id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,13:15:00,31,1,2
1,07:00:00,08:30:00,18,10,1
2,07:00:00,13:30:00,20,16,1
3,10:45:00,11:50:00,9,30,1
4,07:00:00,10:35:00,4,19,1
5,07:00:00,11:45:00,6,20,1
6,07:00:00,11:05:00,3,22,1
7,07:00:00,12:30:00,2,13,1
8,09:50:00,12:15:00,13,4,1
9,07:00:00,09:15:00,3,18,1
10,07:00:00,11:25:00,19,31,1
11,09:00:00,12:30:00,26,4,1
12,07:00:00,09:00:00,28,1,1
13,07:00:00,08:45:00,27,4,1
14,07:00:00,08:20:00,5,1,2
15,07:00:00,08:20:00,14,26,1
16,07:00:00,10:40:00,31,14,1
17,07:00:00,09:40:00,15,12,1
18,07:00:00,11:10:00,0,3,1
19,07:00:00,12:55:00,16,0,2
20,10:45:00,11:45:00,31,5,1
21,07:00:00,12:05:00,9,30,1
22,07:00:00,10:05:00,27,2,1
23,07:00:00,10:50:00,14,17,2
24,07:00:00,12:10:00,29,11,1
25,07:00:00,08:15:00,21,25,1
26,07:00:00,11:35:00,24,6,1
27,07:00:00,08:15:00,31,0,2
28,07:00:00,12:10:00,21,11,1
29,07:00:00,12:20:00,11,21,1
30,07:10:00,10:15:00,13,3,1
31,07:00:00,09:00:00,31,27,1
32,10:25:00,12:10:00,0,15,1
33,07:00:00,10:45:00,1,21,1
34,12:00:00,13:05:00,13,15,1
35,07:00:00,12:10:00,14,3,1
36,08:40:00,10:05:00,27,28,1
37,07:00:00,09:25:00,29,27,1
38,11:20:00,12:55:00,7,25,2
39,07:00:00,14:00:00,29,8,1
40,07:00:00,08:55:00,8,7,1
41,07:00:00,13:20:00,15,10,1
42,07:00:00,13:15:00,25,13,1
43,07:00:00,12:05:00,28,6,1
44,07:00:00,10:55:00,0,20,2
45,07:00:00,08:35:00,25,24,1
46,07:00:00,08:50:00,13,2,2
47,07:00:00,12:05:00,15,17,1
48,07:00:00,09:40:00,15,21,1
49,07:00:00,08:55:00,31,11,1
50,07:00:00,11:40:00,18,10,1
51,07:00:00,11:00:00,12,31,1
52,07:00:00,11:20:00,28,4,2
53,07:00:00,13:05:00,6,8,1
54,07:00:00,12:15:00,5,12,1
55,07:00:00,10:25:00,19,14,1
56,07:00:00,11:00:00,5,9,1
57,07:00:00,10:50:00,23,30,1
58,07:00:00,08:55:00,2,14,1
59,07:00:00,08:10:00,6,10,1
