id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,12:20:00,29,17,1
1,07:30:00,11:15:00,9,18,2
2,07:00:00,10:55:00,22,30,1
3,07:00:00,11:05:00,26,16,1
4,08:05:00,11:35:00,4,23,1
5,07:15:00,12:10:00,12,26,1
6,07:00:00,09:40:00,2,30,1
7,07:00:00,08:10:00,16,18,1
8,09:00:00,10:50:00,9,1,2
9,07:00:00,11:20:00,26,2,1
10,07:00:00,11:45:00,26,18,3
11,07:00:00,12:10:00,13,14,1
12,07:00:00,14:00:00,2,5,1
13,07:00:00,08:00:00,16,21,1
14,07:00:00,10:50:00,2,22,2
15,10:00:00,11:10:00,0,3,1
16,07:40:00,11:05:00,0,21,1
17,07:00:00,12:10:00,12,28,1
18,07:00:00,12:30:00,12,16,2
19,07:00:00,09:45:00,8,0,1
20,07:40:00,12:25:00,23,24,2
21,07:00:00,11:00:00,25,14,2
22,07:00:00,13:30:00,23,9,1
23,07:00:00,10:45:00,18,21,1
24,07:00:00,09:55:00,19,8,1
25,07:00:00,11:30:00,0,4,1
26,07:15:00,13:40:00,7,8,2
27,07:00:00,08:00:00,10,19,1
28,07:00:00,12:25:00,5,6,1
29,07:00:00,08:25:00,9,22,2
30,07:00:00,10:00:00,0,11,1
31,07:00:00,08:25:00,26,23,1
32,07:00:00,10:40:00,11,16,1
33,07:00:00,12:40:00,6,8,1
34,07:00:00,10:20:00,26,3,1
35,07:10:00,10:35:00,1,31,1
36,07:00:00,09:00:00,8,10,1
37,07:00:00,12:40:00,28,20,1
38,07:00:00,09:10:00,8,5,1
39,07:00:00,09:30:00,31,14,2
40,07:00:00,11:00:00,5,10,1
41,07:15:00,10:15:00,28,3,1
42,07:00:00,11:00:00,17,30,2
43,07:00:00,13:05:00,19,18,1
44,07:00:00,10:10:00,12,6,1
45,07:00:00,10:35:00,9,27,2
46,07:00:00,10:25:00,18,30,1
47,07:00:00,11:10:00,15,4,1
48,07:00:00,09:05:00,7,19,1
49,07:20:00,13:10:00,5,14,2
50,07:00:00,13:45:00,7,18,1
51,07:00:00,10:15:00,31,25,1
52,07:00:00,09:35:00,28,0,1
53,07:00:00,12:05:00,0,10,1
54,07:00:00,11:05:00,18,14,1
55,07:35:00,09:55:00,1,4,2
56,07:00:00,09:05:00,26,11,1
57,07:00:00,11:55:00,21,6,1
58,07:00:00,09:45:00,29,13,1
59,07:00:00,08:20:00,26,23,1
60,07:00:00,13:20:00,6,28,1
61,07:00:00,13:25:00,17,31,1
62,07:25:00,11:45:00,2,17,1
63,07:00:00,13:15:00,3,2,1
64,07:00:00,13:15:00,8,24,1
65,07:00:00,13:15:00,30,13,1
66,07:00:00,10:40:00,24,25,2
67,07:00:00,08:40:00,26,1,1
68,07:30:00,11:45:00,5,12,1
69,07:00:00,08:35:00,27,12,1
70,07:00:00,13:30:00,29,25,1
71,07:00:00,08:45:00,2,13,1
72,07:25:00,11:00:00,7,15,1
73,07:00:00,11:45:00,29,19,1
74,09:05:00,10:35:00,30,9,1
75,07:00:00,13:00:00,16,10,1
76,07:40:00,09:50:00,29,9,1
77,07:00:00,11:10:00,12,21,1
78,07:00:00,13:05:00,2,29,1
79,07:00:00,08:40:00,0,20,2
