id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,10:55:00,29,23,1
1,07:00:00,13:25:00,27,21,1
2,07:00:00,08:25:00,20,18,1
3,07:00:00,08:20:00,23,8,1
4,07:00:00,13:00:00,20,31,2
5,07:00:00,10:05:00,0,29,1
6,07:00:00,08:55:00,23,4,1
7,07:00:00,12:05:00,21,27,1
8,09:55:00,13:10:00,24,18,1
9,10:00:00,12:20:00,4,24,1
10,10:05:00,12:05:00,18,30,1
11,09:45:00,11:25:00,25,7,1
12,07:00:00,13:50:00,21,7,2
13,07:00:00,10:35:00,29,10,1
14,11:30:00,13:40:00,21,20,1
15,07:00:00,13:10:00,4,0,1
16,07:00:00,09:25:00,10,30,1
17,07:40:00,09:55:00,26,25,1
18,07:00:00,08:35:00,22,14,2
19,07:00:00,10:55:00,13,4,1
20,07:00:00,12:50:00,27,9,1
21,07:00:00,13:30:00,29,18,1
22,10:05:00,13:10:00,0,6,2
23,07:00:00,08:40:00,12,10,2
24,07:00:00,09:20:00,31,22,1
25,07:00:00,11:40:00,28,24,1
26,07:00:00,09:45:00,1,22,1
27,07:00:00,13:45:00,25,9,1
28,07:00:00,08:30:00,26,29,1
29,07:00:00,12:20:00,18,4,1
30,07:00:00,08:25:00,31,29,1
31,07:00:00,10:35:00,27,7,2
32,08:05:00,13:00:00,4,10,1
33,07:00:00,08:05:00,19,25,1
34,07:55:00,11:30:00,15,8,1
35,07:00:00,12:30:00,29,23,1
36,07:00:00,08:55:00,16,7,2
37,07:00:00,09:40:00,27,31,1
38,07:00:00,13:20:00,24,13,1
39,07:00:00,08:45:00,12,14,3
