id, arrivalTime, startTime, pickUp, dropOff, amount
0,08:05:00,10:50:00,23,5,1
1,07:00:00,08:10:00,3,1,1
2,07:55:00,13:40:00,26,9,2
3,11:10:00,12:45:00,21,10,1
4,09:30:00,12:25:00,5,30,1
5,07:00:00,09:10:00,29,20,1
6,12:15:00,13:50:00,27,31,1
7,08:00:00,13:55:00,12,14,1
8,11:50:00,12:50:00,13,31,1
9,08:20:00,11:20:00,0,9,1
10,07:30:00,11:40:00,8,25,2
11,07:00:00,13:35:00,19,25,1
12,07:00:00,11:25:00,28,29,1
13,07:00:00,10:15:00,17,25,1
14,07:40:00,10:15:00,26,7,1
15,07:00:00,08:20:00,10,17,1
16,07:00:00,12:45:00,22,23,1
17,07:00:00,13:25:00,29,24,1
18,07:00:00,13:15:00,6,21,1
19,07:00:00,08:15:00,14,29,1
20,07:00:00,11:45:00,23,8,2
21,07:00:00,10:00:00,9,29,1
22,07:00:00,10:40:00,16,5,2
23,07:35:00,09:05:00,30,19,1
24,07:00:00,08:25:00,5,23,1
25,07:00:00,08:15:00,22,18,1
26,07:00:00,09:10:00,28,27,1
27,07:00:00,12:10:00,8,28,1
28,07:00:00,10:20:00,15,31,2
29,08:55:00,12:20:00,19,7,2
30,07:00:00,10:45:00,25,19,1
31,07:00:00,09:05:00,31,2,1
32,07:00:00,13:35:00,3,2,1
33,07:00:00,08:00:00,26,10,2
34,09:35:00,12:35:00,15,12,1
35,07:00:00,08:30:00,28,22,1
36,07:00:00,08:15:00,3,24,1
37,07:00:00,13:30:00,19,20,1
38,07:00:00,12:30:00,29,17,1
39,07:00:00,12:55:00,5,20,1
40,07:00:00,10:20:00,0,7,1
41,09:10:00,13:25:00,28,13,1
42,07:00:00,11:35:00,7,21,1
43,07:00:00,11:50:00,21,30,1
44,07:00:00,08:00:00,23,4,2
45,07:00:00,08:15:00,19,26,1
46,07:00:00,09:45:00,13,9,1
47,09:00:00,10:45:00,7,15,1
48,07:00:00,13:05:00,25,16,1
49,08:30:00,12:35:00,8,0,1
