id, arrivalTime, startTime, pickUp, dropOff, amount
0,08:00:00,09:15:00,16,1,1
1,08:40:00,10:05:00,13,18,1
2,07:00:00,10:25:00,18,6,1
3,08:50:00,10:55:00,18,9,1
4,07:00:00,10:00:00,15,16,2
5,07:00:00,08:35:00,11,15,2
6,07:00:00,10:35:00,10,12,2
7,07:00:00,10:10:00,5,10,1
8,07:00:00,10:50:00,4,14,2
9,07:00:00,09:05:00,13,19,2
10,07:00:00,09:45:00,14,19,1
11,07:00:00,08:30:00,13,12,2
12,07:00:00,08:35:00,6,7,1
13,07:00:00,09:00:00,2,3,2
14,07:00:00,08:55:00,13,20,1
15,07:00:00,09:40:00,16,13,1
16,07:00:00,09:30:00,9,13,1
17,07:00:00,08:25:00,7,4,1
18,08:25:00,10:50:00,1,2,1
19,07:00:00,09:45:00,18,8,1
20,09:25:00,11:00:00,11,18,2
21,08:00:00,10:30:00,5,15,1
22,07:00:00,10:00:00,0,3,1
23,07:00:00,10:00:00,18,9,1
24,07:00:00,09:25:00,16,11,1
25,08:50:00,10:45:00,6,0,2
26,07:00:00,08:10:00,3,19,1
27,07:00:00,08:35:00,20,7,1
28,07:00:00,08:05:00,2,0,1
29,07:00:00,08:40:00,8,7,1
30,07:05:00,09:25:00,20,2,1
31,07:00:00,08:00:00,12,20,1
32,07:00:00,09:10:00,9,3,1
33,07:00:00,08:25:00,8,2,1
34,08:15:00,10:50:00,17,18,1
35,07:00:00,09:55:00,4,20,1
36,07:00:00,10:50:00,15,18,1
37,07:00:00,08:35:00,16,8,1
38,07:00:00,09:20:00,12,14,1
39,07:00:00,08:10:00,3,4,1
40,07:00:00,08:55:00,17,16,2
41,07:25:00,08:40:00,20,4,2
42,07:00:00,08:45:00,8,4,1
43,07:00:00,09:30:00,0,1,2
44,07:00:00,10:25:00,13,6,1
45,08:50:00,10:10:00,4,0,1
46,07:00:00,10:05:00,18,14,1
47,07:00:00,08:30:00,15,17,1
48,07:00:00,09:05:00,10,0,2
49,07:00:00,09:20:00,13,19,1
50,08:00:00,09:05:00,18,10,2
51,07:00:00,08:30:00,3,1,1
52,07:45:00,10:20:00,19,12,1
53,07:00:00,09:05:00,20,15,1
54,07:00:00,09:30:00,10,1,1
55,07:00:00,10:45:00,7,2,1
56,07:00:00,10:20:00,6,1,1
57,07:00:00,09:10:00,16,2,2
58,07:00:00,08:45:00,8,1,1
59,07:00:00,08:35:00,3,1,1
60,07:00:00,09:45:00,11,5,1
61,07:00:00,10:15:00,17,3,1
62,07:00:00,08:05:00,10,3,1
63,07:00:00,08:35:00,1,5,1
64,07:00:00,10:30:00,10,6,2
65,07:40:00,09:10:00,12,7,2
66,07:00:00,08:50:00,15,20,1
67,09:25:00,10:35:00,9,1,1
68,07:00:00,10:30:00,8,13,1
69,07:00:00,08:25:00,20,8,1
70,07:00:00,10:15:00,1,19,2
71,07:00:00,08:35:00,2,0,1
72,07:45:00,09:30:00,1,14,1
73,07:00:00,10:40:00,18,0,1
74,07:00:00,08:20:00,12,13,2
75,07:00:00,10:50:00,19,8,1
76,07:00:00,09:20:00,3,2,1
77,07:00:00,10:35:00,16,7,1
78,07:00:00,08:15:00,7,11,2
79,07:00:00,09:00:00,17,1,1
80,07:00:00,08:35:00,20,4,1
81,07:00:00,10:20:00,7,20,1
82,07:00:00,08:40:00,13,3,1
83,07:00:00,09:15:00,7,12,1
84,07:00:00,08:30:00,15,3,2
85,07:45:00,08:50:00,5,18,1
86,07:00:00,09:35:00,9,6,1
87,07:00:00,08:45:00,7,0,1
88,07:00:00,10:50:00,9,12,1
89,07:00:00,08:35:00,2,11,3
90,07:00:00,09:45:00,2,0,1
91,07:00:00,09:50:00,2,1,2
92,07:15:00,10:40:00,17,8,3
93,07:00:00,08:15:00,19,14,1
94,07:00:00,09:05:00,1,12,2
95,07:00:00,08:55:00,7,6,1
96,07:00:00,09:05:00,7,15,1
97,07:00:00,11:00:00,14,10,1
98,07:00:00,09:10:00,4,7,1
99,07:00:00,08:00:00,12,4,2
