id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:40:00,09:00:00,16,10,1
1,07:00:00,08:25:00,6,18,2
2,07:00:00,09:00:00,17,5,1
3,07:00:00,09:30:00,16,2,1
4,07:00:00,09:10:00,17,13,1
5,07:55:00,10:45:00,1,4,1
6,08:50:00,09:50:00,18,20,1
7,07:00:00,08:15:00,11,12,2
8,07:00:00,09:20:00,0,1,1
9,07:00:00,09:55:00,1,8,1
10,07:00:00,10:20:00,11,12,1
11,07:00:00,08:35:00,8,19,1
12,07:00:00,09:45:00,19,5,1
13,08:55:00,10:30:00,2,17,1
14,07:00:00,11:00:00,6,5,1
15,07:00:00,08:30:00,12,4,1
16,07:00:00,10:00:00,11,8,2
17,07:00:00,08:40:00,16,15,1
18,07:00:00,10:45:00,8,10,1
19,07:00:00,08:40:00,18,13,2
20,07:00:00,10:10:00,7,20,1
21,07:00:00,09:15:00,9,11,1
22,07:00:00,09:10:00,15,3,1
23,07:50:00,10:45:00,17,19,1
24,07:00:00,08:40:00,12,8,2
25,08:15:00,11:00:00,18,0,1
26,07:00:00,08:50:00,4,10,1
27,09:45:00,11:00:00,7,10,1
28,07:15:00,10:35:00,9,1,2
29,07:00:00,08:40:00,6,3,1
30,07:00:00,08:50:00,3,15,1
31,07:00:00,10:20:00,4,10,1
32,07:00:00,08:30:00,20,5,1
33,07:00:00,08:50:00,18,11,1
34,07:00:00,10:05:00,8,9,2
35,07:00:00,08:45:00,18,15,1
36,08:25:00,09:55:00,4,14,1
37,07:00:00,10:15:00,4,3,2
38,07:00:00,10:40:00,12,3,1
39,09:10:00,10:30:00,15,10,1
40,08:45:00,09:45:00,1,10,1
41,08:55:00,10:40:00,15,10,1
42,08:45:00,10:35:00,8,15,2
43,07:05:00,08:55:00,10,12,2
44,07:00:00,09:40:00,18,14,1
45,07:25:00,10:05:00,8,1,1
46,07:00:00,08:50:00,18,4,1
47,07:00:00,08:15:00,17,1,1
48,07:00:00,09:50:00,11,16,1
49,07:00:00,08:55:00,16,1,1
50,07:00:00,09:00:00,9,7,1
51,07:40:00,08:50:00,13,3,1
52,07:25:00,08:35:00,2,5,1
53,07:00:00,10:45:00,0,12,1
54,07:00:00,09:50:00,17,2,1
55,07:00:00,10:00:00,9,4,1
56,07:00:00,09:20:00,20,18,2
57,07:00:00,10:30:00,1,12,1
58,07:00:00,09:05:00,0,9,1
59,09:40:00,10:40:00,8,15,1
60,07:00:00,10:55:00,19,11,1
61,07:00:00,08:25:00,15,7,1
62,07:00:00,08:45:00,0,13,1
63,07:00:00,10:45:00,16,10,1
64,07:00:00,09:55:00,8,6,1
65,07:00:00,09:45:00,4,11,1
66,07:45:00,10:00:00,15,3,1
67,07:00:00,10:45:00,2,3,1
68,07:00:00,08:15:00,3,16,1
69,07:00:00,09:20:00,15,3,1
70,07:00:00,09:15:00,16,11,1
71,07:00:00,10:05:00,8,1,1
72,07:15:00,10:25:00,6,20,1
73,07:00:00,08:15:00,12,10,1
74,07:00:00,09:25:00,16,13,1
75,07:20:00,11:00:00,20,17,1
76,07:00:00,10:20:00,0,5,3
77,07:00:00,10:15:00,5,11,1
78,07:00:00,08:05:00,13,0,1
79,07:00:00,08:05:00,13,20,1
