id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,13:35:00,18,8,1
1,09:20:00,12:45:00,4,17,1
2,07:00:00,11:25:00,14,6,1
3,07:00:00,14:00:00,17,2,2
4,07:00:00,08:45:00,15,2,1
5,07:00:00,11:25:00,16,5,1
6,07:00:00,11:00:00,3,18,1
7,07:25:00,12:55:00,19,1,1
8,07:00:00,08:00:00,19,9,2
9,07:00:00,08:55:00,19,18,1
10,07:00:00,12:15:00,12,9,1
11,08:30:00,13:30:00,18,12,1
12,07:00:00,10:30:00,5,8,1
13,07:00:00,13:50:00,2,20,1
14,07:00:00,08:30:00,20,7,1
15,11:15:00,14:00:00,19,1,1
16,09:55:00,11:05:00,16,19,2
17,07:00:00,12:50:00,9,0,1
18,07:00:00,09:30:00,12,2,2
19,07:00:00,12:15:00,17,4,2
