id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,09:30:00,13,4,1
1,10:45:00,13:05:00,18,11,1
2,07:35:00,12:05:00,8,3,1
3,07:00:00,11:45:00,9,8,2
4,07:00:00,08:05:00,7,12,1
5,07:00:00,11:25:00,14,15,1
6,07:00:00,10:35:00,20,18,1
7,07:00:00,10:35:00,2,14,1
8,07:00:00,12:00:00,4,18,1
9,07:00:00,13:00:00,7,12,3
10,11:55:00,13:45:00,4,20,1
11,07:00:00,11:45:00,15,12,1
12,07:50:00,11:35:00,5,1,1
13,07:00:00,09:15:00,15,4,1
14,07:00:00,10:10:00,2,8,2
15,07:00:00,09:25:00,11,14,1
16,08:20:00,12:15:00,5,1,1
17,09:10:00,12:40:00,4,16,1
18,07:00:00,10:55:00,3,13,1
19,07:00:00,12:20:00,10,18,1
20,07:00:00,12:50:00,15,6,1
21,07:00:00,10:00:00,2,3,2
22,07:00:00,09:20:00,15,13,1
23,07:00:00,08:20:00,15,19,1
24,07:00:00,11:35:00,10,1,1
25,07:00:00,12:40:00,7,19,2
26,07:00:00,09:10:00,5,15,1
27,07:00:00,13:45:00,4,16,1
28,12:25:00,13:25:00,15,10,1
29,07:00:00,08:30:00,18,15,2
30,07:00:00,10:30:00,2,9,1
31,07:00:00,09:20:00,8,15,1
32,10:00:00,12:45:00,10,17,1
33,08:00:00,10:15:00,12,13,1
34,07:00:00,10:55:00,9,12,1
35,07:00:00,12:35:00,4,20,1
36,07:00:00,10:45:00,11,17,2
37,11:25:00,12:50:00,18,7,2
38,07:10:00,09:35:00,8,4,1
39,07:00:00,09:00:00,16,18,1
