number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,1,07:06:14,08:32:00,"['2', '22']",[]
3,3,08:38:55,08:50:32,['59'],['2']
4,4,08:54:00,09:08:44,"['50', '4']","['59', '22']"
5,3,09:12:12,09:14:12,[],"['50', '4']"
6,2,09:17:40,09:42:00,['12'],[]
7,3,09:45:28,09:47:28,['31'],[]
8,5,09:53:23,09:55:23,[],"['31', '12']"
9,6,09:56:05,09:59:17,['41'],[]
10,3,10:05:00,10:07:00,[],['41']
11,0,10:16:19,10:32:52,"['39', '38']",[]
12,2,10:40:00,10:42:00,['44'],['39']
13,4,10:48:55,10:52:56,[],['44']
14,6,10:58:51,11:00:51,['19'],['38']
15,4,11:06:46,11:08:46,"['13', '42']",[]
16,3,11:12:14,11:14:14,[],"['13', '42', '19']"
17,0,11:23:33,19:00:00,[],[]
