id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,09:15:00,4,20,1
1,07:00:00,10:20:00,9,11,1
2,07:00:00,08:40:00,6,20,1
3,07:00:00,08:05:00,3,6,1
4,07:00:00,08:50:00,19,0,1
5,07:00:00,08:50:00,3,2,1
6,07:00:00,08:15:00,10,13,2
7,07:00:00,10:15:00,18,7,1
8,07:00:00,08:15:00,9,20,1
9,07:00:00,08:40:00,18,20,2
10,07:00:00,10:45:00,19,18,1
11,07:00:00,08:50:00,9,11,1
12,07:00:00,09:25:00,20,11,1
13,07:00:00,08:25:00,4,15,1
14,07:00:00,10:15:00,8,1,1
15,07:00:00,10:00:00,15,6,2
16,07:00:00,10:20:00,16,4,1
17,07:00:00,10:15:00,9,0,1
18,07:00:00,08:25:00,18,20,1
19,07:00:00,08:25:00,11,4,1
20,07:00:00,10:55:00,14,12,3
21,07:00:00,10:15:00,6,16,1
22,07:00:00,08:05:00,18,1,1
23,07:00:00,08:10:00,10,11,1
24,07:00:00,08:35:00,4,3,1
25,07:00:00,08:40:00,7,14,1
26,08:35:00,10:35:00,0,7,1
27,07:00:00,10:40:00,11,16,3
28,07:00:00,08:40:00,11,16,3
29,07:00:00,08:10:00,0,12,2
30,07:00:00,08:30:00,7,17,1
31,07:00:00,10:40:00,14,8,1
32,07:00:00,08:50:00,12,18,1
33,07:00:00,10:25:00,2,16,1
34,07:00:00,09:50:00,10,17,1
35,07:00:00,09:25:00,7,8,2
36,07:00:00,10:00:00,11,19,1
37,07:00:00,09:35:00,20,7,1
38,07:00:00,10:40:00,16,13,1
39,08:30:00,09:55:00,6,3,1
40,08:15:00,09:20:00,4,19,1
41,07:00:00,09:45:00,7,4,1
42,07:00:00,09:15:00,11,6,1
43,07:00:00,08:50:00,12,11,1
44,08:45:00,10:25:00,17,13,1
45,07:00:00,09:10:00,13,5,3
46,07:00:00,08:20:00,18,12,1
47,07:00:00,10:20:00,3,16,1
48,07:00:00,09:15:00,0,5,1
49,07:00:00,08:35:00,9,12,2
50,07:10:00,10:45:00,0,19,1
51,08:15:00,09:30:00,9,17,1
52,07:00:00,08:45:00,17,12,1
53,07:00:00,08:10:00,16,12,2
54,07:00:00,10:45:00,12,13,1
55,07:25:00,11:00:00,13,5,1
56,07:00:00,10:40:00,2,9,1
57,07:00:00,10:20:00,13,10,1
58,07:00:00,08:55:00,13,12,1
59,07:00:00,10:10:00,8,6,2
60,07:00:00,08:25:00,7,18,1
61,07:00:00,10:15:00,15,4,1
62,07:00:00,10:20:00,18,2,2
63,07:00:00,10:50:00,10,6,1
64,07:00:00,09:20:00,18,11,1
65,07:00:00,09:35:00,0,14,1
66,07:00:00,09:00:00,15,1,1
67,07:00:00,10:50:00,13,14,1
68,07:25:00,10:15:00,7,2,1
69,07:00:00,10:20:00,3,4,1
70,07:00:00,09:10:00,6,18,1
71,07:00:00,08:25:00,20,13,2
72,07:00:00,09:10:00,14,8,1
73,07:00:00,08:00:00,13,4,1
74,07:00:00,10:25:00,7,5,1
75,07:00:00,10:00:00,5,6,2
76,07:00:00,09:35:00,20,7,1
77,08:00:00,10:30:00,6,11,2
78,07:00:00,10:05:00,15,1,1
79,07:00:00,10:40:00,4,19,1
80,07:00:00,08:50:00,1,7,1
81,07:00:00,08:50:00,8,7,1
82,07:00:00,10:10:00,9,10,1
83,07:00:00,09:45:00,12,15,1
84,07:00:00,08:45:00,5,17,2
85,07:00:00,08:05:00,2,20,1
86,07:10:00,09:15:00,8,13,1
87,07:00:00,08:15:00,15,6,1
88,07:00:00,10:05:00,15,9,2
89,07:00:00,09:30:00,11,1,1
90,07:00:00,09:40:00,14,12,1
91,08:05:00,10:40:00,5,8,1
92,07:20:00,10:35:00,5,15,1
93,07:00:00,09:25:00,5,3,1
94,07:00:00,09:15:00,6,0,1
95,07:00:00,10:15:00,11,18,1
96,07:00:00,08:25:00,14,2,2
97,07:00:00,08:05:00,8,0,1
98,07:00:00,09:40:00,16,13,2
99,07:05:00,09:25:00,13,7,1
