id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,10:25:00,28,4,1
1,07:00:00,08:25:00,15,9,1
2,07:00:00,08:10:00,9,16,1
3,07:00:00,09:20:00,13,29,1
4,07:00:00,10:00:00,23,14,1
5,07:00:00,08:50:00,27,25,2
6,08:05:00,09:45:00,3,18,1
7,07:00:00,09:05:00,5,15,1
8,07:00:00,08:05:00,29,10,1
9,07:00:00,10:15:00,8,25,1
10,07:00:00,08:10:00,0,17,1
11,07:00:00,08:55:00,4,12,2
12,07:00:00,10:15:00,31,11,2
13,07:00:00,10:30:00,2,11,2
14,07:00:00,09:55:00,30,17,1
15,07:00:00,08:45:00,19,8,1
16,07:00:00,11:00:00,4,20,1
17,07:00:00,08:50:00,4,22,1
18,07:00:00,10:35:00,4,10,2
19,07:00:00,10:15:00,5,4,1
20,07:00:00,08:25:00,25,23,2
21,07:00:00,10:40:00,25,6,1
22,07:00:00,09:05:00,1,5,1
23,08:45:00,10:00:00,14,3,1
24,07:00:00,09:30:00,29,3,1
25,07:00:00,08:45:00,13,19,1
26,07:00:00,10:20:00,6,16,1
27,07:00:00,09:40:00,24,18,1
28,07:00:00,09:10:00,16,14,1
29,07:00:00,08:25:00,2,9,1
30,07:00:00,09:45:00,0,24,1
31,07:00:00,08:05:00,19,3,2
32,07:00:00,08:35:00,9,4,1
33,07:00:00,09:05:00,17,25,1
34,07:00:00,09:10:00,9,20,1
35,07:00:00,09:30:00,30,17,1
36,07:00:00,08:50:00,16,25,1
37,07:30:00,09:50:00,0,8,1
38,07:00:00,09:20:00,24,2,1
39,07:00:00,08:05:00,4,17,2
40,07:00:00,08:25:00,6,10,1
41,07:00:00,08:35:00,29,0,1
42,07:00:00,10:40:00,23,5,1
43,07:00:00,08:30:00,23,5,1
44,07:00:00,09:10:00,22,28,1
45,07:00:00,09:45:00,28,30,1
46,07:00:00,08:45:00,18,19,1
47,07:00:00,09:05:00,9,16,2
48,07:00:00,09:30:00,3,18,1
49,07:25:00,08:50:00,5,30,1
50,07:00:00,09:55:00,18,3,1
51,07:00:00,09:40:00,21,11,1
52,07:00:00,09:10:00,9,21,1
53,07:00:00,08:00:00,9,18,1
54,07:00:00,10:15:00,19,25,1
55,07:00:00,08:25:00,20,22,1
56,07:00:00,08:25:00,9,28,1
57,07:00:00,10:45:00,15,3,1
58,07:00:00,08:15:00,30,24,1
59,07:00:00,09:25:00,14,18,1
60,07:00:00,09:40:00,8,24,1
61,07:00:00,10:40:00,0,1,2
62,07:00:00,09:05:00,1,18,1
63,07:00:00,10:40:00,19,6,1
64,07:00:00,08:25:00,15,24,2
65,07:00:00,09:10:00,22,8,1
66,07:00:00,10:50:00,11,10,1
67,08:25:00,09:55:00,31,29,1
68,07:00:00,08:35:00,12,31,1
69,07:00:00,10:50:00,27,19,1
70,07:00:00,10:05:00,25,31,2
71,07:00:00,08:25:00,11,18,1
72,07:00:00,10:35:00,26,18,1
73,07:00:00,08:35:00,24,14,1
74,07:00:00,08:00:00,27,10,1
75,07:00:00,09:25:00,22,4,1
76,07:00:00,09:05:00,4,14,1
77,07:00:00,09:50:00,28,24,1
78,07:00:00,08:05:00,27,6,1
79,07:00:00,10:20:00,0,2,1
