id, arrivalTime, startTime, pickUp, dropOff, amount
0,08:10:00,10:15:00,23,17,1
1,07:10:00,10:00:00,28,25,1
2,07:05:00,10:05:00,1,29,1
3,09:10:00,11:00:00,21,0,1
4,07:00:00,08:25:00,12,27,1
5,08:45:00,10:50:00,23,1,1
6,07:40:00,08:50:00,15,12,1
7,07:00:00,08:30:00,15,1,1
8,07:00:00,08:25:00,9,2,1
9,07:00:00,08:00:00,7,31,1
10,07:00:00,09:45:00,29,27,1
11,07:00:00,09:30:00,3,10,2
12,07:00:00,09:35:00,21,28,1
13,07:00:00,09:30:00,4,24,2
14,07:00:00,08:05:00,22,18,1
15,07:00:00,09:05:00,4,29,1
16,07:00:00,08:20:00,30,1,1
17,07:00:00,08:20:00,6,1,2
18,08:55:00,10:55:00,6,13,2
19,07:00:00,08:45:00,13,26,1
