id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:55:00,13:35:00,10,14,2
1,08:10:00,11:40:00,2,9,2
2,07:00:00,13:20:00,11,6,1
3,07:00:00,08:45:00,4,14,1
4,07:00:00,10:45:00,11,14,1
5,07:00:00,10:35:00,14,5,1
6,07:00:00,12:55:00,3,14,1
7,07:00:00,10:05:00,12,14,2
8,07:00:00,08:35:00,4,10,1
9,07:00:00,08:40:00,10,13,1
10,09:05:00,12:30:00,4,5,1
11,07:00:00,10:25:00,3,11,1
12,08:50:00,09:55:00,13,4,1
13,07:00:00,10:05:00,4,3,1
14,07:00:00,10:55:00,6,0,1
15,11:10:00,12:45:00,8,12,1
16,07:00:00,09:25:00,4,12,1
17,07:00:00,12:25:00,1,10,1
18,07:00:00,10:45:00,5,0,2
19,07:00:00,11:45:00,3,5,3
20,07:00:00,11:50:00,1,12,1
21,12:50:00,13:50:00,9,7,1
22,07:00:00,08:05:00,8,3,1
23,07:00:00,08:35:00,11,1,1
24,07:00:00,13:55:00,11,8,1
25,07:00:00,10:05:00,1,12,1
26,07:00:00,09:05:00,8,6,2
27,07:00:00,08:45:00,2,12,1
28,07:00:00,10:15:00,13,6,1
29,07:00:00,08:10:00,13,0,2
30,07:00:00,10:00:00,14,2,1
31,07:00:00,10:15:00,13,12,1
32,07:00:00,11:25:00,5,1,1
33,07:00:00,09:00:00,4,9,1
34,07:55:00,13:45:00,12,14,2
35,07:00:00,08:55:00,14,8,1
36,07:00:00,09:05:00,14,4,1
37,07:00:00,11:40:00,14,10,1
38,07:00:00,12:45:00,10,12,1
39,07:00:00,11:25:00,3,5,2
40,07:00:00,10:10:00,1,11,1
41,07:00:00,11:25:00,3,12,1
42,07:00:00,08:50:00,4,13,1
43,07:00:00,09:25:00,4,1,2
44,08:45:00,13:25:00,12,0,1
45,07:00:00,08:55:00,13,2,1
46,07:00:00,08:45:00,3,14,1
47,07:00:00,08:50:00,4,3,1
48,07:25:00,14:00:00,1,10,1
49,07:00:00,12:00:00,0,11,1
