id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:45:00,6,20,1
1,07:00:00,08:05:00,4,13,1
2,09:30:00,11:00:00,10,6,1
3,07:40:00,10:40:00,1,16,1
4,07:00:00,10:55:00,14,9,1
5,07:00:00,10:30:00,13,6,1
6,08:00:00,09:35:00,12,9,1
7,07:00:00,09:25:00,3,18,2
8,07:00:00,10:25:00,2,3,1
9,07:00:00,10:35:00,7,0,1
10,07:00:00,08:00:00,16,2,1
11,08:20:00,10:15:00,15,19,2
12,09:25:00,11:00:00,2,19,1
13,08:35:00,10:35:00,5,13,1
14,07:15:00,10:45:00,14,5,1
15,07:00:00,10:30:00,17,10,1
16,07:00:00,09:00:00,15,0,1
17,07:45:00,10:15:00,17,8,1
18,07:00:00,10:40:00,9,7,1
19,07:00:00,11:00:00,7,17,1
20,07:00:00,09:45:00,14,18,1
21,07:00:00,08:50:00,12,0,2
22,07:00:00,10:00:00,17,14,1
23,07:00:00,10:20:00,16,6,2
24,07:00:00,09:45:00,0,9,1
25,07:00:00,11:00:00,9,0,1
26,07:00:00,09:15:00,4,10,2
27,07:00:00,09:55:00,18,16,1
28,07:00:00,08:45:00,8,9,1
29,07:00:00,09:15:00,16,11,1
30,07:00:00,08:00:00,1,10,2
31,07:00:00,09:30:00,4,8,1
32,07:50:00,09:00:00,19,10,1
33,07:00:00,10:20:00,11,3,1
34,07:00:00,10:30:00,15,9,1
35,07:00:00,09:25:00,4,18,1
36,07:00:00,08:10:00,12,13,2
37,07:00:00,09:35:00,15,9,1
38,07:00:00,09:00:00,16,18,2
39,07:00:00,09:35:00,10,0,1
40,07:00:00,10:45:00,14,19,1
41,07:25:00,08:50:00,1,2,1
42,07:45:00,09:15:00,17,15,1
43,08:20:00,09:55:00,1,7,2
44,07:00:00,08:15:00,19,1,1
45,07:00:00,09:50:00,8,17,1
46,07:00:00,09:55:00,16,3,2
47,07:00:00,08:45:00,13,15,2
48,07:00:00,09:20:00,3,6,1
49,07:00:00,09:15:00,15,8,1
50,07:00:00,08:05:00,10,8,1
51,07:25:00,08:25:00,16,8,2
52,07:00:00,09:50:00,2,5,1
53,07:00:00,10:55:00,13,10,1
54,07:00:00,09:25:00,6,17,1
55,07:20:00,09:50:00,16,15,1
56,07:00:00,10:55:00,11,2,1
57,07:00:00,08:55:00,6,8,1
58,07:00:00,09:10:00,14,17,2
59,07:00:00,08:00:00,5,7,1
