id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:20:00,7,5,2
1,07:00:00,10:55:00,0,7,1
2,07:00:00,09:30:00,13,3,1
3,07:00:00,09:50:00,6,3,1
4,07:00:00,10:15:00,6,4,1
5,07:00:00,10:00:00,3,9,1
6,07:00:00,10:45:00,9,13,3
7,07:00:00,09:20:00,12,5,2
8,07:00:00,08:40:00,3,0,2
9,07:00:00,09:15:00,14,8,1
10,07:00:00,10:30:00,5,10,1
11,07:00:00,08:15:00,12,1,1
12,07:00:00,08:05:00,3,11,2
13,07:00:00,08:45:00,8,7,2
14,07:00:00,10:20:00,11,9,1
15,07:00:00,09:30:00,9,5,2
16,07:00:00,08:25:00,11,4,1
17,07:00:00,08:20:00,12,0,1
18,07:00:00,08:25:00,2,8,1
19,07:00:00,10:05:00,14,2,2
