id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:35:00,27,8,1
1,07:00:00,08:55:00,13,5,2
2,07:00:00,08:30:00,1,9,2
3,09:15:00,10:25:00,17,12,1
4,07:00:00,08:35:00,16,3,1
5,07:35:00,09:35:00,18,9,2
6,07:00:00,09:25:00,0,25,1
7,07:00:00,08:15:00,1,16,1
8,07:00:00,08:00:00,3,26,1
9,07:00:00,09:45:00,10,23,2
10,07:40:00,09:00:00,27,17,1
11,07:00:00,08:10:00,27,1,1
12,07:05:00,09:40:00,2,5,1
13,07:00:00,10:50:00,17,27,1
14,07:00:00,10:00:00,19,8,1
15,07:00:00,10:20:00,17,21,1
16,07:00:00,10:00:00,10,6,2
17,07:00:00,10:10:00,20,24,1
18,07:00:00,10:45:00,21,7,1
19,07:50:00,10:50:00,6,26,1
20,07:00:00,08:50:00,18,26,1
21,07:00:00,09:30:00,15,19,1
22,07:00:00,08:30:00,1,18,1
23,08:25:00,10:50:00,4,20,1
24,07:00:00,08:30:00,25,13,2
25,07:00:00,08:10:00,20,15,1
26,07:00:00,08:10:00,15,11,1
27,07:00:00,09:50:00,22,21,1
28,07:55:00,10:45:00,14,8,1
29,07:00:00,09:55:00,17,16,1
30,07:00:00,09:15:00,4,24,1
31,07:00:00,08:45:00,25,5,3
32,07:00:00,08:20:00,27,15,1
33,07:00:00,10:05:00,7,19,1
34,07:30:00,09:15:00,12,8,1
35,07:00:00,10:20:00,5,14,1
36,07:00:00,09:50:00,12,13,2
37,07:00:00,10:00:00,7,18,1
38,07:05:00,09:50:00,24,6,1
39,07:00:00,10:05:00,24,2,1
40,07:20:00,10:25:00,3,26,2
41,07:00:00,09:45:00,6,10,2
42,07:00:00,10:45:00,17,3,1
43,07:00:00,08:00:00,15,7,1
44,07:00:00,10:40:00,2,4,2
45,07:00:00,08:05:00,1,5,1
46,07:10:00,09:40:00,6,19,1
47,07:00:00,10:35:00,14,11,2
48,07:00:00,08:35:00,26,18,1
49,07:00:00,09:05:00,11,12,1
50,07:00:00,08:30:00,16,10,2
51,07:00:00,08:00:00,18,13,1
52,07:00:00,09:35:00,16,26,1
53,07:00:00,09:15:00,23,22,3
54,07:00:00,10:55:00,0,19,1
55,09:05:00,10:05:00,7,5,2
56,07:00:00,08:00:00,20,14,1
57,07:00:00,08:05:00,1,3,1
58,07:00:00,10:05:00,4,10,1
59,07:00:00,08:00:00,27,4,1
