id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,09:20:00,19,3,1
1,07:00:00,11:25:00,13,22,1
2,09:35:00,11:05:00,0,9,1
3,07:00:00,11:55:00,6,19,1
4,11:35:00,13:40:00,7,19,1
5,07:00:00,08:05:00,20,16,1
6,07:00:00,11:40:00,21,22,1
7,07:00:00,12:00:00,8,12,1
8,07:00:00,09:50:00,11,12,2
9,07:00:00,10:05:00,15,22,1
10,07:00:00,08:25:00,13,21,1
11,07:00:00,12:50:00,8,13,1
12,07:00:00,09:50:00,25,18,1
13,07:00:00,10:30:00,25,16,1
14,07:00:00,13:10:00,5,21,1
15,07:00:00,10:15:00,17,15,1
16,07:00:00,10:20:00,24,0,1
17,07:00:00,12:00:00,24,22,1
18,07:00:00,11:40:00,11,21,1
19,07:00:00,11:00:00,11,14,1
20,07:00:00,09:55:00,4,5,1
21,07:00:00,13:25:00,25,3,1
22,07:00:00,13:45:00,2,1,1
23,10:20:00,12:40:00,9,3,1
24,07:00:00,09:40:00,19,0,1
25,09:00:00,10:40:00,7,11,1
26,07:00:00,08:35:00,4,13,1
27,07:20:00,09:15:00,18,20,2
28,07:00:00,11:35:00,4,25,3
29,08:45:00,13:15:00,16,23,1
30,07:00:00,12:40:00,1,21,1
31,08:55:00,13:45:00,17,24,1
32,07:00:00,10:05:00,12,25,1
33,07:00:00,11:45:00,4,20,1
34,08:35:00,09:40:00,8,19,1
35,07:00:00,08:15:00,25,3,1
36,07:00:00,09:15:00,11,2,1
37,07:45:00,10:45:00,19,4,1
38,07:00:00,08:30:00,9,8,1
39,07:00:00,12:20:00,23,8,2
40,08:55:00,12:50:00,14,9,2
41,07:00:00,11:15:00,24,0,1
42,07:00:00,10:15:00,3,13,1
43,07:20:00,08:30:00,0,3,2
44,07:00:00,09:20:00,11,1,1
45,07:00:00,08:15:00,0,25,1
46,07:00:00,08:55:00,24,18,1
47,07:00:00,09:55:00,15,23,2
48,07:10:00,13:55:00,3,19,1
49,10:55:00,13:25:00,17,19,2
50,07:00:00,11:15:00,19,6,1
51,07:00:00,10:00:00,20,18,1
52,07:00:00,10:55:00,19,1,1
53,07:00:00,08:30:00,9,11,1
54,07:00:00,10:35:00,3,11,1
55,07:00:00,11:20:00,1,6,1
56,07:00:00,09:30:00,11,9,1
57,07:00:00,09:45:00,12,1,1
58,07:00:00,13:45:00,3,0,1
59,07:00:00,09:50:00,15,13,1
60,07:00:00,10:15:00,12,7,1
61,07:00:00,08:25:00,16,3,1
62,07:00:00,08:45:00,16,20,1
63,07:00:00,08:40:00,16,10,1
64,07:00:00,12:15:00,21,22,1
65,09:20:00,11:45:00,8,3,1
66,09:30:00,12:30:00,11,24,1
67,10:15:00,12:50:00,13,18,1
68,07:00:00,13:05:00,17,5,1
69,07:00:00,12:40:00,1,19,2
70,07:00:00,08:45:00,6,3,1
71,07:00:00,13:20:00,18,2,2
72,09:00:00,10:05:00,0,3,1
73,07:00:00,08:15:00,15,12,1
74,07:00:00,09:30:00,1,15,1
75,07:00:00,09:15:00,13,25,1
76,09:45:00,13:30:00,24,25,1
77,07:05:00,08:20:00,1,13,1
78,07:30:00,10:40:00,23,11,1
79,07:00:00,12:35:00,8,16,1
80,07:00:00,09:50:00,15,22,1
81,07:20:00,09:05:00,8,20,1
82,07:35:00,09:30:00,15,7,1
83,07:00:00,08:00:00,6,17,1
84,07:00:00,09:05:00,8,0,1
85,07:00:00,08:10:00,22,12,1
86,09:10:00,12:55:00,1,17,1
87,07:00:00,09:40:00,11,0,1
88,07:00:00,13:00:00,13,16,1
89,07:00:00,11:30:00,5,19,1
