4 180 480 6 0
0 0.0 0 0.0 480 480
1 2.0 1 160.0 175.0 20.72
2 2.0 2 185.0 200.0 20.72
3 2.0 1 225.0 240.0 32.53
4 2.0 1 165.0 180.0 9.7
5 2.0 1 150.0 165.0 37.67
6 2.0 1 240.0 255.0 24.45
7 2.0 1 130.0 145.0 14.5
8 2.0 1 170.0 185.0 36.53
9 2.0 1 225.0 240.0 46.5
10 2.0 1 60.0 75.0 27.1
11 2.0 2 125.0 140.0 27.98
12 2.0 1 215.0 230.0 29.95
13 2.0 2 165.0 180.0 42.0
14 2.0 2 95.0 110.0 16.47
15 2.0 1 145.0 160.0 27.32
16 2.0 1 225.0 240.0 18.15
17 2.0 1 90.0 105.0 37.55
18 2.0 1 175.0 190.0 45.93
19 2.0 1 220.0 235.0 16.47
20 2.0 1 65.0 80.0 27.1
21 2.0 2 125.0 140.0 16.47
22 2.0 2 130.0 145.0 37.55
23 2.0 2 135.0 150.0 20.72
24 2.0 2 85.0 100.0 36.48
25 2.0 1 105.0 120.0 27.98
26 2.0 1 240.0 255.0 32.6
27 2.0 1 75.0 90.0 20.72
28 2.0 1 100.0 115.0 35.82
29 2.0 1 215.0 230.0 16.47
30 2.0 1 90.0 105.0 48.38
31 2.0 1 145.0 160.0 27.1
32 2.0 1 210.0 225.0 36.33
33 2.0 2 145.0 160.0 27.32
34 2.0 2 75.0 90.0 36.48
35 2.0 2 70.0 85.0 31.07
36 2.0 1 235.0 250.0 20.72
37 2.0 2 235.0 250.0 22.23
38 2.0 2 145.0 160.0 36.25
39 2.0 1 165.0 180.0 37.05
40 2.0 1 185.0 200.0 27.1
41 2.0 2 140.0 155.0 16.47
42 2.0 1 230.0 245.0 32.53
43 2.0 1 155.0 170.0 24.13
44 2.0 1 115.0 130.0 37.53
45 2.0 1 185.0 200.0 16.47
46 2.0 1 70.0 85.0 20.72
47 2.0 1 185.0 200.0 39.7
48 2.0 1 150.0 165.0 22.92
49 2.0 1 70.0 85.0 27.32
50 2.0 1 150.0 165.0 32.53
51 2.0 1 190.0 205.0 27.62
52 2.0 2 105.0 120.0 40.63
53 2.0 1 205.0 220.0 45.13
54 2.0 1 160.0 175.0 37.53
55 2.0 1 235.0 250.0 16.47
56 2.0 1 60.0 75.0 37.55
57 2.0 1 230.0 245.0 37.87
58 2.0 1 185.0 200.0 30.7
59 2.0 1 225.0 240.0 30.7
60 2.0 1 150.0 165.0 20.72
61 2.0 1 200.0 215.0 16.47
62 2.0 1 240.0 255.0 48.32
63 2.0 1 100.0 115.0 37.55
64 2.0 1 240.0 255.0 39.7
65 2.0 1 160.0 175.0 24.37
66 2.0 1 105.0 120.0 16.47
67 2.0 1 85.0 100.0 35.85
68 2.0 1 110.0 125.0 14.77
69 2.0 1 85.0 100.0 34.4
70 2.0 1 165.0 180.0 16.47
71 2.0 2 115.0 130.0 29.38
72 2.0 1 100.0 115.0 33.07
73 2.0 1 235.0 250.0 16.47
74 2.0 1 130.0 145.0 30.08
75 2.0 1 145.0 160.0 24.37
76 2.0 1 140.0 155.0 48.58
77 2.0 1 90.0 105.0 20.72
78 2.0 1 195.0 210.0 32.6
79 2.0 1 100.0 115.0 24.62
80 2.0 1 210.0 225.0 16.47
81 2.0 1 150.0 165.0 27.62
82 2.0 1 105.0 120.0 16.47
83 2.0 2 75.0 90.0 21.92
84 2.0 1 220.0 235.0 16.47
85 2.0 1 100.0 115.0 39.65
86 2.0 1 140.0 155.0 36.53
87 2.0 1 175.0 190.0 33.08
88 2.0 1 85.0 100.0 39.7
89 2.0 1 60.0 75.0 32.53
90 2.0 1 210.0 225.0 21.92
91 2.0 -1 167.72 195.72 20.72
92 2.0 -2 192.72 220.72 20.72
93 2.0 -1 239.53 272.53 32.53
94 2.0 -1 167.7 189.7 9.7
95 2.0 -1 168.67 202.67 37.67
96 2.0 -1 249.45 279.45 24.45
97 2.0 -1 134.5 159.5 14.5
98 2.0 -1 187.53 221.53 36.53
99 2.0 -1 250.5 286.5 46.5
100 2.0 -1 71.1 102.1 27.1
101 2.0 -2 136.98 167.98 27.98
102 2.0 -1 227.95 259.95 29.95
103 2.0 -2 187.0 222.0 42.0
104 2.0 -2 100.47 126.47 16.47
105 2.0 -1 156.32 187.32 27.32
106 2.0 -1 231.15 258.15 18.15
107 2.0 -1 108.55 142.55 37.55
108 2.0 -1 199.93 235.93 45.93
109 2.0 -1 225.47 251.47 16.47
110 2.0 -1 76.1 107.1 27.1
111 2.0 -2 130.47 156.47 16.47
112 2.0 -2 148.55 182.55 37.55
113 2.0 -2 142.72 170.72 20.72
114 2.0 -2 102.48 136.48 36.48
115 2.0 -1 116.98 147.98 27.98
116 2.0 -1 254.6 287.6 32.6
117 2.0 -1 82.72 110.72 20.72
118 2.0 -1 116.82 150.82 35.82
119 2.0 -1 220.47 246.47 16.47
120 2.0 -1 116.38 153.38 48.38
121 2.0 -1 156.1 187.1 27.1
122 2.0 -1 227.33 261.33 36.33
123 2.0 -2 156.32 187.32 27.32
124 2.0 -2 92.48 126.48 36.48
125 2.0 -2 84.07 116.07 31.07
126 2.0 -1 242.72 270.72 20.72
127 2.0 -2 243.23 272.23 22.23
128 2.0 -2 162.25 196.25 36.25
129 2.0 -1 183.05 217.05 37.05
130 2.0 -1 196.1 227.1 27.1
131 2.0 -2 145.47 171.47 16.47
132 2.0 -1 244.53 277.53 32.53
133 2.0 -1 164.13 194.13 24.13
134 2.0 -1 133.53 167.53 37.53
135 2.0 -1 190.47 216.47 16.47
136 2.0 -1 77.72 105.72 20.72
137 2.0 -1 204.7 239.7 39.7
138 2.0 -1 158.92 187.92 22.92
139 2.0 -1 81.32 112.32 27.32
140 2.0 -1 164.53 197.53 32.53
141 2.0 -1 201.62 232.62 27.62
142 2.0 -2 125.63 160.63 40.63
143 2.0 -1 229.13 265.13 45.13
144 2.0 -1 178.53 212.53 37.53
145 2.0 -1 240.47 266.47 16.47
146 2.0 -1 78.55 112.55 37.55
147 2.0 -1 248.87 282.87 37.87
148 2.0 -1 198.7 230.7 30.7
149 2.0 -1 238.7 270.7 30.7
150 2.0 -1 157.72 185.72 20.72
151 2.0 -1 205.47 231.47 16.47
152 2.0 -1 266.32 303.32 48.32
153 2.0 -1 118.55 152.55 37.55
154 2.0 -1 259.7 294.7 39.7
155 2.0 -1 169.37 199.37 24.37
156 2.0 -1 110.47 136.47 16.47
157 2.0 -1 101.85 135.85 35.85
158 2.0 -1 114.77 139.77 14.77
159 2.0 -1 101.4 134.4 34.4
160 2.0 -1 170.47 196.47 16.47
161 2.0 -2 127.38 159.38 29.38
162 2.0 -1 115.07 148.07 33.07
163 2.0 -1 240.47 266.47 16.47
164 2.0 -1 143.08 175.08 30.08
165 2.0 -1 154.37 184.37 24.37
166 2.0 -1 166.58 203.58 48.58
167 2.0 -1 97.72 125.72 20.72
168 2.0 -1 209.6 242.6 32.6
