4 160 480 6 0
0 0.0 0 0.0 480 480
1 2.0 1 115.0 130.0 49.58
2 2.0 1 60.0 75.0 45.13
3 2.0 1 155.0 170.0 20.72
4 2.0 3 120.0 135.0 36.25
5 2.0 1 100.0 115.0 36.05
6 2.0 2 160.0 175.0 45.93
7 2.0 1 110.0 125.0 27.78
8 2.0 1 160.0 175.0 33.07
9 2.0 1 205.0 220.0 45.13
10 2.0 1 125.0 140.0 24.62
11 2.0 1 220.0 235.0 36.05
12 2.0 1 240.0 255.0 32.53
13 2.0 1 155.0 170.0 16.47
14 2.0 1 75.0 90.0 16.47
15 2.0 1 100.0 115.0 12.95
16 2.0 2 175.0 190.0 27.32
17 2.0 1 110.0 125.0 24.83
18 2.0 2 115.0 130.0 9.7
19 2.0 1 190.0 205.0 37.67
20 2.0 2 105.0 120.0 40.63
21 2.0 1 225.0 240.0 24.13
22 2.0 1 135.0 150.0 9.7
23 2.0 1 115.0 130.0 37.53
24 2.0 1 60.0 75.0 22.23
25 2.0 2 185.0 200.0 22.92
26 2.0 1 70.0 85.0 21.92
27 2.0 1 70.0 85.0 40.8
28 2.0 1 120.0 135.0 18.15
29 2.0 1 165.0 180.0 37.67
30 2.0 1 200.0 215.0 24.83
31 2.0 2 200.0 215.0 16.47
32 2.0 1 175.0 190.0 48.58
33 2.0 1 115.0 130.0 27.62
34 2.0 1 200.0 215.0 36.48
35 2.0 2 200.0 215.0 22.92
36 2.0 2 220.0 235.0 24.13
37 2.0 1 100.0 115.0 33.08
38 2.0 1 160.0 175.0 22.92
39 2.0 1 95.0 110.0 48.38
40 2.0 1 175.0 190.0 30.7
41 2.0 1 210.0 225.0 36.33
42 2.0 1 130.0 145.0 40.7
43 2.0 1 235.0 250.0 24.83
44 2.0 1 175.0 190.0 45.13
45 2.0 1 180.0 195.0 24.45
46 2.0 1 130.0 145.0 37.67
47 2.0 1 210.0 225.0 24.13
48 2.0 1 100.0 115.0 48.38
49 2.0 1 200.0 215.0 48.38
50 2.0 2 130.0 145.0 20.72
51 2.0 2 210.0 225.0 48.38
52 2.0 1 160.0 175.0 24.13
53 2.0 1 150.0 165.0 14.5
54 2.0 1 100.0 115.0 21.92
55 2.0 1 80.0 95.0 29.38
56 2.0 1 75.0 90.0 14.5
57 2.0 1 205.0 220.0 45.13
58 2.0 1 185.0 200.0 16.47
59 2.0 1 240.0 255.0 45.93
60 2.0 1 115.0 130.0 42.0
61 2.0 1 185.0 200.0 40.7
62 2.0 1 145.0 160.0 24.13
63 2.0 2 90.0 105.0 31.07
64 2.0 1 80.0 95.0 36.48
65 2.0 1 105.0 120.0 33.08
66 2.0 1 80.0 95.0 20.72
67 2.0 1 135.0 150.0 37.87
68 2.0 1 90.0 105.0 37.67
69 2.0 1 155.0 170.0 29.95
70 2.0 1 210.0 225.0 27.1
71 2.0 1 80.0 95.0 45.93
72 2.0 1 110.0 125.0 32.48
73 2.0 2 90.0 105.0 49.58
74 2.0 1 185.0 200.0 32.53
75 2.0 2 60.0 75.0 20.72
76 2.0 1 85.0 100.0 27.32
77 2.0 2 155.0 170.0 46.5
78 2.0 1 65.0 80.0 37.05
79 2.0 1 115.0 130.0 24.13
80 2.0 1 160.0 175.0 45.13
81 2.0 -1 142.58 179.58 49.58
82 2.0 -1 84.13 120.13 45.13
83 2.0 -1 162.72 190.72 20.72
84 2.0 -3 137.25 171.25 36.25
85 2.0 -1 117.05 151.05 36.05
86 2.0 -2 184.93 220.93 45.93
87 2.0 -1 121.78 152.78 27.78
88 2.0 -1 175.07 208.07 33.07
89 2.0 -1 229.13 265.13 45.13
90 2.0 -1 134.62 164.62 24.62
91 2.0 -1 237.05 271.05 36.05
92 2.0 -1 254.53 287.53 32.53
93 2.0 -1 160.47 186.47 16.47
94 2.0 -1 80.47 106.47 16.47
95 2.0 -1 103.95 127.95 12.95
96 2.0 -2 186.32 217.32 27.32
97 2.0 -1 119.83 149.83 24.83
98 2.0 -2 117.7 139.7 9.7
99 2.0 -1 208.67 242.67 37.67
100 2.0 -2 125.63 160.63 40.63
101 2.0 -1 234.13 264.13 24.13
102 2.0 -1 137.7 159.7 9.7
103 2.0 -1 133.53 167.53 37.53
104 2.0 -1 68.23 97.23 22.23
105 2.0 -2 193.92 222.92 22.92
106 2.0 -1 77.92 106.92 21.92
107 2.0 -1 90.8 125.8 40.8
108 2.0 -1 126.15 153.15 18.15
109 2.0 -1 183.67 217.67 37.67
110 2.0 -1 209.83 239.83 24.83
111 2.0 -2 205.47 231.47 16.47
112 2.0 -1 201.58 238.58 48.58
113 2.0 -1 126.62 157.62 27.62
114 2.0 -1 217.48 251.48 36.48
115 2.0 -2 208.92 237.92 22.92
116 2.0 -2 229.13 259.13 24.13
117 2.0 -1 115.08 148.08 33.08
118 2.0 -1 168.92 197.92 22.92
119 2.0 -1 121.38 158.38 48.38
120 2.0 -1 188.7 220.7 30.7
121 2.0 -1 227.33 261.33 36.33
122 2.0 -1 150.7 185.7 40.7
