user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[110, 21]","[5, 4, 1]",24.4,24.0,28.0,2
1,[10],"[7, 5]",2.0,7.93,9.93,1
2,"[120, 121]","[12, 0, 2]",4.0,25.27,29.27,2
3,"[120, 110]","[0, 8, 5]",11.1,45.63,33.7,2
4,"[20, 110]","[13, 8, 5]",21.0,31.17,30.18,2
5,"[110, 20]","[6, 8, 10]",9.8,17.53,18.62,2
6,[20],"[14, 13]",2.0,3.7,5.7,1
7,"[121, 120]","[2, 4, 10]",4.0,20.68,24.68,2
8,"[120, 110]","[10, 4, 5]",21.0,9.6,13.62,2
9,[20],"[8, 10]",2.0,10.32,12.32,1
10,"[110, 20]","[6, 8, 12]",6.0,24.67,27.73,2
11,"[20, 110]","[13, 8, 6]",10.4,32.6,33.15,2
12,[10],"[6, 7]",2.0,2.77,4.77,1
13,"[10, 121]","[8, 4, 2]",4.0,27.7,31.68,2
14,"[121, 110]","[1, 4, 7]",26.7,31.78,35.45,2
15,[120],"[0, 14]",2.0,7.93,9.93,1
16,[120],"[14, 9]",2.0,12.55,14.55,1
17,[10],"[8, 7]",2.0,5.38,7.38,1
18,"[110, 121]","[5, 4, 1]",24.4,24.0,28.0,2
19,"[120, 110]","[9, 4, 6]",21.4,20.53,21.98,2
20,[121],"[3, 2]",2.0,5.53,7.53,1
21,[20],"[9, 4]",2.0,11.82,13.82,1
22,[20],"[14, 13]",2.0,3.7,5.7,1
23,"[21, 120]","[1, 0, 10]",20.8,28.38,30.22,2
24,"[121, 10]","[3, 4, 7]",24.7,20.7,24.38,2
25,[20],"[12, 14]",2.0,6.72,8.72,1
26,"[110, 121]","[5, 4, 2]",19.1,18.47,22.47,2
27,[20],"[14, 11]",4.0,15.37,13.08,1
28,"[21, 120]","[2, 4, 11]",26.0,25.57,29.57,2
29,"[20, 10]","[10, 8, 7]",4.0,15.7,19.7,2
