id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:35:00,2,12,1
1,07:00:00,09:20:00,3,6,2
2,07:15:00,11:05:00,0,21,1
3,07:00:00,10:05:00,6,4,1
4,07:00:00,10:40:00,2,22,1
5,07:00:00,11:40:00,27,3,1
6,10:20:00,11:55:00,3,25,1
7,07:00:00,09:25:00,18,12,1
8,07:00:00,13:50:00,21,5,1
9,07:00:00,16:10:00,8,23,1
10,07:00:00,16:25:00,24,11,2
11,07:00:00,08:25:00,24,18,1
12,07:00:00,12:35:00,21,15,2
13,07:00:00,08:45:00,1,20,1
14,07:00:00,12:50:00,22,12,2
15,07:00:00,09:50:00,18,5,1
16,08:30:00,10:15:00,8,15,1
17,07:00:00,13:00:00,8,18,1
18,07:00:00,09:15:00,13,27,1
19,07:00:00,15:40:00,18,9,1
20,08:40:00,15:00:00,25,9,1
21,07:00:00,08:30:00,21,13,1
22,07:00:00,12:35:00,9,2,1
23,07:00:00,09:55:00,21,4,1
24,07:00:00,12:05:00,16,7,2
25,07:00:00,12:35:00,24,1,1
26,07:00:00,12:55:00,13,25,1
27,07:00:00,11:40:00,13,23,1
28,07:00:00,10:55:00,5,0,1
29,11:15:00,15:45:00,13,18,2
30,12:45:00,15:30:00,25,11,1
31,07:00:00,12:30:00,9,4,1
32,07:55:00,16:00:00,19,4,1
33,13:10:00,16:05:00,9,13,1
34,07:00:00,10:25:00,10,3,1
35,07:00:00,10:05:00,1,18,1
36,07:00:00,08:30:00,9,7,1
37,07:00:00,14:40:00,15,22,2
38,07:00:00,15:00:00,17,26,1
39,07:00:00,14:15:00,10,18,1
40,07:00:00,09:05:00,6,18,1
41,07:05:00,09:55:00,14,22,1
42,07:00:00,11:50:00,24,14,1
43,07:55:00,14:50:00,22,24,1
44,11:10:00,13:30:00,9,1,1
45,07:00:00,08:40:00,16,9,1
46,12:05:00,13:55:00,26,11,1
47,07:00:00,14:45:00,15,26,1
48,07:00:00,12:10:00,9,22,1
49,07:00:00,14:30:00,20,4,1
50,07:00:00,15:45:00,23,25,1
51,07:00:00,08:15:00,18,20,1
52,07:00:00,12:45:00,10,26,1
53,09:20:00,11:00:00,22,0,1
54,07:00:00,09:30:00,5,19,1
55,07:00:00,12:45:00,21,25,2
56,07:00:00,08:35:00,11,1,2
57,07:00:00,10:45:00,25,3,1
58,07:00:00,10:35:00,12,13,2
59,07:00:00,09:35:00,11,7,1
