number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:57:44,[],[]
2,1,08:03:56,08:05:56,['10'],[]
3,4,08:26:14,08:57:00,"['89', '27']",['10']
4,2,09:11:46,09:13:46,[],['89']
5,0,09:25:11,09:27:48,"['65', '47', '13']",['27']
6,2,09:39:13,09:43:04,[],['47']
7,4,09:57:50,10:01:40,"['30', '7']","['65', '13']"
8,3,10:10:54,10:12:54,[],"['30', '7']"
9,4,10:22:08,10:24:08,['48'],[]
10,1,10:44:26,11:07:00,['46'],['48']
11,4,11:27:18,11:39:41,['40'],['46']
12,2,11:54:27,11:56:27,"['60', '67']",[]
13,1,12:01:59,12:03:59,['31'],['67']
14,0,12:10:11,12:12:11,[],"['60', '40', '31']"
15,2,12:23:36,12:57:00,['76'],[]
16,4,13:11:46,13:53:31,"['26', '6']",['76']
17,2,14:08:17,14:10:17,[],['26']
18,0,14:21:42,19:00:00,[],['6']
