id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,11:55:00,21,15,1
1,11:30:00,12:50:00,9,3,1
2,08:35:00,10:40:00,24,11,1
3,07:00:00,12:55:00,17,22,1
4,07:00:00,12:05:00,3,24,1
5,07:50:00,12:50:00,12,3,2
6,07:00:00,09:45:00,19,7,1
7,07:00:00,09:00:00,6,21,2
8,07:00:00,13:30:00,8,0,1
9,07:00:00,10:45:00,20,3,2
10,07:00:00,08:30:00,1,20,1
11,07:00:00,09:50:00,12,25,1
12,07:00:00,13:05:00,22,2,1
13,07:00:00,08:45:00,4,6,1
14,07:00:00,10:50:00,1,13,1
15,08:50:00,14:00:00,23,6,1
16,11:10:00,13:50:00,14,19,2
17,07:00:00,11:50:00,21,13,2
18,07:45:00,12:40:00,8,5,1
19,07:00:00,11:45:00,17,13,1
20,07:00:00,08:50:00,24,5,2
21,07:00:00,08:25:00,5,25,1
22,07:00:00,09:05:00,14,5,1
23,07:00:00,13:45:00,6,5,2
24,07:00:00,14:00:00,21,0,1
25,09:40:00,11:35:00,4,0,1
26,09:10:00,13:15:00,4,17,2
27,07:00:00,08:20:00,19,8,1
28,07:00:00,11:30:00,22,4,1
29,07:25:00,09:25:00,15,19,1
30,10:45:00,12:05:00,19,16,1
31,07:00:00,09:20:00,6,8,1
32,07:00:00,08:00:00,13,15,1
33,07:00:00,09:05:00,15,7,2
34,07:00:00,11:45:00,11,22,1
35,09:20:00,10:35:00,25,5,1
36,07:00:00,10:40:00,5,22,1
37,07:00:00,08:05:00,16,21,1
38,07:25:00,11:25:00,0,21,1
39,07:00:00,11:10:00,15,14,1
40,08:20:00,10:45:00,11,10,2
41,07:00:00,11:40:00,6,5,2
42,07:00:00,11:25:00,8,13,1
43,07:45:00,12:15:00,20,5,2
44,07:00:00,09:45:00,23,21,1
45,07:00:00,13:45:00,13,25,1
46,07:00:00,09:10:00,11,3,1
47,07:25:00,08:25:00,14,25,1
48,07:00:00,10:35:00,16,4,1
49,07:00:00,08:00:00,13,12,1
50,10:00:00,11:55:00,14,7,1
51,07:15:00,12:55:00,6,0,1
52,08:45:00,13:45:00,13,1,1
53,07:00:00,08:20:00,22,9,2
54,07:00:00,08:05:00,8,4,1
55,08:20:00,13:00:00,17,15,1
56,07:00:00,12:55:00,22,20,1
57,07:00:00,08:25:00,20,15,1
58,07:00:00,09:35:00,20,6,2
59,09:00:00,11:15:00,17,11,1
60,07:00:00,13:55:00,24,6,1
61,07:00:00,11:25:00,8,11,1
62,07:00:00,11:15:00,13,24,1
63,07:00:00,08:50:00,15,10,1
64,10:55:00,13:00:00,13,3,2
65,12:50:00,14:00:00,5,15,1
66,07:50:00,10:30:00,21,7,1
67,08:30:00,13:10:00,11,21,1
68,07:00:00,12:25:00,8,25,1
69,08:15:00,10:20:00,24,11,1
70,09:45:00,11:05:00,23,0,2
71,07:00:00,11:15:00,25,0,2
72,07:00:00,08:45:00,6,24,1
73,07:00:00,10:00:00,18,16,1
74,07:30:00,11:40:00,15,14,1
75,11:10:00,12:55:00,17,2,1
76,07:00:00,13:10:00,17,2,1
77,07:00:00,08:50:00,11,17,2
78,07:00:00,10:10:00,22,25,1
79,07:00:00,10:25:00,22,20,1
80,07:55:00,09:55:00,14,18,1
81,07:00:00,08:20:00,9,16,1
82,07:00:00,12:35:00,16,18,2
83,07:10:00,12:30:00,23,13,1
84,07:00:00,09:10:00,20,14,1
85,07:15:00,13:10:00,22,23,1
86,07:00:00,11:15:00,14,19,1
87,11:25:00,12:45:00,11,15,1
88,09:35:00,12:05:00,1,23,1
89,07:00:00,08:20:00,25,9,2
90,07:00:00,11:05:00,24,17,1
91,07:00:00,13:10:00,18,14,1
92,07:30:00,12:50:00,16,12,2
93,07:00:00,13:40:00,13,7,2
94,09:25:00,11:15:00,16,8,1
95,07:00:00,12:05:00,7,12,1
96,07:00:00,10:40:00,20,21,1
97,07:00:00,10:05:00,3,1,2
98,07:00:00,08:30:00,20,8,2
99,07:00:00,11:45:00,17,18,1
