id, arrivalTime, startTime, pickUp, dropOff, amount
0,10:50:00,16:30:00,23,11,1
1,12:55:00,15:30:00,15,17,1
2,10:35:00,14:35:00,8,2,1
3,09:10:00,15:40:00,10,22,1
4,10:55:00,16:35:00,29,27,2
5,07:15:00,09:10:00,28,20,2
6,07:00:00,09:00:00,24,13,1
7,08:45:00,10:35:00,27,4,1
8,07:00:00,10:50:00,3,11,2
9,13:40:00,16:10:00,24,25,1
10,07:00:00,15:00:00,2,0,1
11,07:00:00,11:00:00,11,27,2
12,07:00:00,15:35:00,10,2,1
13,08:55:00,13:05:00,9,5,1
14,07:00:00,09:45:00,21,31,1
15,07:00:00,12:45:00,22,16,2
16,07:00:00,12:25:00,8,2,1
17,07:45:00,11:55:00,22,15,1
18,07:00:00,08:35:00,30,9,1
19,07:00:00,10:35:00,4,17,1
20,07:00:00,09:05:00,3,8,1
21,12:50:00,14:25:00,26,3,1
22,08:10:00,13:45:00,26,12,1
23,07:00:00,11:25:00,2,17,1
24,12:00:00,15:35:00,31,25,1
25,07:00:00,10:20:00,28,24,1
26,08:25:00,15:30:00,17,8,1
27,07:00:00,11:45:00,7,11,1
28,07:00:00,15:45:00,16,10,2
29,07:00:00,08:30:00,1,30,1
