id, arrivalTime, startTime, pickUp, dropOff, amount
0,10:40:00,11:45:00,9,12,1
1,08:05:00,13:20:00,4,11,1
2,07:00:00,08:05:00,3,2,1
3,07:00:00,08:20:00,6,8,1
4,07:00:00,11:40:00,5,13,2
5,09:25:00,12:45:00,8,14,2
6,08:30:00,10:45:00,13,11,2
7,07:00:00,10:35:00,7,1,1
8,07:00:00,13:50:00,1,9,2
9,07:00:00,13:05:00,7,2,1
10,07:00:00,08:15:00,13,12,2
11,08:05:00,10:55:00,5,0,1
12,07:00:00,08:00:00,11,9,1
13,07:00:00,11:30:00,8,11,1
14,07:00:00,11:40:00,7,12,1
15,07:00:00,08:20:00,6,14,1
16,08:25:00,11:15:00,8,10,2
17,07:00:00,09:40:00,2,1,1
18,07:00:00,11:15:00,12,10,2
19,07:00:00,08:25:00,1,7,1
20,07:00:00,08:15:00,13,4,1
21,07:00:00,09:35:00,2,7,1
22,08:00:00,12:40:00,7,6,1
23,07:00:00,10:10:00,4,2,1
24,11:30:00,13:20:00,5,2,1
25,07:00:00,13:25:00,4,7,1
26,07:00:00,08:40:00,5,7,1
27,07:00:00,12:15:00,1,0,1
28,07:00:00,09:40:00,1,10,1
29,07:00:00,08:25:00,7,1,1
30,07:00:00,10:55:00,5,1,2
31,07:00:00,11:30:00,5,13,2
32,07:00:00,12:35:00,12,5,1
33,07:00:00,10:10:00,11,6,1
34,07:00:00,09:40:00,13,12,2
35,07:00:00,09:20:00,10,9,1
36,07:00:00,09:00:00,2,0,1
37,10:15:00,12:10:00,10,12,1
38,08:00:00,09:15:00,0,14,1
39,07:00:00,08:55:00,0,2,1
40,07:00:00,08:50:00,11,4,1
41,07:00:00,10:20:00,14,4,1
42,07:40:00,10:50:00,14,10,1
43,07:00:00,10:45:00,13,10,1
44,07:00:00,10:25:00,2,0,1
45,08:00:00,10:05:00,2,0,1
46,07:00:00,10:20:00,11,10,2
47,07:00:00,13:25:00,1,7,1
48,07:00:00,11:30:00,3,7,1
49,09:15:00,10:20:00,14,4,1
50,07:00:00,11:10:00,9,13,1
51,07:00:00,10:45:00,1,3,1
52,10:55:00,13:00:00,10,6,1
53,07:00:00,13:45:00,14,1,1
54,07:00:00,12:30:00,3,10,1
55,07:00:00,08:25:00,3,7,2
56,07:00:00,13:00:00,6,7,1
57,07:35:00,13:55:00,8,0,1
58,07:00:00,10:45:00,9,0,2
59,07:00:00,13:00:00,8,5,1
60,07:00:00,13:45:00,11,9,2
61,07:00:00,08:40:00,13,0,1
62,07:00:00,11:50:00,3,10,1
63,07:00:00,13:45:00,13,5,1
64,11:05:00,14:00:00,1,8,1
65,07:00:00,13:05:00,8,7,2
66,07:00:00,12:15:00,3,8,1
67,07:00:00,12:05:00,0,1,1
68,07:00:00,09:35:00,4,8,1
69,07:00:00,12:35:00,7,2,1
