id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,10:35:00,15,3,3
1,07:00:00,08:05:00,15,14,1
2,08:30:00,10:35:00,9,13,2
3,07:00:00,13:30:00,26,12,2
4,07:00:00,13:20:00,11,24,2
5,12:30:00,14:55:00,27,16,2
6,07:00:00,11:10:00,2,31,1
7,07:00:00,12:15:00,13,11,1
8,07:00:00,10:10:00,15,24,1
9,07:00:00,10:55:00,17,2,1
10,07:00:00,11:20:00,11,20,2
11,15:05:00,16:15:00,10,29,1
12,07:00:00,09:40:00,10,0,1
13,07:25:00,16:20:00,4,24,2
14,07:00:00,09:50:00,5,30,1
15,11:30:00,15:30:00,0,6,1
16,11:50:00,13:20:00,21,14,1
17,07:15:00,12:35:00,20,21,1
18,07:00:00,15:45:00,0,8,2
19,07:00:00,12:55:00,2,13,1
20,08:55:00,11:55:00,2,23,1
21,07:00:00,17:00:00,13,11,1
22,07:00:00,11:55:00,27,11,1
23,07:45:00,08:45:00,24,21,1
24,08:00:00,14:35:00,28,18,1
25,07:00:00,14:10:00,5,1,1
26,07:00:00,16:05:00,21,15,1
27,07:00:00,10:55:00,4,6,2
28,07:00:00,09:20:00,25,21,1
29,07:00:00,17:00:00,29,4,1
30,07:00:00,10:15:00,26,0,2
31,07:00:00,11:20:00,9,31,1
32,09:25:00,10:25:00,26,25,1
33,07:00:00,08:20:00,31,8,1
34,11:50:00,15:40:00,23,26,1
35,07:00:00,16:20:00,8,6,1
36,08:25:00,10:55:00,4,27,1
37,10:00:00,11:00:00,29,25,1
38,07:00:00,11:50:00,2,19,1
39,07:00:00,08:35:00,28,19,1
40,07:00:00,08:40:00,19,8,1
41,07:00:00,13:00:00,20,16,1
42,07:00:00,08:15:00,31,9,1
43,07:00:00,12:00:00,9,23,2
44,07:00:00,09:20:00,29,24,1
45,12:25:00,13:25:00,0,21,1
46,07:00:00,09:10:00,21,24,1
47,07:00:00,14:15:00,5,29,2
48,07:00:00,15:05:00,10,30,2
49,07:00:00,14:25:00,3,13,1
50,07:00:00,09:10:00,6,22,2
51,07:00:00,09:55:00,4,2,2
52,08:45:00,11:25:00,8,26,1
53,07:00:00,11:35:00,19,31,2
54,07:00:00,09:40:00,13,18,1
55,07:00:00,10:20:00,14,21,2
56,07:00:00,11:10:00,2,4,1
57,09:35:00,13:25:00,30,9,1
58,11:20:00,16:05:00,0,14,1
59,07:00:00,11:35:00,0,24,1
60,07:00:00,08:10:00,5,8,1
61,07:00:00,12:00:00,5,29,1
62,07:50:00,09:55:00,28,26,1
63,07:15:00,13:30:00,31,3,1
64,13:30:00,16:10:00,14,10,1
65,09:15:00,14:10:00,20,29,1
66,09:45:00,15:30:00,21,30,1
67,07:00:00,14:15:00,11,5,1
68,07:00:00,09:05:00,6,23,1
69,11:25:00,16:05:00,0,24,1
70,07:00:00,11:00:00,13,19,1
71,07:00:00,13:35:00,20,21,1
72,07:45:00,09:25:00,1,23,2
73,07:00:00,15:00:00,25,31,2
74,09:15:00,16:45:00,0,28,1
75,07:00:00,13:15:00,11,2,1
76,09:10:00,15:15:00,22,30,1
77,07:00:00,14:55:00,24,29,1
78,07:00:00,09:05:00,28,1,1
79,07:00:00,12:00:00,16,3,1
