id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,09:10:00,8,10,1
1,07:00:00,13:55:00,14,20,2
2,07:00:00,10:25:00,0,14,1
3,07:00:00,11:55:00,9,1,1
4,07:00:00,08:40:00,19,12,1
5,07:00:00,11:45:00,19,17,1
6,09:15:00,13:25:00,9,5,1
7,07:00:00,11:25:00,3,1,1
8,10:05:00,13:35:00,10,12,1
9,07:00:00,12:40:00,14,20,2
10,07:00:00,10:35:00,14,11,2
11,10:55:00,13:35:00,0,1,1
12,10:15:00,12:50:00,3,5,1
13,07:00:00,09:40:00,3,6,2
14,07:00:00,13:10:00,3,14,1
15,07:00:00,09:30:00,8,17,1
16,07:00:00,09:40:00,13,5,1
17,07:00:00,11:20:00,6,17,1
18,07:00:00,08:50:00,4,13,1
19,07:00:00,13:45:00,15,11,2
20,07:10:00,13:50:00,17,14,1
21,07:00:00,13:05:00,13,12,1
22,07:00:00,09:15:00,9,6,2
23,07:00:00,08:20:00,11,5,1
24,07:40:00,13:50:00,5,14,1
25,07:00:00,09:30:00,0,17,2
26,07:00:00,12:20:00,0,4,1
27,07:00:00,11:10:00,10,17,2
28,10:50:00,13:00:00,1,13,1
29,07:00:00,08:25:00,4,6,1
30,11:20:00,13:55:00,20,3,1
31,07:00:00,10:05:00,8,9,2
32,07:00:00,08:40:00,15,12,1
33,07:00:00,13:45:00,7,9,1
34,07:00:00,08:30:00,5,20,1
35,07:00:00,12:40:00,16,15,1
36,07:00:00,08:25:00,11,17,1
37,07:00:00,10:40:00,9,13,1
38,07:00:00,12:50:00,3,16,1
39,07:00:00,13:35:00,16,18,2
40,07:00:00,09:30:00,14,19,1
41,07:00:00,09:05:00,12,10,1
42,07:00:00,10:20:00,3,9,2
43,07:00:00,08:50:00,16,7,1
44,07:00:00,12:30:00,18,3,1
45,07:00:00,13:00:00,3,13,1
46,07:00:00,10:20:00,17,7,1
47,07:00:00,14:00:00,3,15,1
48,07:05:00,12:30:00,10,3,1
49,09:05:00,12:20:00,3,7,1
50,07:00:00,09:40:00,9,7,1
51,07:50:00,11:35:00,12,18,1
52,07:00:00,11:00:00,1,3,1
53,07:00:00,11:15:00,4,20,1
54,07:00:00,10:40:00,10,9,2
55,07:00:00,10:15:00,20,17,1
56,07:00:00,12:30:00,2,0,1
57,07:00:00,09:45:00,2,20,2
58,07:00:00,11:40:00,17,13,1
59,07:00:00,13:05:00,2,16,2
