id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:55:00,2,1,1
1,07:00:00,09:05:00,1,10,1
2,07:00:00,10:10:00,0,10,1
3,07:00:00,10:35:00,14,2,1
4,07:50:00,09:10:00,12,8,1
5,07:05:00,10:30:00,4,10,1
6,09:55:00,10:55:00,7,8,1
7,07:00:00,09:00:00,9,3,1
8,07:00:00,08:25:00,7,9,1
9,07:00:00,08:25:00,9,13,1
10,07:00:00,08:05:00,9,13,1
11,07:00:00,09:00:00,5,12,1
12,07:00:00,08:30:00,4,8,1
13,07:00:00,10:55:00,3,2,2
14,07:00:00,10:15:00,2,5,2
15,07:00:00,08:50:00,6,8,1
16,07:00:00,08:10:00,7,14,1
17,07:00:00,08:40:00,2,11,1
18,07:00:00,08:20:00,1,5,1
19,07:00:00,10:15:00,11,0,2
20,07:00:00,10:35:00,5,0,1
21,07:00:00,08:05:00,3,1,1
22,07:00:00,08:05:00,1,8,1
23,07:00:00,09:05:00,12,2,1
24,07:00:00,08:25:00,10,5,2
25,07:00:00,08:55:00,5,4,2
26,07:00:00,09:50:00,9,5,1
27,07:45:00,10:15:00,6,13,2
28,07:00:00,09:05:00,13,2,1
29,07:00:00,08:45:00,7,14,1
30,07:00:00,11:00:00,13,7,1
31,07:00:00,08:45:00,10,9,1
32,07:00:00,09:45:00,10,6,1
33,07:00:00,10:15:00,9,7,1
34,08:25:00,10:35:00,13,6,1
35,08:05:00,09:05:00,1,11,1
36,07:00:00,08:30:00,1,14,1
37,07:00:00,10:15:00,4,14,1
38,07:00:00,09:05:00,3,8,1
39,07:00:00,10:15:00,5,1,1
40,09:05:00,10:20:00,7,14,1
41,07:00:00,08:00:00,11,2,1
42,07:00:00,09:00:00,4,11,2
43,07:50:00,10:15:00,10,6,1
44,07:00:00,10:15:00,10,7,1
45,07:00:00,10:35:00,3,4,2
46,07:00:00,09:25:00,0,13,1
47,07:00:00,08:35:00,6,0,1
48,07:00:00,08:25:00,2,11,1
49,07:00:00,11:00:00,10,11,2
50,07:00:00,08:15:00,0,5,1
51,07:00:00,09:55:00,13,4,2
52,08:15:00,10:30:00,2,7,1
53,07:00:00,10:55:00,6,0,1
54,07:00:00,10:00:00,4,8,1
55,07:00:00,08:20:00,6,8,1
56,07:00:00,08:25:00,1,12,1
57,07:00:00,09:40:00,12,13,1
58,07:00:00,10:50:00,10,11,1
59,07:00:00,08:05:00,10,7,1
