id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,13:00:00,4,22,1
1,07:00:00,16:10:00,24,22,1
2,10:15:00,16:35:00,9,8,1
3,07:00:00,12:40:00,24,1,1
4,07:00:00,08:50:00,13,25,1
5,09:45:00,15:30:00,12,4,1
6,09:55:00,12:15:00,0,12,2
7,07:00:00,12:05:00,9,20,1
8,07:00:00,09:05:00,17,11,1
9,07:00:00,13:55:00,17,0,1
10,07:00:00,13:10:00,15,5,1
11,11:50:00,16:25:00,4,25,1
12,07:00:00,10:00:00,1,23,1
13,07:00:00,16:05:00,13,20,2
14,07:00:00,15:20:00,4,18,1
15,07:00:00,09:00:00,22,6,1
16,07:00:00,16:25:00,22,7,1
17,07:00:00,12:55:00,20,14,2
18,07:00:00,11:00:00,14,10,1
19,15:00:00,17:00:00,7,6,1
20,07:00:00,09:40:00,3,5,1
21,08:40:00,10:55:00,19,22,2
22,07:00:00,14:45:00,24,12,1
23,14:20:00,15:45:00,14,25,2
24,07:00:00,14:25:00,1,12,1
25,13:50:00,16:15:00,10,6,2
26,07:00:00,13:30:00,12,16,2
27,10:30:00,16:05:00,3,18,1
28,07:00:00,16:50:00,8,3,1
29,07:00:00,08:50:00,14,17,1
30,12:20:00,16:05:00,13,1,1
31,07:00:00,09:55:00,20,17,1
32,07:00:00,08:45:00,6,18,1
33,07:00:00,15:20:00,6,21,1
34,07:10:00,16:55:00,23,20,1
35,07:00:00,15:20:00,8,3,1
36,07:00:00,08:40:00,4,21,2
37,07:00:00,10:40:00,3,15,1
38,07:00:00,09:20:00,11,5,2
39,07:00:00,08:15:00,15,18,1
40,08:15:00,15:05:00,16,8,1
41,07:00:00,13:15:00,1,9,1
42,07:00:00,12:50:00,5,4,1
43,07:00:00,11:40:00,19,15,1
44,07:00:00,09:10:00,2,13,1
45,07:00:00,14:25:00,8,22,2
46,07:00:00,08:20:00,15,22,2
47,11:50:00,15:45:00,8,17,2
48,07:00:00,11:10:00,16,9,1
49,07:00:00,09:40:00,6,8,1
50,07:00:00,14:55:00,11,24,1
51,07:00:00,09:05:00,8,3,1
52,07:00:00,09:55:00,0,23,1
53,07:15:00,12:20:00,22,24,1
54,07:00:00,09:20:00,3,8,1
55,07:00:00,10:35:00,23,2,2
56,07:00:00,09:35:00,1,7,1
57,15:25:00,16:35:00,19,24,1
58,07:00:00,10:30:00,5,4,1
59,07:00:00,10:25:00,18,4,1
60,07:00:00,08:50:00,22,5,1
61,07:00:00,09:00:00,0,10,1
62,12:20:00,13:20:00,6,7,1
63,07:00:00,09:25:00,1,2,1
64,07:00:00,14:50:00,18,9,1
65,07:00:00,11:30:00,11,24,1
66,07:00:00,10:35:00,3,22,1
67,07:00:00,16:30:00,13,1,2
68,07:20:00,12:30:00,25,9,1
69,07:00:00,12:10:00,9,1,1
70,07:00:00,08:00:00,22,6,1
71,07:00:00,11:55:00,23,25,1
72,07:00:00,10:15:00,6,9,1
73,07:00:00,14:30:00,5,9,1
74,07:00:00,10:05:00,23,16,1
75,07:00:00,13:10:00,10,20,1
76,07:00:00,14:05:00,21,14,1
77,11:00:00,14:00:00,24,15,1
78,10:00:00,15:25:00,13,7,3
79,07:55:00,11:05:00,6,9,1
80,07:20:00,08:30:00,21,13,2
81,07:00:00,10:15:00,18,2,2
82,07:00:00,08:10:00,3,21,1
83,07:00:00,11:25:00,24,14,2
84,07:00:00,08:00:00,11,6,1
85,07:00:00,13:05:00,16,4,1
86,07:00:00,11:20:00,21,3,1
87,07:00:00,14:40:00,9,0,1
88,11:05:00,12:10:00,4,24,1
89,07:40:00,09:00:00,18,20,1
