id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:20:00,10,2,1
1,07:00:00,09:10:00,10,17,1
2,07:00:00,10:50:00,3,6,1
3,07:00:00,09:15:00,10,0,1
4,07:00:00,08:50:00,22,5,1
5,07:00:00,09:35:00,11,13,2
6,07:00:00,11:00:00,18,22,1
7,07:00:00,10:00:00,10,25,2
8,07:00:00,09:45:00,23,12,1
9,07:25:00,10:25:00,2,14,1
10,07:00:00,08:20:00,23,2,1
11,07:00:00,08:10:00,22,7,1
12,07:00:00,11:00:00,9,12,1
13,08:25:00,09:35:00,16,15,1
14,07:00:00,09:15:00,4,21,2
15,07:00:00,08:30:00,10,3,1
16,07:00:00,10:15:00,15,13,1
17,07:00:00,08:30:00,14,7,1
18,08:45:00,09:45:00,21,3,2
19,07:00:00,10:55:00,18,22,1
20,07:00:00,08:35:00,0,9,2
21,07:00:00,09:05:00,18,6,1
22,07:00:00,09:10:00,17,25,1
23,07:30:00,09:50:00,1,20,1
24,07:00:00,08:05:00,9,22,1
25,07:00:00,09:35:00,9,6,1
26,07:00:00,09:05:00,7,20,1
27,07:55:00,10:45:00,12,18,1
28,07:00:00,09:55:00,5,8,1
29,07:00:00,09:10:00,15,4,1
30,07:00:00,08:50:00,3,9,2
31,07:00:00,09:30:00,10,18,1
32,07:00:00,08:35:00,17,8,2
33,07:00:00,08:20:00,16,22,1
34,07:00:00,09:20:00,10,14,1
35,07:00:00,08:50:00,18,6,2
36,07:00:00,08:40:00,15,14,1
37,07:00:00,10:50:00,10,11,2
38,07:00:00,08:50:00,18,6,1
39,07:00:00,09:50:00,12,24,1
40,07:20:00,09:10:00,0,19,1
41,07:20:00,09:50:00,3,24,1
42,07:00:00,09:30:00,22,17,2
43,07:10:00,10:45:00,11,23,1
44,07:00:00,08:05:00,12,2,1
45,07:45:00,09:55:00,21,24,1
46,07:00:00,08:45:00,20,17,1
47,07:00:00,10:15:00,1,25,1
48,07:00:00,09:55:00,24,6,1
49,07:00:00,10:05:00,1,23,2
50,07:35:00,10:55:00,16,13,1
51,07:00:00,10:35:00,0,19,1
52,07:00:00,10:05:00,3,19,1
53,07:00:00,08:00:00,22,17,1
54,07:00:00,08:45:00,24,1,1
55,07:00:00,10:45:00,13,12,1
56,07:00:00,09:40:00,15,9,1
57,07:00:00,08:45:00,24,10,2
58,07:50:00,10:35:00,23,20,1
59,07:00:00,10:55:00,25,22,1
60,07:00:00,09:45:00,23,5,1
61,07:55:00,09:50:00,20,18,1
62,07:00:00,10:10:00,9,14,1
63,07:00:00,09:00:00,2,16,2
64,07:00:00,09:40:00,10,11,2
65,07:00:00,08:45:00,16,8,1
66,07:00:00,10:25:00,25,3,1
67,07:10:00,08:10:00,19,1,1
68,07:00:00,10:20:00,7,8,1
69,07:00:00,08:30:00,23,9,1
70,07:00:00,09:00:00,13,14,1
71,07:15:00,10:40:00,11,23,1
72,07:10:00,10:40:00,9,19,1
73,07:00:00,10:30:00,23,15,1
74,07:25:00,08:25:00,19,9,1
75,07:00:00,10:00:00,5,22,2
76,08:50:00,10:05:00,5,15,1
77,07:00:00,09:20:00,2,13,1
78,07:00:00,10:35:00,12,21,1
79,07:00:00,09:55:00,8,2,1
