4 140 660 6 0
0 0.0 0 0.0 660 660
1 2.0 2 105.0 120.0 44.0
2 2.0 1 395.0 410.0 22.55
3 2.0 3 305.0 320.0 39.53
4 2.0 1 65.0 80.0 20.45
5 2.0 1 270.0 285.0 39.9
6 2.0 2 360.0 375.0 14.87
7 2.0 1 180.0 195.0 42.42
8 2.0 1 150.0 165.0 30.48
9 2.0 1 235.0 250.0 22.68
10 2.0 3 270.0 285.0 42.12
11 2.0 1 300.0 315.0 14.57
12 2.0 1 75.0 90.0 41.4
13 2.0 1 235.0 250.0 32.67
14 2.0 1 160.0 175.0 20.45
15 2.0 1 290.0 305.0 35.93
16 2.0 1 285.0 300.0 36.23
17 2.0 1 110.0 125.0 30.53
18 2.0 1 240.0 255.0 20.15
19 2.0 1 70.0 85.0 22.43
20 2.0 1 60.0 75.0 24.72
21 2.0 1 330.0 345.0 20.45
22 2.0 1 250.0 265.0 38.23
23 2.0 1 290.0 305.0 40.58
24 2.0 1 95.0 110.0 37.77
25 2.0 1 225.0 240.0 20.15
26 2.0 1 75.0 90.0 24.82
27 2.0 2 90.0 105.0 48.53
28 2.0 1 250.0 265.0 14.87
29 2.0 1 60.0 75.0 37.37
30 2.0 1 225.0 240.0 27.8
31 2.0 1 115.0 130.0 14.57
32 2.0 1 160.0 175.0 41.12
33 2.0 1 225.0 240.0 27.5
34 2.0 2 230.0 245.0 26.62
35 2.0 1 290.0 305.0 37.37
36 2.0 1 145.0 160.0 40.12
37 2.0 1 390.0 405.0 36.05
38 2.0 1 360.0 375.0 38.23
39 2.0 1 110.0 125.0 32.77
40 2.0 1 150.0 165.0 37.37
41 2.0 1 325.0 340.0 17.85
42 2.0 2 215.0 230.0 36.63
43 2.0 2 140.0 155.0 27.5
44 2.0 1 210.0 225.0 38.3
45 2.0 1 205.0 220.0 11.28
46 2.0 1 375.0 390.0 32.38
47 2.0 2 215.0 230.0 35.67
48 2.0 1 310.0 325.0 26.62
49 2.0 1 255.0 270.0 35.93
50 2.0 2 345.0 360.0 40.58
51 2.0 1 410.0 425.0 41.08
52 2.0 1 250.0 265.0 22.68
53 2.0 1 185.0 200.0 34.37
54 2.0 1 325.0 340.0 22.55
55 2.0 2 190.0 205.0 38.25
56 2.0 1 240.0 255.0 44.0
57 2.0 3 175.0 190.0 44.12
58 2.0 1 225.0 240.0 48.57
59 2.0 1 70.0 85.0 29.37
60 2.0 1 365.0 380.0 18.07
61 2.0 1 205.0 220.0 27.08
62 2.0 1 275.0 290.0 37.22
63 2.0 1 340.0 355.0 11.28
64 2.0 1 210.0 225.0 37.77
65 2.0 1 360.0 375.0 20.15
66 2.0 1 335.0 350.0 20.3
67 2.0 1 315.0 330.0 29.98
68 2.0 2 370.0 385.0 26.62
69 2.0 1 410.0 425.0 37.37
70 2.0 2 140.0 155.0 37.22
71 2.0 -2 128.0 164.0 44.0
72 2.0 -1 403.55 432.55 22.55
73 2.0 -3 324.53 359.53 39.53
74 2.0 -1 72.45 100.45 20.45
75 2.0 -1 289.9 324.9 39.9
76 2.0 -2 364.87 389.87 14.87
77 2.0 -1 202.42 237.42 42.42
78 2.0 -1 163.48 195.48 30.48
79 2.0 -1 243.68 272.68 22.68
80 2.0 -3 292.12 327.12 42.12
81 2.0 -1 304.57 329.57 14.57
82 2.0 -1 96.4 131.4 41.4
83 2.0 -1 249.67 282.67 32.67
84 2.0 -1 167.45 195.45 20.45
85 2.0 -1 306.93 340.93 35.93
86 2.0 -1 302.23 336.23 36.23
87 2.0 -1 123.53 155.53 30.53
88 2.0 -1 247.15 275.15 20.15
89 2.0 -1 78.43 107.43 22.43
90 2.0 -1 69.72 99.72 24.72
91 2.0 -1 337.45 365.45 20.45
92 2.0 -1 269.23 303.23 38.23
93 2.0 -1 310.58 345.58 40.58
94 2.0 -1 113.77 147.77 37.77
95 2.0 -1 232.15 260.15 20.15
96 2.0 -1 84.82 114.82 24.82
97 2.0 -2 116.53 153.53 48.53
98 2.0 -1 254.87 279.87 14.87
99 2.0 -1 78.37 112.37 37.37
100 2.0 -1 236.8 267.8 27.8
101 2.0 -1 119.57 144.57 14.57
102 2.0 -1 181.12 216.12 41.12
103 2.0 -1 236.5 267.5 27.5
104 2.0 -2 240.62 271.62 26.62
105 2.0 -1 308.37 342.37 37.37
106 2.0 -1 165.12 200.12 40.12
107 2.0 -1 407.05 441.05 36.05
108 2.0 -1 379.23 413.23 38.23
109 2.0 -1 124.77 157.77 32.77
110 2.0 -1 168.37 202.37 37.37
111 2.0 -1 330.85 357.85 17.85
112 2.0 -2 232.63 266.63 36.63
113 2.0 -2 151.5 182.5 27.5
114 2.0 -1 229.3 263.3 38.3
115 2.0 -1 208.28 231.28 11.28
116 2.0 -1 389.38 422.38 32.38
117 2.0 -2 231.67 265.67 35.67
118 2.0 -1 320.62 351.62 26.62
119 2.0 -1 271.93 305.93 35.93
120 2.0 -2 365.58 400.58 40.58
121 2.0 -1 431.08 466.08 41.08
122 2.0 -1 258.68 287.68 22.68
123 2.0 -1 201.37 234.37 34.37
124 2.0 -1 333.55 362.55 22.55
125 2.0 -2 209.25 243.25 38.25
126 2.0 -1 263.0 299.0 44.0
127 2.0 -3 198.12 234.12 44.12
128 2.0 -1 251.57 288.57 48.57
129 2.0 -1 82.37 114.37 29.37
130 2.0 -1 371.07 398.07 18.07
131 2.0 -1 216.08 247.08 27.08
132 2.0 -1 293.22 327.22 37.22
133 2.0 -1 343.28 366.28 11.28
134 2.0 -1 228.77 262.77 37.77
135 2.0 -1 367.15 395.15 20.15
136 2.0 -1 342.3 370.3 20.3
137 2.0 -1 327.98 359.98 29.98
138 2.0 -2 380.62 411.62 26.62
