4 160 660 6 0
0 0.0 0 0.0 660 660
1 2.0 1 195.0 210.0 29.98
2 2.0 1 355.0 370.0 32.73
3 2.0 1 230.0 245.0 38.3
4 2.0 2 335.0 350.0 22.92
5 2.0 1 260.0 275.0 37.77
6 2.0 2 245.0 260.0 27.57
7 2.0 1 415.0 430.0 29.28
8 2.0 2 380.0 395.0 12.82
9 2.0 1 105.0 120.0 14.57
10 2.0 1 350.0 365.0 22.55
11 2.0 2 65.0 80.0 11.28
12 2.0 1 220.0 235.0 40.12
13 2.0 2 190.0 205.0 41.12
14 2.0 1 390.0 405.0 33.42
15 2.0 3 120.0 135.0 29.37
16 2.0 1 200.0 215.0 45.45
17 2.0 1 415.0 430.0 42.08
18 2.0 1 405.0 420.0 20.75
19 2.0 1 235.0 250.0 33.42
20 2.0 1 80.0 95.0 28.05
21 2.0 1 405.0 420.0 43.87
22 2.0 1 80.0 95.0 36.05
23 2.0 1 285.0 300.0 39.53
24 2.0 2 360.0 375.0 22.68
25 2.0 1 315.0 330.0 20.3
26 2.0 1 130.0 145.0 30.78
27 2.0 1 420.0 435.0 17.85
28 2.0 1 135.0 150.0 39.53
29 2.0 1 235.0 250.0 34.23
30 2.0 2 110.0 125.0 20.75
31 2.0 1 420.0 435.0 22.68
32 2.0 1 75.0 90.0 36.05
33 2.0 2 245.0 260.0 49.35
34 2.0 1 340.0 355.0 36.23
35 2.0 1 410.0 425.0 31.2
36 2.0 1 115.0 130.0 20.75
37 2.0 1 300.0 315.0 24.27
38 2.0 2 80.0 95.0 36.63
39 2.0 1 220.0 235.0 38.23
40 2.0 1 200.0 215.0 42.42
41 2.0 2 395.0 410.0 22.43
42 2.0 2 105.0 120.0 41.4
43 2.0 2 120.0 135.0 29.28
44 2.0 1 90.0 105.0 37.37
45 2.0 1 75.0 90.0 37.63
46 2.0 1 285.0 300.0 38.25
47 2.0 1 105.0 120.0 27.8
48 2.0 1 370.0 385.0 22.43
49 2.0 1 385.0 400.0 45.33
50 2.0 1 140.0 155.0 44.08
51 2.0 1 210.0 225.0 45.33
52 2.0 1 90.0 105.0 45.33
53 2.0 1 100.0 115.0 11.28
54 2.0 1 60.0 75.0 42.08
55 2.0 1 400.0 415.0 24.72
56 2.0 2 115.0 130.0 17.85
57 2.0 1 175.0 190.0 27.57
58 2.0 2 380.0 395.0 24.82
59 2.0 1 200.0 215.0 33.42
60 2.0 1 405.0 420.0 18.07
61 2.0 1 350.0 365.0 39.87
62 2.0 1 120.0 135.0 39.6
63 2.0 1 130.0 145.0 20.75
64 2.0 2 75.0 90.0 34.37
65 2.0 1 415.0 430.0 17.85
66 2.0 1 390.0 405.0 37.52
67 2.0 2 105.0 120.0 29.28
68 2.0 1 370.0 385.0 41.63
69 2.0 1 265.0 280.0 38.3
70 2.0 1 230.0 245.0 49.35
71 2.0 1 90.0 105.0 27.8
72 2.0 1 155.0 170.0 37.77
73 2.0 2 295.0 310.0 44.0
74 2.0 1 105.0 120.0 35.93
75 2.0 1 75.0 90.0 34.23
76 2.0 1 420.0 435.0 32.67
