4 40 660 6 0
0 0.0 0 0.0 660 660
1 2.0 1 395.0 410.0 39.53
2 2.0 1 345.0 360.0 22.55
3 2.0 1 265.0 280.0 22.92
4 2.0 2 420.0 435.0 34.37
5 2.0 1 105.0 120.0 40.83
6 2.0 1 265.0 280.0 22.38
7 2.0 1 240.0 255.0 29.37
8 2.0 1 355.0 370.0 36.53
9 2.0 2 60.0 75.0 37.37
10 2.0 1 115.0 130.0 12.82
11 2.0 1 315.0 330.0 22.43
12 2.0 1 390.0 405.0 36.23
13 2.0 1 210.0 225.0 38.23
14 2.0 1 410.0 425.0 37.77
15 2.0 1 90.0 105.0 41.4
16 2.0 1 420.0 435.0 36.53
17 2.0 2 245.0 260.0 22.68
18 2.0 1 350.0 365.0 33.85
19 2.0 2 150.0 165.0 48.57
20 2.0 2 315.0 330.0 22.55
21 2.0 -1 414.53 449.53 39.53
22 2.0 -1 353.55 382.55 22.55
23 2.0 -1 273.92 302.92 22.92
24 2.0 -2 436.37 469.37 34.37
25 2.0 -1 125.83 160.83 40.83
26 2.0 -1 273.38 302.38 22.38
27 2.0 -1 252.37 284.37 29.37
28 2.0 -1 372.53 406.53 36.53
29 2.0 -2 78.37 112.37 37.37
30 2.0 -1 118.82 142.82 12.82
31 2.0 -1 323.43 352.43 22.43
32 2.0 -1 407.23 441.23 36.23
33 2.0 -1 229.23 263.23 38.23
34 2.0 -1 428.77 462.77 37.77
35 2.0 -1 111.4 146.4 41.4
36 2.0 -1 437.53 471.53 36.53
37 2.0 -2 253.68 282.68 22.68
38 2.0 -1 365.85 398.85 33.85
39 2.0 -2 176.57 213.57 48.57
40 2.0 -2 323.55 352.55 22.55
41 0.0 0 0.0 660 660
