10 120 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 480.0 495.0 62.83
2 2.0 1 555.0 570.0 30.63
3 2.0 1 335.0 350.0 52.38
4 2.0 2 480.0 495.0 54.25
5 2.0 1 100.0 115.0 59.58
6 2.0 2 165.0 180.0 65.03
7 2.0 1 490.0 505.0 32.82
8 2.0 1 435.0 450.0 20.38
9 2.0 1 430.0 445.0 16.7
10 2.0 1 390.0 405.0 41.77
11 2.0 1 150.0 165.0 41.03
12 2.0 1 555.0 570.0 53.58
13 2.0 1 485.0 500.0 32.73
14 2.0 1 160.0 175.0 14.92
15 2.0 1 75.0 90.0 26.7
16 2.0 1 80.0 95.0 40.15
17 2.0 1 560.0 575.0 52.13
18 2.0 1 205.0 220.0 61.53
19 2.0 1 450.0 465.0 80.57
20 2.0 1 410.0 425.0 52.22
21 2.0 1 300.0 315.0 27.23
22 2.0 1 125.0 140.0 63.65
23 2.0 1 180.0 195.0 37.85
24 2.0 1 480.0 495.0 72.03
25 2.0 1 165.0 180.0 55.7
26 2.0 1 470.0 485.0 37.07
27 2.0 1 560.0 575.0 50.0
28 2.0 1 225.0 240.0 54.32
29 2.0 1 370.0 385.0 53.65
30 2.0 1 410.0 425.0 39.52
31 2.0 2 280.0 295.0 54.92
32 2.0 1 280.0 295.0 27.23
33 2.0 1 425.0 440.0 23.03
34 2.0 1 205.0 220.0 68.47
35 2.0 3 400.0 415.0 51.37
36 2.0 2 370.0 385.0 44.6
37 2.0 2 515.0 530.0 29.32
38 2.0 1 295.0 310.0 51.72
39 2.0 2 315.0 330.0 24.93
40 2.0 1 195.0 210.0 48.53
41 2.0 2 585.0 600.0 30.68
42 2.0 2 575.0 590.0 32.82
43 2.0 1 190.0 205.0 40.15
44 2.0 1 315.0 330.0 20.53
45 2.0 1 345.0 360.0 56.13
46 2.0 1 215.0 230.0 57.72
47 2.0 1 525.0 540.0 51.67
48 2.0 1 580.0 595.0 44.1
49 2.0 2 535.0 550.0 20.53
50 2.0 1 210.0 225.0 55.53
51 2.0 2 310.0 325.0 41.42
52 2.0 1 140.0 155.0 75.77
53 2.0 2 395.0 410.0 22.72
54 2.0 1 245.0 260.0 49.67
55 2.0 2 385.0 400.0 22.2
56 2.0 2 345.0 360.0 53.65
57 2.0 1 385.0 400.0 37.6
58 2.0 1 415.0 430.0 51.4
59 2.0 1 260.0 275.0 35.77
60 2.0 1 555.0 570.0 56.7
61 2.0 -1 518.83 557.83 62.83
62 2.0 -1 568.63 600.63 30.63
63 2.0 -1 365.38 402.38 52.38
64 2.0 -2 511.25 549.25 54.25
65 2.0 -1 135.58 174.58 59.58
66 2.0 -2 206.03 245.03 65.03
67 2.0 -1 504.82 537.82 32.82
68 2.0 -1 442.38 470.38 20.38
69 2.0 -1 435.7 461.7 16.7
70 2.0 -1 411.77 446.77 41.77
71 2.0 -1 171.03 206.03 41.03
72 2.0 -1 585.58 623.58 53.58
73 2.0 -1 499.73 532.73 32.73
74 2.0 -1 164.92 189.92 14.92
75 2.0 -1 85.7 116.7 26.7
76 2.0 -1 100.15 135.15 40.15
77 2.0 -1 590.13 627.13 52.13
78 2.0 -1 242.53 281.53 61.53
79 2.0 -1 504.57 545.57 80.57
80 2.0 -1 440.22 477.22 52.22
81 2.0 -1 311.23 342.23 27.23
82 2.0 -1 164.65 203.65 63.65
83 2.0 -1 198.85 232.85 37.85
84 2.0 -1 527.03 567.03 72.03
85 2.0 -1 197.7 235.7 55.7
86 2.0 -1 488.07 522.07 37.07
87 2.0 -1 588.0 625.0 50.0
88 2.0 -1 256.32 294.32 54.32
89 2.0 -1 400.65 438.65 53.65
90 2.0 -1 429.52 464.52 39.52
91 2.0 -2 311.92 349.92 54.92
92 2.0 -1 291.23 322.23 27.23
93 2.0 -1 434.03 463.03 23.03
94 2.0 -1 248.47 288.47 68.47
95 2.0 -3 429.37 466.37 51.37
96 2.0 -2 393.6 429.6 44.6
97 2.0 -2 527.32 559.32 29.32
98 2.0 -1 324.72 361.72 51.72
99 2.0 -2 324.93 354.93 24.93
100 2.0 -1 221.53 258.53 48.53
101 2.0 -2 598.68 630.68 30.68
102 2.0 -2 589.82 622.82 32.82
103 2.0 -1 210.15 245.15 40.15
104 2.0 -1 322.53 350.53 20.53
105 2.0 -1 378.13 416.13 56.13
106 2.0 -1 249.72 287.72 57.72
107 2.0 -1 554.67 591.67 51.67
108 2.0 -1 603.1 639.1 44.1
109 2.0 -2 542.53 570.53 20.53
110 2.0 -1 242.53 280.53 55.53
111 2.0 -2 331.42 366.42 41.42
112 2.0 -1 189.77 230.77 75.77
113 2.0 -2 403.72 432.72 22.72
114 2.0 -1 272.67 309.67 49.67
115 2.0 -2 393.2 422.2 22.2
116 2.0 -2 375.65 413.65 53.65
117 2.0 -1 403.6 437.6 37.6
118 2.0 -1 444.4 481.4 51.4
119 2.0 -1 276.77 310.77 35.77
120 2.0 -1 588.7 626.7 56.7
121 0.0 0 0.0 840 840
