10 140 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 75.0 90.0 76.13
2 2.0 1 535.0 550.0 47.0
3 2.0 1 255.0 270.0 51.42
4 2.0 1 295.0 310.0 22.47
5 2.0 1 185.0 200.0 52.13
6 2.0 1 315.0 330.0 20.38
7 2.0 2 100.0 115.0 22.65
8 2.0 1 415.0 430.0 22.47
9 2.0 1 85.0 100.0 46.15
10 2.0 1 150.0 165.0 44.62
11 2.0 2 160.0 175.0 42.17
12 2.0 1 595.0 610.0 44.93
13 2.0 1 195.0 210.0 29.97
14 2.0 1 120.0 135.0 45.2
15 2.0 2 230.0 245.0 33.85
16 2.0 1 115.0 130.0 30.63
17 2.0 1 580.0 595.0 46.47
18 2.0 2 95.0 110.0 59.58
19 2.0 1 155.0 170.0 45.43
20 2.0 1 585.0 600.0 80.77
21 2.0 1 345.0 360.0 41.47
22 2.0 2 350.0 365.0 29.32
23 2.0 1 100.0 115.0 51.27
24 2.0 3 470.0 485.0 44.73
25 2.0 1 150.0 165.0 60.23
26 2.0 1 200.0 215.0 66.57
27 2.0 1 490.0 505.0 81.5
28 2.0 1 70.0 85.0 37.63
29 2.0 1 165.0 180.0 30.08
30 2.0 1 245.0 260.0 17.92
31 2.0 1 195.0 210.0 51.48
32 2.0 2 535.0 550.0 16.7
33 2.0 1 580.0 595.0 50.97
34 2.0 1 460.0 475.0 60.92
35 2.0 1 580.0 595.0 17.92
36 2.0 1 595.0 610.0 20.53
37 2.0 1 75.0 90.0 69.32
38 2.0 1 175.0 190.0 37.4
39 2.0 2 415.0 430.0 44.03
40 2.0 3 270.0 285.0 40.15
41 2.0 1 65.0 80.0 51.42
42 2.0 1 225.0 240.0 41.77
43 2.0 1 435.0 450.0 39.52
44 2.0 1 550.0 565.0 80.57
45 2.0 1 130.0 145.0 37.97
46 2.0 1 600.0 615.0 20.53
47 2.0 1 515.0 530.0 17.92
48 2.0 1 550.0 565.0 59.58
49 2.0 1 115.0 130.0 14.77
50 2.0 1 60.0 75.0 44.47
51 2.0 2 90.0 105.0 34.07
52 2.0 1 560.0 575.0 41.35
53 2.0 1 390.0 405.0 29.77
54 2.0 1 230.0 245.0 51.37
55 2.0 2 95.0 110.0 30.15
56 2.0 1 75.0 90.0 27.23
57 2.0 1 585.0 600.0 32.35
58 2.0 1 405.0 420.0 50.85
59 2.0 1 485.0 500.0 37.13
60 2.0 1 260.0 275.0 21.92
61 2.0 1 585.0 600.0 37.85
62 2.0 1 575.0 590.0 45.05
63 2.0 2 485.0 500.0 45.18
64 2.0 1 420.0 435.0 79.18
65 2.0 1 580.0 595.0 14.77
66 2.0 1 120.0 135.0 57.72
67 2.0 1 220.0 235.0 51.4
68 2.0 1 520.0 535.0 49.05
69 2.0 1 460.0 475.0 33.72
70 2.0 1 545.0 560.0 59.6
71 2.0 -1 125.13 166.13 76.13
72 2.0 -1 561.0 597.0 47.0
73 2.0 -1 284.42 321.42 51.42
74 2.0 -1 303.47 332.47 22.47
75 2.0 -1 215.13 252.13 52.13
76 2.0 -1 322.38 350.38 20.38
77 2.0 -2 108.65 137.65 22.65
78 2.0 -1 423.47 452.47 22.47
79 2.0 -1 110.15 146.15 46.15
80 2.0 -1 173.62 209.62 44.62
81 2.0 -2 182.17 217.17 42.17
82 2.0 -1 618.93 654.93 44.93
83 2.0 -1 207.97 239.97 29.97
84 2.0 -1 144.2 180.2 45.2
85 2.0 -2 245.85 278.85 33.85
86 2.0 -1 128.63 160.63 30.63
87 2.0 -1 605.47 641.47 46.47
88 2.0 -2 130.58 169.58 59.58
89 2.0 -1 179.43 215.43 45.43
90 2.0 -1 639.77 680.77 80.77
91 2.0 -1 366.47 401.47 41.47
92 2.0 -2 362.32 394.32 29.32
93 2.0 -1 129.27 166.27 51.27
94 2.0 -3 493.73 529.73 44.73
95 2.0 -1 186.23 225.23 60.23
96 2.0 -1 241.57 281.57 66.57
97 2.0 -1 545.5 586.5 81.5
98 2.0 -1 88.63 122.63 37.63
99 2.0 -1 178.08 210.08 30.08
100 2.0 -1 250.92 277.92 17.92
101 2.0 -1 224.48 261.48 51.48
102 2.0 -2 540.7 566.7 16.7
103 2.0 -1 608.97 645.97 50.97
104 2.0 -1 496.92 535.92 60.92
105 2.0 -1 585.92 612.92 17.92
106 2.0 -1 602.53 630.53 20.53
107 2.0 -1 119.32 159.32 69.32
108 2.0 -1 193.4 227.4 37.4
109 2.0 -2 438.03 474.03 44.03
110 2.0 -3 290.15 325.15 40.15
111 2.0 -1 94.42 131.42 51.42
112 2.0 -1 246.77 281.77 41.77
113 2.0 -1 454.52 489.52 39.52
114 2.0 -1 604.57 645.57 80.57
115 2.0 -1 148.97 182.97 37.97
116 2.0 -1 607.53 635.53 20.53
117 2.0 -1 520.92 547.92 17.92
118 2.0 -1 585.58 624.58 59.58
119 2.0 -1 119.77 144.77 14.77
120 2.0 -1 83.47 119.47 44.47
121 2.0 -2 106.07 139.07 34.07
122 2.0 -1 581.35 616.35 41.35
123 2.0 -1 402.77 434.77 29.77
124 2.0 -1 259.37 296.37 51.37
125 2.0 -2 108.15 140.15 30.15
