10 60 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 275.0 290.0 62.88
2 2.0 1 455.0 470.0 46.15
3 2.0 1 595.0 610.0 32.35
4 2.0 1 530.0 545.0 39.52
5 2.0 1 415.0 430.0 60.47
6 2.0 2 110.0 125.0 29.97
7 2.0 1 555.0 570.0 32.92
8 2.0 2 325.0 340.0 37.02
9 2.0 1 205.0 220.0 65.02
10 2.0 1 600.0 615.0 69.07
11 2.0 1 580.0 595.0 55.77
12 2.0 2 210.0 225.0 50.97
13 2.0 1 320.0 335.0 30.57
14 2.0 3 395.0 410.0 45.18
15 2.0 1 290.0 305.0 20.53
16 2.0 2 120.0 135.0 44.93
17 2.0 1 510.0 525.0 34.33
18 2.0 1 155.0 170.0 51.0
19 2.0 1 405.0 420.0 68.63
20 2.0 1 590.0 605.0 22.47
21 2.0 2 400.0 415.0 30.68
22 2.0 1 565.0 580.0 54.48
23 2.0 1 485.0 500.0 41.98
24 2.0 2 160.0 175.0 16.7
25 2.0 1 410.0 425.0 45.38
26 2.0 1 160.0 175.0 65.02
27 2.0 1 85.0 100.0 42.17
28 2.0 1 120.0 135.0 54.07
29 2.0 1 580.0 595.0 42.3
30 2.0 1 225.0 240.0 27.23
31 2.0 -1 313.88 352.88 62.88
32 2.0 -1 480.15 516.15 46.15
33 2.0 -1 609.35 642.35 32.35
34 2.0 -1 549.52 584.52 39.52
35 2.0 -1 451.47 490.47 60.47
36 2.0 -2 122.97 154.97 29.97
37 2.0 -1 569.92 602.92 32.92
38 2.0 -2 343.02 377.02 37.02
39 2.0 -1 246.02 285.02 65.02
40 2.0 -1 644.07 684.07 69.07
41 2.0 -1 612.77 650.77 55.77
42 2.0 -2 238.97 275.97 50.97
43 2.0 -1 333.57 365.57 30.57
44 2.0 -3 419.18 455.18 45.18
45 2.0 -1 297.53 325.53 20.53
46 2.0 -2 143.93 179.93 44.93
47 2.0 -1 526.33 559.33 34.33
48 2.0 -1 184.0 221.0 51.0
49 2.0 -1 448.63 488.63 68.63
50 2.0 -1 598.47 627.47 22.47
51 2.0 -2 413.68 445.68 30.68
52 2.0 -1 596.48 634.48 54.48
53 2.0 -1 506.98 541.98 41.98
54 2.0 -2 165.7 191.7 16.7
55 2.0 -1 434.38 470.38 45.38
56 2.0 -1 201.02 240.02 65.02
57 2.0 -1 107.17 142.17 42.17
58 2.0 -1 151.07 189.07 54.07
59 2.0 -1 602.3 637.3 42.3
60 2.0 -1 236.23 267.23 27.23
61 0.0 0 0.0 840 840
