id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:25:00,18,3,1
1,11:15:00,13:40:00,11,9,1
2,07:00:00,13:00:00,20,10,1
3,08:45:00,09:50:00,4,14,1
4,07:00:00,11:10:00,3,8,1
5,07:00:00,09:35:00,20,8,1
6,07:00:00,11:15:00,12,19,1
7,07:00:00,12:25:00,2,3,1
8,07:00:00,12:05:00,6,20,1
9,07:00:00,11:35:00,16,12,1
10,07:35:00,11:55:00,1,10,2
11,07:00:00,12:50:00,17,9,1
12,07:00:00,10:00:00,17,1,2
13,08:05:00,10:25:00,10,2,1
14,09:45:00,12:45:00,15,18,1
15,08:35:00,11:30:00,7,12,1
16,10:40:00,13:35:00,10,1,1
17,07:30:00,08:45:00,19,3,1
18,07:00:00,10:40:00,1,5,2
19,07:00:00,13:45:00,8,12,1
20,07:15:00,11:05:00,14,1,1
21,07:00:00,10:50:00,8,11,1
22,08:55:00,12:45:00,5,0,1
23,07:00:00,12:25:00,8,2,1
24,07:00:00,08:30:00,19,6,3
25,07:00:00,08:15:00,8,12,1
26,07:00:00,11:00:00,8,2,1
27,07:00:00,13:50:00,17,8,2
28,11:00:00,13:45:00,5,12,1
29,07:00:00,11:10:00,8,6,1
30,07:00:00,12:05:00,17,3,1
31,09:00:00,13:30:00,14,0,2
32,07:00:00,10:40:00,18,20,1
33,07:00:00,08:10:00,19,1,1
34,07:00:00,09:45:00,5,7,1
35,07:00:00,12:50:00,3,9,1
36,07:00:00,11:30:00,12,1,1
37,07:00:00,08:40:00,9,19,1
38,07:00:00,13:15:00,11,10,1
39,07:00:00,11:30:00,4,1,1
40,07:00:00,11:35:00,12,18,2
41,07:00:00,09:10:00,10,13,2
42,07:00:00,08:35:00,16,7,1
43,07:00:00,13:20:00,19,17,1
44,07:00:00,13:35:00,14,5,1
45,07:00:00,11:10:00,3,9,2
46,07:00:00,09:30:00,19,5,1
47,07:00:00,08:00:00,4,11,1
48,07:00:00,09:10:00,10,3,1
49,07:40:00,10:15:00,1,5,1
