user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[21],"[2, 1]",2.0,5.53,7.53,1
1,"[21, 20]","[1, 4, 10]",12.9,26.22,30.22,2
2,"[121, 20]","[0, 4, 10]",4.0,31.9,24.2,1
3,-,-,-,-,23.35,2
4,"[120, 110]","[12, 4, 8]",4.0,28.7,18.52,1
5,[20],"[4, 10]",2.0,5.92,7.92,1
6,[10],"[7, 8]",2.0,5.38,7.38,1
7,-,-,-,-,25.05,2
8,"[10, 20]","[7, 4, 9]",8.9,22.97,20.15,2
9,-,-,-,-,14.0,1
10,[120],"[9, 13]",4.0,15.48,14.0,1
11,"[110, 120]","[5, 4, 12]",25.0,19.47,23.47,2
12,[10],"[4, 8]",6.0,16.87,14.92,1
13,[121],"[3, 2]",2.0,5.53,7.53,1
14,"[21, 10]","[2, 4, 5]",8.6,18.47,22.47,2
15,[10],"[6, 8]",4.0,8.15,9.22,1
16,-,-,-,-,32.53,2
17,"[121, 20]","[2, 4, 11]",17.9,25.57,29.57,2
18,"[121, 110]","[1, 4, 5]",7.2,24.0,28.0,2
19,-,-,-,-,18.97,1
20,"[10, 21]","[5, 4, 0]",27.0,29.68,33.7,2
21,[21],"[3, 1]",2.0,11.08,13.08,1
22,-,-,-,-,37.22,2
23,"[120, 21]","[12, 4, 2]",9.3,30.55,29.27,2
24,"[20, 110]","[10, 4, 5]",21.0,9.6,13.62,2
25,[110],"[5, 4]",2.0,3.7,5.7,1
26,"[20, 10]","[9, 4, 5]",6.7,15.52,19.52,2
27,"[10, 120]","[6, 8, 13]",12.3,30.1,33.15,2
28,"[120, 21]","[13, 4, 2]",11.3,37.27,26.57,2
29,-,-,-,-,32.53,2
30,-,-,-,-,31.32,2
31,[20],"[10, 9]",2.0,5.92,7.92,1
32,"[20, 10]","[10, 4, 6]",6.7,15.52,18.62,2
33,"[120, 110]","[9, 8, 7]",12.1,16.15,20.15,2
34,-,-,-,-,33.15,2
35,"[21, 120]","[1, 4, 11]",11.4,31.12,27.17,2
36,"[21, 120]","[1, 0, 14]",4.0,14.13,18.13,2
37,"[110, 120]","[4, 8, 14]",6.0,38.55,23.55,1
38,"[21, 110]","[3, 4, 8]",5.9,22.15,26.15,2
39,"[110, 121]","[5, 4, 1]",26.0,24.0,28.0,2
40,"[10, 120]","[7, 8, 14]",12.3,31.02,32.53,2
41,"[120, 21]","[11, 0, 2]",9.9,34.25,29.57,2
42,[20],"[4, 11]",2.0,10.8,12.8,1
43,"[20, 10]","[10, 4, 6]",19.4,15.52,18.62,2
44,"[20, 10]","[10, 4, 7]",21.4,18.28,19.7,2
45,[21],"[3, 4]",2.0,9.23,11.23,1
46,-,-,-,-,13.15,1
47,"[110, 121]","[6, 4, 0]",16.6,34.7,38.7,2
48,"[121, 20]","[2, 4, 11]",17.9,25.57,29.57,2
49,[20],"[10, 11]",2.0,5.53,7.53,1
50,"[121, 110]","[0, 4, 5]",18.5,30.2,33.7,2
51,"[120, 10]","[13, 8, 4]",9.8,35.68,24.48,1
52,"[21, 10]","[2, 4, 7]",12.6,27.13,29.92,2
53,"[110, 121]","[6, 4, 0]",20.7,34.7,38.7,2
54,[10],"[4, 8]",8.0,17.75,14.92,1
55,[110],"[6, 8]",2.0,7.22,9.22,1
56,"[21, 120]","[1, 0, 12]",17.4,24.55,24.05,2
57,[120],"[12, 13]",2.0,6.72,8.72,1
58,[20],"[10, 11]",2.0,5.53,7.53,1
59,"[20, 10]","[10, 4, 7]",22.3,17.38,19.7,2
