id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,10:05:00,11,7,2
1,07:00:00,09:00:00,3,13,1
2,07:00:00,08:40:00,6,10,1
3,07:00:00,08:05:00,11,7,1
4,07:00:00,10:15:00,4,13,1
5,07:00:00,08:00:00,2,9,1
6,07:00:00,08:05:00,3,1,1
7,07:00:00,08:45:00,9,1,1
8,09:10:00,10:50:00,5,11,1
9,07:00:00,10:55:00,1,9,2
10,07:00:00,08:10:00,7,2,1
11,07:00:00,09:45:00,1,0,1
12,07:00:00,10:35:00,0,8,1
13,07:00:00,10:50:00,7,10,1
14,07:00:00,10:15:00,0,7,1
15,07:00:00,10:15:00,1,0,2
16,08:05:00,10:40:00,9,12,1
17,07:00:00,08:15:00,5,7,1
18,07:00:00,08:25:00,2,1,1
19,07:00:00,08:00:00,3,5,1
20,07:00:00,08:10:00,1,11,1
21,07:00:00,10:30:00,12,4,1
22,07:00:00,10:25:00,0,4,2
23,07:00:00,08:50:00,9,5,1
24,07:00:00,10:50:00,0,10,3
25,07:10:00,09:00:00,11,7,1
26,07:00:00,08:10:00,4,6,1
27,07:00:00,09:15:00,9,0,1
28,07:00:00,08:45:00,9,11,1
29,07:00:00,09:30:00,3,2,1
30,07:00:00,08:35:00,3,1,1
31,07:00:00,08:35:00,12,7,1
32,07:00:00,09:45:00,13,1,2
33,07:00:00,08:00:00,11,7,1
34,07:00:00,09:15:00,5,2,1
35,07:00:00,09:30:00,0,10,1
36,07:00:00,08:20:00,10,9,1
37,07:00:00,09:40:00,4,10,1
38,07:00:00,08:45:00,13,4,1
39,07:00:00,09:05:00,13,12,1
40,07:00:00,09:35:00,10,5,1
41,07:00:00,09:05:00,2,12,1
42,08:00:00,09:40:00,0,3,2
43,07:00:00,08:30:00,3,12,1
44,07:00:00,09:35:00,4,5,2
45,07:00:00,08:10:00,7,11,1
46,07:00:00,09:45:00,4,12,1
47,07:00:00,09:05:00,9,11,1
48,07:00:00,08:05:00,11,1,1
49,07:00:00,08:55:00,7,10,1
50,07:00:00,08:25:00,13,8,1
51,07:00:00,08:55:00,9,12,2
52,07:00:00,08:55:00,5,8,1
53,07:00:00,08:20:00,8,13,1
54,07:00:00,08:00:00,3,7,1
55,07:00:00,08:50:00,12,3,1
56,07:00:00,10:20:00,7,8,1
57,07:00:00,10:05:00,10,13,1
58,07:00:00,09:05:00,8,9,1
59,07:00:00,09:30:00,8,5,1
