4 100 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 250.0 265.0 26.62
2 2.0 2 190.0 205.0 35.67
3 2.0 1 485.0 500.0 27.37
4 2.0 1 85.0 100.0 36.22
5 2.0 1 135.0 150.0 22.43
6 2.0 1 415.0 430.0 29.92
7 2.0 1 345.0 360.0 14.57
8 2.0 1 335.0 350.0 27.2
9 2.0 1 90.0 105.0 36.23
10 2.0 1 205.0 220.0 14.87
11 2.0 2 410.0 425.0 39.53
12 2.0 1 155.0 170.0 26.62
13 2.0 1 270.0 285.0 27.37
14 2.0 1 490.0 505.0 28.05
15 2.0 1 300.0 315.0 29.37
16 2.0 2 590.0 605.0 29.48
17 2.0 1 475.0 490.0 18.63
18 2.0 1 135.0 150.0 39.53
19 2.0 1 580.0 595.0 26.62
20 2.0 1 525.0 540.0 24.82
21 2.0 1 90.0 105.0 44.12
22 2.0 2 575.0 590.0 22.92
23 2.0 1 200.0 215.0 26.62
24 2.0 1 260.0 275.0 45.33
25 2.0 1 130.0 145.0 45.33
26 2.0 1 495.0 510.0 38.3
27 2.0 2 500.0 515.0 14.87
28 2.0 1 600.0 615.0 45.45
29 2.0 1 505.0 520.0 39.87
30 2.0 1 280.0 295.0 39.6
31 2.0 1 280.0 295.0 27.5
32 2.0 1 130.0 145.0 42.05
33 2.0 1 90.0 105.0 32.67
34 2.0 1 105.0 120.0 14.57
35 2.0 1 205.0 220.0 42.48
36 2.0 1 325.0 340.0 35.93
37 2.0 1 190.0 205.0 27.5
38 2.0 1 285.0 300.0 24.27
39 2.0 2 150.0 165.0 17.85
40 2.0 1 470.0 485.0 12.82
41 2.0 1 295.0 310.0 42.12
42 2.0 1 250.0 265.0 36.23
43 2.0 1 365.0 380.0 37.37
44 2.0 1 210.0 225.0 32.38
45 2.0 1 460.0 475.0 38.3
46 2.0 2 275.0 290.0 37.37
47 2.0 2 85.0 100.0 37.27
48 2.0 1 265.0 280.0 33.9
49 2.0 1 70.0 85.0 39.6
50 2.0 2 275.0 290.0 40.12
51 2.0 -1 260.62 291.62 26.62
52 2.0 -2 206.67 240.67 35.67
53 2.0 -1 496.37 527.37 27.37
54 2.0 -1 102.22 136.22 36.22
55 2.0 -1 143.43 172.43 22.43
56 2.0 -1 427.92 459.92 29.92
57 2.0 -1 349.57 374.57 14.57
58 2.0 -1 346.2 377.2 27.2
59 2.0 -1 107.23 141.23 36.23
60 2.0 -1 209.87 234.87 14.87
61 2.0 -2 429.53 464.53 39.53
62 2.0 -1 165.62 196.62 26.62
63 2.0 -1 281.37 312.37 27.37
64 2.0 -1 502.05 533.05 28.05
65 2.0 -1 312.37 344.37 29.37
66 2.0 -2 602.48 634.48 29.48
67 2.0 -1 481.63 508.63 18.63
68 2.0 -1 154.53 189.53 39.53
69 2.0 -1 590.62 621.62 26.62
70 2.0 -1 534.82 564.82 24.82
71 2.0 -1 113.12 149.12 44.12
72 2.0 -2 583.92 612.92 22.92
73 2.0 -1 210.62 241.62 26.62
74 2.0 -1 284.33 320.33 45.33
75 2.0 -1 154.33 190.33 45.33
76 2.0 -1 514.3 548.3 38.3
77 2.0 -2 504.87 529.87 14.87
78 2.0 -1 624.45 660.45 45.45
79 2.0 -1 524.87 559.87 39.87
80 2.0 -1 299.6 334.6 39.6
81 2.0 -1 291.5 322.5 27.5
82 2.0 -1 152.05 187.05 42.05
83 2.0 -1 104.67 137.67 32.67
84 2.0 -1 109.57 134.57 14.57
85 2.0 -1 227.48 262.48 42.48
86 2.0 -1 341.93 375.93 35.93
87 2.0 -1 201.5 232.5 27.5
88 2.0 -1 294.27 324.27 24.27
89 2.0 -2 155.85 182.85 17.85
90 2.0 -1 473.82 497.82 12.82
91 2.0 -1 317.12 352.12 42.12
92 2.0 -1 267.23 301.23 36.23
93 2.0 -1 383.37 417.37 37.37
94 2.0 -1 224.38 257.38 32.38
95 2.0 -1 479.3 513.3 38.3
96 2.0 -2 293.37 327.37 37.37
97 2.0 -2 103.27 137.27 37.27
98 2.0 -1 280.9 313.9 33.9
99 2.0 -1 89.6 124.6 39.6
100 2.0 -2 295.12 330.12 40.12
101 0.0 0 0.0 840 840
