4 200 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 585.0 600.0 27.5
2 2.0 1 95.0 110.0 32.73
3 2.0 1 430.0 445.0 29.92
4 2.0 2 130.0 145.0 14.87
5 2.0 1 335.0 350.0 38.12
6 2.0 1 400.0 415.0 39.53
7 2.0 1 445.0 460.0 27.57
8 2.0 1 285.0 300.0 40.83
9 2.0 1 75.0 90.0 37.22
10 2.0 2 450.0 465.0 25.23
11 2.0 1 580.0 595.0 44.3
12 2.0 1 445.0 460.0 30.78
13 2.0 1 85.0 100.0 14.57
14 2.0 1 140.0 155.0 29.37
15 2.0 2 390.0 405.0 11.28
16 2.0 1 115.0 130.0 29.28
17 2.0 1 260.0 275.0 34.23
18 2.0 1 210.0 225.0 36.0
19 2.0 1 75.0 90.0 37.07
20 2.0 1 255.0 270.0 45.12
21 2.0 1 215.0 230.0 25.23
22 2.0 2 555.0 570.0 29.92
23 2.0 2 145.0 160.0 33.42
24 2.0 1 365.0 380.0 17.85
25 2.0 1 285.0 300.0 38.3
26 2.0 1 175.0 190.0 22.92
27 2.0 1 370.0 385.0 42.42
28 2.0 2 100.0 115.0 34.37
29 2.0 1 580.0 595.0 36.63
30 2.0 1 240.0 255.0 40.12
31 2.0 1 335.0 350.0 22.43
32 2.0 1 535.0 550.0 41.4
33 2.0 2 545.0 560.0 16.63
34 2.0 2 415.0 430.0 29.92
35 2.0 2 215.0 230.0 38.25
36 2.0 1 485.0 500.0 45.12
37 2.0 2 520.0 535.0 36.63
38 2.0 1 160.0 175.0 24.5
39 2.0 1 405.0 420.0 44.0
40 2.0 1 220.0 235.0 18.63
41 2.0 1 550.0 565.0 22.43
42 2.0 1 230.0 245.0 11.28
43 2.0 2 580.0 595.0 34.37
44 2.0 2 355.0 370.0 25.23
45 2.0 1 110.0 125.0 36.23
46 2.0 1 245.0 260.0 22.43
47 2.0 2 590.0 605.0 30.53
48 2.0 1 435.0 450.0 46.57
49 2.0 1 60.0 75.0 18.07
50 2.0 2 195.0 210.0 38.12
51 2.0 1 460.0 475.0 37.27
52 2.0 1 125.0 140.0 35.93
53 2.0 3 340.0 355.0 22.55
54 2.0 1 600.0 615.0 41.08
55 2.0 1 120.0 135.0 37.77
56 2.0 1 110.0 125.0 36.23
57 2.0 1 95.0 110.0 30.5
58 2.0 1 95.0 110.0 42.42
59 2.0 1 540.0 555.0 36.23
60 2.0 1 300.0 315.0 40.58
61 2.0 1 320.0 335.0 29.48
62 2.0 1 475.0 490.0 30.5
63 2.0 2 250.0 265.0 27.8
64 2.0 1 200.0 215.0 22.92
65 2.0 1 165.0 180.0 29.37
66 2.0 1 460.0 475.0 37.52
67 2.0 2 480.0 495.0 41.08
68 2.0 1 120.0 135.0 22.43
69 2.0 1 65.0 80.0 24.82
70 2.0 2 115.0 130.0 16.63
71 2.0 1 105.0 120.0 29.37
72 2.0 1 510.0 525.0 40.52
73 2.0 1 245.0 260.0 38.3
74 2.0 1 520.0 535.0 33.9
75 2.0 1 90.0 105.0 18.63
76 2.0 1 155.0 170.0 39.87
77 2.0 1 560.0 575.0 17.85
78 2.0 1 270.0 285.0 17.85
79 2.0 1 225.0 240.0 35.93
80 2.0 1 365.0 380.0 39.87
81 2.0 1 135.0 150.0 44.3
82 2.0 1 260.0 275.0 36.05
83 2.0 1 95.0 110.0 30.53
84 2.0 2 360.0 375.0 24.67
85 2.0 1 475.0 490.0 37.77
86 2.0 1 230.0 245.0 27.2
87 2.0 1 350.0 365.0 44.0
88 2.0 2 370.0 385.0 18.07
89 2.0 1 120.0 135.0 20.45
90 2.0 1 590.0 605.0 20.45
91 2.0 2 515.0 530.0 20.3
92 2.0 1 405.0 420.0 37.37
93 2.0 1 280.0 295.0 38.23
94 2.0 1 270.0 285.0 38.3
95 2.0 1 90.0 105.0 18.07
96 2.0 1 375.0 390.0 38.25
97 2.0 1 245.0 260.0 18.63
98 2.0 1 255.0 270.0 48.78
99 2.0 1 470.0 485.0 24.82
100 2.0 1 435.0 450.0 45.38
101 2.0 -1 596.5 627.5 27.5
102 2.0 -1 109.73 142.73 32.73
103 2.0 -1 442.92 474.92 29.92
104 2.0 -2 134.87 159.87 14.87
105 2.0 -1 354.12 388.12 38.12
106 2.0 -1 419.53 454.53 39.53
107 2.0 -1 456.57 487.57 27.57
108 2.0 -1 305.83 340.83 40.83
109 2.0 -1 93.22 127.22 37.22
110 2.0 -2 460.23 490.23 25.23
111 2.0 -1 603.3 639.3 44.3
112 2.0 -1 458.78 490.78 30.78
113 2.0 -1 89.57 114.57 14.57
114 2.0 -1 152.37 184.37 29.37
115 2.0 -2 393.28 416.28 11.28
116 2.0 -1 127.28 159.28 29.28
117 2.0 -1 276.23 309.23 34.23
118 2.0 -1 227.0 261.0 36.0
119 2.0 -1 93.07 127.07 37.07
120 2.0 -1 279.12 315.12 45.12
121 2.0 -1 225.23 255.23 25.23
122 2.0 -2 567.92 599.92 29.92
123 2.0 -2 160.42 193.42 33.42
124 2.0 -1 370.85 397.85 17.85
125 2.0 -1 304.3 338.3 38.3
126 2.0 -1 183.92 212.92 22.92
127 2.0 -1 392.42 427.42 42.42
128 2.0 -2 116.37 149.37 34.37
129 2.0 -1 597.63 631.63 36.63
130 2.0 -1 260.12 295.12 40.12
131 2.0 -1 343.43 372.43 22.43
132 2.0 -1 556.4 591.4 41.4
133 2.0 -2 550.63 576.63 16.63
134 2.0 -2 427.92 459.92 29.92
135 2.0 -2 234.25 268.25 38.25
136 2.0 -1 509.12 545.12 45.12
137 2.0 -2 537.63 571.63 36.63
138 2.0 -1 169.5 199.5 24.5
139 2.0 -1 428.0 464.0 44.0
140 2.0 -1 226.63 253.63 18.63
141 2.0 -1 558.43 587.43 22.43
142 2.0 -1 233.28 256.28 11.28
143 2.0 -2 596.37 629.37 34.37
144 2.0 -2 365.23 395.23 25.23
145 2.0 -1 127.23 161.23 36.23
146 2.0 -1 253.43 282.43 22.43
147 2.0 -2 603.53 635.53 30.53
148 2.0 -1 460.57 496.57 46.57
149 2.0 -1 66.07 93.07 18.07
150 2.0 -2 214.12 248.12 38.12
151 2.0 -1 478.27 512.27 37.27
152 2.0 -1 141.93 175.93 35.93
153 2.0 -3 348.55 377.55 22.55
154 2.0 -1 621.08 656.08 41.08
155 2.0 -1 138.77 172.77 37.77
156 2.0 -1 127.23 161.23 36.23
157 2.0 -1 108.5 140.5 30.5
158 2.0 -1 117.42 152.42 42.42
159 2.0 -1 557.23 591.23 36.23
160 2.0 -1 320.58 355.58 40.58
161 2.0 -1 332.48 364.48 29.48
162 2.0 -1 488.5 520.5 30.5
163 2.0 -2 261.8 292.8 27.8
164 2.0 -1 208.92 237.92 22.92
165 2.0 -1 177.37 209.37 29.37
166 2.0 -1 478.52 512.52 37.52
167 2.0 -2 501.08 536.08 41.08
168 2.0 -1 128.43 157.43 22.43
169 2.0 -1 74.82 104.82 24.82
170 2.0 -2 120.63 146.63 16.63
171 2.0 -1 117.37 149.37 29.37
172 2.0 -1 530.52 565.52 40.52
173 2.0 -1 264.3 298.3 38.3
174 2.0 -1 535.9 568.9 33.9
175 2.0 -1 96.63 123.63 18.63
176 2.0 -1 174.87 209.87 39.87
177 2.0 -1 565.85 592.85 17.85
178 2.0 -1 275.85 302.85 17.85
179 2.0 -1 241.93 275.93 35.93
180 2.0 -1 384.87 419.87 39.87
181 2.0 -1 158.3 194.3 44.3
182 2.0 -1 277.05 311.05 36.05
183 2.0 -1 108.53 140.53 30.53
184 2.0 -2 369.67 399.67 24.67
185 2.0 -1 493.77 527.77 37.77
186 2.0 -1 241.2 272.2 27.2
187 2.0 -1 373.0 409.0 44.0
188 2.0 -2 376.07 403.07 18.07
189 2.0 -1 127.45 155.45 20.45
190 2.0 -1 597.45 625.45 20.45
191 2.0 -2 522.3 550.3 20.3
192 2.0 -1 423.37 457.37 37.37
193 2.0 -1 299.23 333.23 38.23
194 2.0 -1 289.3 323.3 38.3
195 2.0 -1 96.07 123.07 18.07
196 2.0 -1 394.25 428.25 38.25
197 2.0 -1 251.63 278.63 18.63
198 2.0 -1 281.78 318.78 48.78
199 2.0 -1 479.82 509.82 24.82
200 2.0 -1 459.38 495.38 45.38
201 0.0 0 0.0 840 840
