4 80 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 400.0 415.0 38.25
2 2.0 1 570.0 585.0 42.05
3 2.0 1 250.0 265.0 37.22
4 2.0 2 205.0 220.0 40.58
5 2.0 1 405.0 420.0 12.82
6 2.0 1 225.0 240.0 49.78
7 2.0 1 405.0 420.0 41.08
8 2.0 1 225.0 240.0 38.12
9 2.0 1 360.0 375.0 22.55
10 2.0 1 345.0 360.0 12.82
11 2.0 1 280.0 295.0 18.63
12 2.0 1 345.0 360.0 44.12
13 2.0 1 210.0 225.0 27.5
14 2.0 1 110.0 125.0 34.35
15 2.0 1 80.0 95.0 17.85
16 2.0 1 215.0 230.0 38.3
17 2.0 1 75.0 90.0 24.82
18 2.0 1 450.0 465.0 30.85
19 2.0 1 60.0 75.0 34.37
20 2.0 2 340.0 355.0 42.48
21 2.0 1 550.0 565.0 27.8
22 2.0 1 260.0 275.0 29.37
23 2.0 1 530.0 545.0 49.35
24 2.0 1 70.0 85.0 37.37
25 2.0 1 490.0 505.0 39.9
26 2.0 1 120.0 135.0 14.57
27 2.0 1 380.0 395.0 24.5
28 2.0 1 505.0 520.0 48.78
29 2.0 1 95.0 110.0 27.8
30 2.0 1 200.0 215.0 24.82
31 2.0 2 485.0 500.0 39.9
32 2.0 1 475.0 490.0 42.08
33 2.0 1 285.0 300.0 37.52
34 2.0 1 160.0 175.0 37.43
35 2.0 1 570.0 585.0 33.93
36 2.0 1 195.0 210.0 34.37
37 2.0 1 80.0 95.0 42.48
38 2.0 1 290.0 305.0 45.12
39 2.0 1 165.0 180.0 35.93
40 2.0 3 305.0 320.0 30.53
41 2.0 -1 419.25 453.25 38.25
42 2.0 -1 592.05 627.05 42.05
43 2.0 -1 268.22 302.22 37.22
44 2.0 -2 225.58 260.58 40.58
45 2.0 -1 408.82 432.82 12.82
46 2.0 -1 252.78 289.78 49.78
47 2.0 -1 426.08 461.08 41.08
48 2.0 -1 244.12 278.12 38.12
49 2.0 -1 368.55 397.55 22.55
50 2.0 -1 348.82 372.82 12.82
51 2.0 -1 286.63 313.63 18.63
52 2.0 -1 368.12 404.12 44.12
53 2.0 -1 221.5 252.5 27.5
54 2.0 -1 126.35 159.35 34.35
55 2.0 -1 85.85 112.85 17.85
56 2.0 -1 234.3 268.3 38.3
57 2.0 -1 84.82 114.82 24.82
58 2.0 -1 463.85 495.85 30.85
59 2.0 -1 76.37 109.37 34.37
60 2.0 -2 362.48 397.48 42.48
61 2.0 -1 561.8 592.8 27.8
62 2.0 -1 272.37 304.37 29.37
63 2.0 -1 557.35 594.35 49.35
64 2.0 -1 88.37 122.37 37.37
65 2.0 -1 509.9 544.9 39.9
66 2.0 -1 124.57 149.57 14.57
67 2.0 -1 389.5 419.5 24.5
68 2.0 -1 531.78 568.78 48.78
69 2.0 -1 106.8 137.8 27.8
70 2.0 -1 209.82 239.82 24.82
71 2.0 -2 504.9 539.9 39.9
72 2.0 -1 497.08 532.08 42.08
73 2.0 -1 303.52 337.52 37.52
74 2.0 -1 178.43 212.43 37.43
75 2.0 -1 585.93 618.93 33.93
76 2.0 -1 211.37 244.37 34.37
77 2.0 -1 102.48 137.48 42.48
78 2.0 -1 314.12 350.12 45.12
79 2.0 -1 181.93 215.93 35.93
80 2.0 -3 318.53 350.53 30.53
81 0.0 0 0.0 840 840
