4 160 840 6 0
0 0.0 0 0.0 840 840
1 2.0 2 270.0 285.0 11.28
2 2.0 1 100.0 115.0 37.52
3 2.0 1 235.0 250.0 37.77
4 2.0 1 420.0 435.0 11.28
5 2.0 1 435.0 450.0 41.63
6 2.0 1 320.0 335.0 30.5
7 2.0 1 375.0 390.0 20.3
8 2.0 1 560.0 575.0 18.07
9 2.0 1 490.0 505.0 14.57
10 2.0 1 235.0 250.0 32.77
11 2.0 1 155.0 170.0 27.8
12 2.0 2 210.0 225.0 27.5
13 2.0 1 215.0 230.0 29.92
14 2.0 1 355.0 370.0 27.8
15 2.0 1 195.0 210.0 35.93
16 2.0 1 520.0 535.0 25.23
17 2.0 1 295.0 310.0 22.55
18 2.0 1 100.0 115.0 37.07
19 2.0 1 450.0 465.0 42.48
20 2.0 1 325.0 340.0 42.05
21 2.0 1 425.0 440.0 36.23
22 2.0 2 115.0 130.0 41.63
23 2.0 1 160.0 175.0 24.82
24 2.0 1 385.0 400.0 27.5
25 2.0 1 280.0 295.0 32.38
26 2.0 1 415.0 430.0 44.22
27 2.0 1 400.0 415.0 41.12
28 2.0 1 415.0 430.0 31.2
29 2.0 1 445.0 460.0 42.08
30 2.0 2 205.0 220.0 30.48
31 2.0 2 210.0 225.0 40.12
32 2.0 1 435.0 450.0 14.87
33 2.0 2 410.0 425.0 38.25
34 2.0 1 105.0 120.0 37.52
35 2.0 1 280.0 295.0 37.37
36 2.0 1 345.0 360.0 27.57
37 2.0 1 540.0 555.0 27.57
38 2.0 1 380.0 395.0 37.37
39 2.0 1 595.0 610.0 30.78
40 2.0 1 295.0 310.0 25.13
41 2.0 2 240.0 255.0 40.52
42 2.0 1 510.0 525.0 44.82
43 2.0 1 225.0 240.0 42.05
44 2.0 1 375.0 390.0 25.13
45 2.0 1 320.0 335.0 36.23
46 2.0 1 195.0 210.0 44.12
47 2.0 1 225.0 240.0 30.5
48 2.0 1 220.0 235.0 37.52
49 2.0 1 295.0 310.0 41.12
50 2.0 1 305.0 320.0 34.37
51 2.0 1 410.0 425.0 48.78
52 2.0 1 325.0 340.0 18.63
53 2.0 1 465.0 480.0 14.57
54 2.0 1 135.0 150.0 39.53
55 2.0 1 490.0 505.0 42.48
56 2.0 1 180.0 195.0 34.23
57 2.0 1 345.0 360.0 28.05
58 2.0 1 460.0 475.0 34.35
59 2.0 1 435.0 450.0 37.37
60 2.0 1 330.0 345.0 20.45
61 2.0 1 550.0 565.0 22.55
62 2.0 2 320.0 335.0 49.35
63 2.0 2 85.0 100.0 34.23
64 2.0 1 585.0 600.0 12.82
65 2.0 1 565.0 580.0 36.63
66 2.0 2 295.0 310.0 42.05
67 2.0 1 265.0 280.0 42.08
68 2.0 1 350.0 365.0 25.23
69 2.0 2 140.0 155.0 29.48
70 2.0 2 540.0 555.0 42.08
71 2.0 2 470.0 485.0 30.5
72 2.0 1 365.0 380.0 22.55
73 2.0 3 285.0 300.0 44.22
74 2.0 1 230.0 245.0 39.87
75 2.0 1 105.0 120.0 33.42
76 2.0 1 330.0 345.0 11.28
77 2.0 1 290.0 305.0 24.82
78 2.0 1 500.0 515.0 17.85
79 2.0 1 70.0 85.0 20.45
80 2.0 1 215.0 230.0 29.37
81 2.0 -2 273.28 296.28 11.28
82 2.0 -1 118.52 152.52 37.52
83 2.0 -1 253.77 287.77 37.77
84 2.0 -1 423.28 446.28 11.28
85 2.0 -1 456.63 491.63 41.63
86 2.0 -1 333.5 365.5 30.5
87 2.0 -1 382.3 410.3 20.3
88 2.0 -1 566.07 593.07 18.07
89 2.0 -1 494.57 519.57 14.57
90 2.0 -1 249.77 282.77 32.77
91 2.0 -1 166.8 197.8 27.8
92 2.0 -2 221.5 252.5 27.5
93 2.0 -1 227.92 259.92 29.92
94 2.0 -1 366.8 397.8 27.8
95 2.0 -1 211.93 245.93 35.93
96 2.0 -1 530.23 560.23 25.23
97 2.0 -1 303.55 332.55 22.55
98 2.0 -1 118.07 152.07 37.07
99 2.0 -1 472.48 507.48 42.48
100 2.0 -1 347.05 382.05 42.05
101 2.0 -1 442.23 476.23 36.23
102 2.0 -2 136.63 171.63 41.63
103 2.0 -1 169.82 199.82 24.82
104 2.0 -1 396.5 427.5 27.5
105 2.0 -1 294.38 327.38 32.38
106 2.0 -1 438.22 474.22 44.22
107 2.0 -1 421.12 456.12 41.12
108 2.0 -1 429.2 461.2 31.2
109 2.0 -1 467.08 502.08 42.08
110 2.0 -2 218.48 250.48 30.48
111 2.0 -2 230.12 265.12 40.12
112 2.0 -1 439.87 464.87 14.87
113 2.0 -2 429.25 463.25 38.25
114 2.0 -1 123.52 157.52 37.52
115 2.0 -1 298.37 332.37 37.37
116 2.0 -1 356.57 387.57 27.57
117 2.0 -1 551.57 582.57 27.57
118 2.0 -1 398.37 432.37 37.37
119 2.0 -1 608.78 640.78 30.78
120 2.0 -1 305.13 335.13 25.13
121 2.0 -2 260.52 295.52 40.52
122 2.0 -1 533.82 569.82 44.82
123 2.0 -1 247.05 282.05 42.05
124 2.0 -1 385.13 415.13 25.13
125 2.0 -1 337.23 371.23 36.23
126 2.0 -1 218.12 254.12 44.12
127 2.0 -1 238.5 270.5 30.5
128 2.0 -1 238.52 272.52 37.52
129 2.0 -1 316.12 351.12 41.12
130 2.0 -1 321.37 354.37 34.37
131 2.0 -1 436.78 473.78 48.78
132 2.0 -1 331.63 358.63 18.63
133 2.0 -1 469.57 494.57 14.57
134 2.0 -1 154.53 189.53 39.53
135 2.0 -1 512.48 547.48 42.48
136 2.0 -1 196.23 229.23 34.23
137 2.0 -1 357.05 388.05 28.05
138 2.0 -1 476.35 509.35 34.35
139 2.0 -1 453.37 487.37 37.37
140 2.0 -1 337.45 365.45 20.45
141 2.0 -1 558.55 587.55 22.55
142 2.0 -2 347.35 384.35 49.35
143 2.0 -2 101.23 134.23 34.23
144 2.0 -1 588.82 612.82 12.82
145 2.0 -1 582.63 616.63 36.63
146 2.0 -2 317.05 352.05 42.05
147 2.0 -1 287.08 322.08 42.08
148 2.0 -1 360.23 390.23 25.23
149 2.0 -2 152.48 184.48 29.48
150 2.0 -2 562.08 597.08 42.08
151 2.0 -2 483.5 515.5 30.5
152 2.0 -1 373.55 402.55 22.55
153 2.0 -3 308.22 344.22 44.22
154 2.0 -1 249.87 284.87 39.87
155 2.0 -1 120.42 153.42 33.42
156 2.0 -1 333.28 356.28 11.28
157 2.0 -1 299.82 329.82 24.82
158 2.0 -1 505.85 532.85 17.85
159 2.0 -1 77.45 105.45 20.45
160 2.0 -1 227.37 259.37 29.37
161 0.0 0 0.0 840 840
