4 40 660 6 0
0 0.0 0 0.0 660 660
1 2.0 1 305.0 320.0 9.7
2 2.0 2 195.0 210.0 24.13
3 2.0 1 285.0 300.0 45.13
4 2.0 3 220.0 235.0 36.25
5 2.0 1 220.0 235.0 24.83
6 2.0 1 165.0 180.0 24.83
7 2.0 2 210.0 225.0 46.5
8 2.0 1 370.0 385.0 27.62
9 2.0 1 245.0 260.0 33.08
10 2.0 1 130.0 145.0 37.05
11 2.0 1 85.0 100.0 39.7
12 2.0 1 410.0 425.0 33.08
13 2.0 2 225.0 240.0 22.92
14 2.0 1 250.0 265.0 22.92
15 2.0 2 105.0 120.0 16.47
16 2.0 2 155.0 170.0 33.07
17 2.0 1 335.0 350.0 31.07
18 2.0 2 175.0 190.0 16.47
19 2.0 2 290.0 305.0 33.08
20 2.0 1 260.0 275.0 24.83
21 2.0 -1 307.7 329.7 9.7
22 2.0 -2 204.13 234.13 24.13
23 2.0 -1 309.13 345.13 45.13
24 2.0 -3 237.25 271.25 36.25
25 2.0 -1 229.83 259.83 24.83
26 2.0 -1 174.83 204.83 24.83
27 2.0 -2 235.5 271.5 46.5
28 2.0 -1 381.62 412.62 27.62
29 2.0 -1 260.08 293.08 33.08
30 2.0 -1 148.05 182.05 37.05
31 2.0 -1 104.7 139.7 39.7
32 2.0 -1 425.08 458.08 33.08
33 2.0 -2 233.92 262.92 22.92
34 2.0 -1 258.92 287.92 22.92
35 2.0 -2 110.47 136.47 16.47
36 2.0 -2 170.07 203.07 33.07
37 2.0 -1 349.07 381.07 31.07
38 2.0 -2 180.47 206.47 16.47
39 2.0 -2 305.08 338.08 33.08
40 2.0 -1 269.83 299.83 24.83
41 0.0 0 0.0 660 660
