10 20 840 6 0
0 0.0 0 0.0 840 840
1 2.0 2 250.0 265.0 41.38
2 2.0 1 230.0 245.0 16.47
3 2.0 1 545.0 560.0 43.87
4 2.0 1 450.0 465.0 50.23
5 2.0 1 90.0 105.0 16.53
6 2.0 1 115.0 130.0 62.25
7 2.0 1 315.0 330.0 37.65
8 2.0 1 150.0 165.0 20.03
9 2.0 1 115.0 130.0 40.15
10 2.0 2 60.0 75.0 45.13
11 2.0 -2 271.38 306.38 41.38
12 2.0 -1 235.47 261.47 16.47
13 2.0 -1 567.87 603.87 43.87
14 2.0 -1 478.23 515.23 50.23
15 2.0 -1 95.53 121.53 16.53
16 2.0 -1 153.25 192.25 62.25
17 2.0 -1 333.65 367.65 37.65
18 2.0 -1 157.03 185.03 20.03
19 2.0 -1 135.15 170.15 40.15
20 2.0 -2 84.13 120.13 45.13
21 0.0 0 0.0 840 840
