10 80 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 270.0 285.0 39.48
2 2.0 1 300.0 315.0 33.07
3 2.0 1 95.0 110.0 27.1
4 2.0 1 185.0 200.0 40.15
5 2.0 1 300.0 315.0 50.9
6 2.0 1 285.0 300.0 20.72
7 2.0 3 435.0 450.0 56.92
8 2.0 1 465.0 480.0 36.3
9 2.0 1 225.0 240.0 55.77
10 2.0 2 420.0 435.0 41.88
11 2.0 1 395.0 410.0 30.0
12 2.0 2 500.0 515.0 35.67
13 2.0 1 405.0 420.0 30.87
14 2.0 1 230.0 245.0 18.03
15 2.0 1 425.0 440.0 32.48
16 2.0 1 385.0 400.0 34.03
17 2.0 1 560.0 575.0 68.75
18 2.0 1 195.0 210.0 49.23
19 2.0 1 290.0 305.0 32.53
20 2.0 1 185.0 200.0 43.98
21 2.0 2 540.0 555.0 40.5
22 2.0 1 125.0 140.0 37.55
23 2.0 1 425.0 440.0 46.05
24 2.0 1 155.0 170.0 58.15
25 2.0 1 305.0 320.0 45.85
26 2.0 1 505.0 520.0 33.07
27 2.0 1 385.0 400.0 27.98
28 2.0 2 305.0 320.0 68.93
29 2.0 1 260.0 275.0 34.27
30 2.0 1 165.0 180.0 30.87
31 2.0 1 455.0 470.0 36.3
32 2.0 1 60.0 75.0 49.32
33 2.0 1 430.0 445.0 18.43
34 2.0 2 455.0 470.0 67.22
35 2.0 1 450.0 465.0 58.15
36 2.0 1 590.0 605.0 50.9
37 2.0 1 400.0 415.0 22.38
38 2.0 1 225.0 240.0 39.67
39 2.0 1 240.0 255.0 18.15
40 2.0 1 460.0 475.0 74.43
41 2.0 -1 289.48 324.48 39.48
42 2.0 -1 315.07 348.07 33.07
43 2.0 -1 106.1 137.1 27.1
44 2.0 -1 205.15 240.15 40.15
45 2.0 -1 328.9 365.9 50.9
46 2.0 -1 292.72 320.72 20.72
47 2.0 -3 468.92 506.92 56.92
48 2.0 -1 482.3 516.3 36.3
49 2.0 -1 257.77 295.77 55.77
50 2.0 -2 441.88 476.88 41.88
51 2.0 -1 408.0 440.0 30.0
52 2.0 -2 516.67 550.67 35.67
53 2.0 -1 418.87 450.87 30.87
54 2.0 -1 236.03 263.03 18.03
55 2.0 -1 439.48 472.48 32.48
56 2.0 -1 401.03 434.03 34.03
57 2.0 -1 603.75 643.75 68.75
58 2.0 -1 222.23 259.23 49.23
59 2.0 -1 304.53 337.53 32.53
60 2.0 -1 207.98 243.98 43.98
61 2.0 -2 560.5 595.5 40.5
62 2.0 -1 143.55 177.55 37.55
63 2.0 -1 450.05 486.05 46.05
64 2.0 -1 190.15 228.15 58.15
65 2.0 -1 329.85 365.85 45.85
66 2.0 -1 520.07 553.07 33.07
67 2.0 -1 396.98 427.98 27.98
68 2.0 -2 348.93 388.93 68.93
69 2.0 -1 276.27 309.27 34.27
70 2.0 -1 178.87 210.87 30.87
71 2.0 -1 472.3 506.3 36.3
72 2.0 -1 87.32 124.32 49.32
73 2.0 -1 436.43 463.43 18.43
74 2.0 -2 497.22 537.22 67.22
75 2.0 -1 485.15 523.15 58.15
76 2.0 -1 618.9 655.9 50.9
77 2.0 -1 408.38 437.38 22.38
78 2.0 -1 244.67 279.67 39.67
79 2.0 -1 246.15 273.15 18.15
80 2.0 -1 508.43 549.43 74.43
81 0.0 0 0.0 840 840
