10 160 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 390.0 405.0 27.0
2 2.0 1 130.0 145.0 51.87
3 2.0 1 590.0 605.0 22.92
4 2.0 1 140.0 155.0 27.72
5 2.0 2 180.0 195.0 27.78
6 2.0 2 275.0 290.0 48.97
7 2.0 1 285.0 300.0 30.0
8 2.0 1 215.0 230.0 44.03
9 2.0 1 455.0 470.0 36.82
10 2.0 1 405.0 420.0 34.5
11 2.0 1 320.0 335.0 27.2
12 2.0 1 585.0 600.0 48.4
13 2.0 1 130.0 145.0 49.05
14 2.0 1 580.0 595.0 32.6
15 2.0 1 325.0 340.0 51.78
16 2.0 1 415.0 430.0 24.62
17 2.0 1 240.0 255.0 16.47
18 2.0 2 285.0 300.0 37.92
19 2.0 1 320.0 335.0 30.45
20 2.0 1 380.0 395.0 40.82
21 2.0 2 285.0 300.0 63.6
22 2.0 1 465.0 480.0 51.78
23 2.0 2 175.0 190.0 27.62
24 2.0 2 470.0 485.0 55.7
25 2.0 1 555.0 570.0 59.87
26 2.0 1 565.0 580.0 48.4
27 2.0 1 370.0 385.0 35.7
28 2.0 1 370.0 385.0 24.62
29 2.0 2 495.0 510.0 60.55
30 2.0 1 145.0 160.0 37.52
31 2.0 1 470.0 485.0 52.4
32 2.0 1 125.0 140.0 56.87
33 2.0 1 225.0 240.0 71.43
34 2.0 1 335.0 350.0 50.33
35 2.0 1 85.0 100.0 57.95
36 2.0 1 525.0 540.0 54.1
37 2.0 1 260.0 275.0 34.1
38 2.0 2 425.0 440.0 55.0
39 2.0 1 570.0 585.0 36.48
40 2.0 1 345.0 360.0 38.3
41 2.0 1 170.0 185.0 21.92
42 2.0 1 375.0 390.0 36.05
43 2.0 1 480.0 495.0 54.52
44 2.0 1 335.0 350.0 24.62
45 2.0 1 290.0 305.0 32.6
46 2.0 1 305.0 320.0 56.77
47 2.0 1 375.0 390.0 61.28
48 2.0 1 325.0 340.0 34.1
49 2.0 1 140.0 155.0 22.92
50 2.0 2 280.0 295.0 33.22
51 2.0 1 255.0 270.0 48.32
52 2.0 1 470.0 485.0 58.37
53 2.0 1 345.0 360.0 37.67
54 2.0 2 385.0 400.0 18.03
55 2.0 2 115.0 130.0 57.28
56 2.0 1 140.0 155.0 39.7
57 2.0 1 100.0 115.0 63.6
58 2.0 2 260.0 275.0 18.22
59 2.0 1 555.0 570.0 42.0
60 2.0 1 145.0 160.0 52.12
61 2.0 1 410.0 425.0 40.43
62 2.0 1 90.0 105.0 41.98
63 2.0 1 270.0 285.0 24.45
64 2.0 1 180.0 195.0 61.42
65 2.0 1 375.0 390.0 46.6
66 2.0 1 455.0 470.0 20.72
67 2.0 1 75.0 90.0 41.5
68 2.0 1 215.0 230.0 27.32
69 2.0 1 410.0 425.0 55.0
70 2.0 1 435.0 450.0 27.62
71 2.0 3 230.0 245.0 36.53
72 2.0 1 235.0 250.0 52.52
73 2.0 2 410.0 425.0 50.9
74 2.0 1 125.0 140.0 50.9
75 2.0 1 365.0 380.0 56.85
76 2.0 1 270.0 285.0 45.68
77 2.0 1 250.0 265.0 36.83
78 2.0 1 60.0 75.0 20.72
79 2.0 1 415.0 430.0 33.37
80 2.0 1 330.0 345.0 32.65
81 2.0 -1 401.0 432.0 27.0
82 2.0 -1 159.87 196.87 51.87
83 2.0 -1 598.92 627.92 22.92
84 2.0 -1 151.72 182.72 27.72
85 2.0 -2 191.78 222.78 27.78
86 2.0 -2 301.97 338.97 48.97
87 2.0 -1 298.0 330.0 30.0
88 2.0 -1 238.03 274.03 44.03
89 2.0 -1 472.82 506.82 36.82
90 2.0 -1 421.5 454.5 34.5
91 2.0 -1 331.2 362.2 27.2
92 2.0 -1 611.4 648.4 48.4
93 2.0 -1 157.05 194.05 49.05
94 2.0 -1 594.6 627.6 32.6
95 2.0 -1 354.78 391.78 51.78
96 2.0 -1 424.62 454.62 24.62
97 2.0 -1 245.47 271.47 16.47
98 2.0 -2 303.92 337.92 37.92
99 2.0 -1 333.45 365.45 30.45
100 2.0 -1 400.82 435.82 40.82
101 2.0 -2 324.6 363.6 63.6
102 2.0 -1 494.78 531.78 51.78
103 2.0 -2 186.62 217.62 27.62
104 2.0 -2 502.7 540.7 55.7
105 2.0 -1 590.87 629.87 59.87
106 2.0 -1 591.4 628.4 48.4
107 2.0 -1 386.7 420.7 35.7
108 2.0 -1 379.62 409.62 24.62
109 2.0 -2 531.55 570.55 60.55
110 2.0 -1 163.52 197.52 37.52
111 2.0 -1 500.4 537.4 52.4
112 2.0 -1 158.87 196.87 56.87
113 2.0 -1 271.43 311.43 71.43
114 2.0 -1 363.33 400.33 50.33
115 2.0 -1 119.95 157.95 57.95
116 2.0 -1 556.1 594.1 54.1
117 2.0 -1 276.1 309.1 34.1
118 2.0 -2 457.0 495.0 55.0
119 2.0 -1 587.48 621.48 36.48
120 2.0 -1 364.3 398.3 38.3
121 2.0 -1 177.92 206.92 21.92
122 2.0 -1 392.05 426.05 36.05
123 2.0 -1 511.52 549.52 54.52
124 2.0 -1 344.62 374.62 24.62
125 2.0 -1 304.6 337.6 32.6
126 2.0 -1 338.77 376.77 56.77
127 2.0 -1 412.28 451.28 61.28
128 2.0 -1 341.1 374.1 34.1
129 2.0 -1 148.92 177.92 22.92
130 2.0 -2 295.22 328.22 33.22
131 2.0 -1 281.32 318.32 48.32
132 2.0 -1 505.37 543.37 58.37
133 2.0 -1 363.67 397.67 37.67
134 2.0 -2 391.03 418.03 18.03
135 2.0 -2 149.28 187.28 57.28
136 2.0 -1 159.7 194.7 39.7
137 2.0 -1 139.6 178.6 63.6
138 2.0 -2 266.22 293.22 18.22
139 2.0 -1 577.0 612.0 42.0
140 2.0 -1 175.12 212.12 52.12
141 2.0 -1 430.43 465.43 40.43
142 2.0 -1 111.98 146.98 41.98
143 2.0 -1 279.45 309.45 24.45
144 2.0 -1 217.42 256.42 61.42
145 2.0 -1 400.6 436.6 46.6
146 2.0 -1 462.72 490.72 20.72
147 2.0 -1 96.5 131.5 41.5
148 2.0 -1 226.32 257.32 27.32
149 2.0 -1 442.0 480.0 55.0
150 2.0 -1 446.62 477.62 27.62
151 2.0 -3 247.53 281.53 36.53
152 2.0 -1 265.52 302.52 52.52
153 2.0 -2 438.9 475.9 50.9
154 2.0 -1 153.9 190.9 50.9
155 2.0 -1 398.85 436.85 56.85
156 2.0 -1 294.68 330.68 45.68
157 2.0 -1 267.83 301.83 36.83
158 2.0 -1 67.72 95.72 20.72
159 2.0 -1 430.37 463.37 33.37
160 2.0 -1 344.65 377.65 32.65
161 0.0 0 0.0 840 840
