id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,09:35:00,20,23,1
1,07:00:00,13:55:00,4,19,1
2,07:00:00,08:25:00,19,16,2
3,07:00:00,09:45:00,5,13,2
4,07:00:00,09:50:00,27,5,2
5,07:00:00,09:20:00,15,18,1
6,07:00:00,10:35:00,0,4,1
7,07:00:00,09:45:00,9,13,1
8,10:15:00,12:20:00,22,24,1
9,07:00:00,09:45:00,13,16,1
10,07:00:00,08:35:00,7,25,1
11,07:00:00,12:20:00,19,0,1
12,07:00:00,08:25:00,19,22,1
13,07:00:00,08:25:00,2,17,1
14,07:55:00,11:15:00,6,3,1
15,07:00:00,10:45:00,26,8,1
16,07:00:00,08:00:00,12,5,2
17,07:00:00,09:25:00,16,7,1
18,07:00:00,10:25:00,24,21,2
19,07:00:00,10:00:00,8,14,1
20,07:00:00,10:15:00,21,1,1
21,07:00:00,11:05:00,15,21,1
22,07:00:00,10:20:00,19,1,1
23,07:00:00,11:45:00,7,10,1
24,09:45:00,11:45:00,3,8,1
25,07:00:00,10:15:00,24,5,1
26,07:00:00,13:45:00,0,17,1
27,07:00:00,10:15:00,17,1,1
28,07:00:00,12:30:00,18,21,2
29,07:00:00,09:20:00,8,5,1
30,09:55:00,12:15:00,22,0,1
31,07:00:00,12:35:00,14,22,1
32,07:00:00,08:10:00,21,4,1
33,07:00:00,09:35:00,27,25,1
34,07:00:00,10:00:00,21,13,1
35,07:00:00,10:00:00,18,9,1
36,07:00:00,10:25:00,15,11,1
37,11:20:00,14:00:00,12,18,1
38,07:00:00,12:45:00,7,24,1
39,12:10:00,13:35:00,9,20,1
40,07:00:00,12:45:00,15,21,2
41,07:00:00,09:30:00,14,22,1
42,07:00:00,10:45:00,14,4,3
43,07:00:00,09:55:00,14,15,1
44,08:35:00,11:10:00,6,10,1
45,07:00:00,11:00:00,26,17,1
46,08:10:00,13:50:00,24,0,1
47,07:00:00,08:20:00,7,23,2
48,08:35:00,12:50:00,21,22,2
49,07:00:00,12:55:00,21,23,1
50,07:00:00,08:35:00,5,26,2
51,08:10:00,12:30:00,18,14,1
52,09:15:00,14:00:00,4,2,2
53,07:00:00,08:45:00,2,7,1
54,07:00:00,10:05:00,5,22,1
55,07:00:00,12:15:00,21,10,1
56,08:25:00,13:35:00,2,3,1
57,08:25:00,13:20:00,27,20,1
58,07:00:00,09:40:00,16,11,1
59,07:00:00,09:45:00,18,26,2
