user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,-,-,-,-,23.03,2
1,"[14, 20, 121]","[24, 13, 0, 1]",28.0,24.38,30.38,3
2,"[120, 14, 30]","[8, 13, 21, 19]",30.2,42.95,48.12,3
3,-,-,-,-,13.08,1
4,"[21, 20, 14]","[4, 0, 13, 22]",10.0,48.13,36.8,2
5,"[130, 21]","[15, 0, 2]",7.0,14.5,18.18,2
6,-,-,-,-,21.98,2
7,"[121, 20, 14]","[3, 4, 13, 24]",18.8,38.73,41.03,3
8,"[21, 10]","[3, 4, 8]",4.0,22.15,26.15,2
9,[20],"[11, 10]",2.0,5.53,7.53,1
10,"[30, 121]","[20, 0, 1]",16.6,22.83,26.83,2
11,[121],"[2, 4]",4.0,14.77,16.77,1
12,"[121, 20, 114]","[3, 0, 13, 21]",22.4,42.15,41.02,2
13,-,-,-,-,14.82,1
14,"[130, 21, 110]","[16, 0, 4, 6]",16.7,41.67,47.17,3
15,[21],"[0, 1]",2.0,6.2,8.2,1
16,-,-,-,-,31.07,2
17,"[120, 114]","[8, 13, 25]",19.6,30.27,28.85,2
18,"[110, 21]","[5, 4, 1]",26.0,24.0,28.0,2
19,"[121, 20]","[1, 0, 11]",20.0,29.03,27.17,2
20,"[114, 120]","[21, 13, 4]",9.3,39.45,40.2,2
21,"[10, 21]","[6, 4, 2]",13.7,24.37,27.47,2
22,"[14, 120, 30]","[23, 13, 0, 16]",6.0,24.27,30.27,3
23,"[20, 21]","[13, 0, 1]",13.4,17.83,21.35,2
24,[114],"[22, 25]",2.0,8.52,10.52,1
25,[20],"[14, 9]",11.3,19.17,14.55,1
26,[120],"[13, 4]",2.0,22.48,24.48,1
27,[21],"[3, 0]",2.0,16.85,18.85,1
28,"[21, 20]","[3, 0, 14]",25.1,24.78,28.78,2
29,"[20, 121]","[13, 0, 1]",8.4,17.35,21.35,2
30,-,-,-,-,40.27,2
31,-,-,-,-,7.53,1
32,[30],"[17, 21]",2.0,12.92,14.92,1
33,"[121, 110]","[1, 4, 8]",28.0,33.23,37.22,2
34,-,-,-,-,20.15,2
35,[130],"[16, 21]",6.2,14.97,16.07,1
36,"[114, 20]","[24, 13, 12]",7.0,13.75,17.75,2
37,"[130, 21]","[15, 0, 2]",8.0,14.5,18.18,2
38,"[130, 21]","[15, 0, 1]",4.0,8.97,12.97,2
39,"[120, 14]","[4, 13, 23]",14.4,29.13,33.13,2
40,[20],"[9, 0]",11.8,23.15,21.47,1
41,"[130, 21, 110]","[17, 0, 4, 5]",16.1,39.62,44.22,3
42,"[110, 20, 114]","[8, 4, 13, 21]",14.5,49.12,39.65,2
43,[30],"[19, 0]",2.0,14.07,16.07,1
44,"[130, 20]","[18, 0, 11]",18.2,36.43,32.53,2
45,"[130, 21]","[21, 0, 2]",25.4,32.02,35.58,2
46,[120],"[12, 9]",2.0,5.83,7.83,1
47,"[114, 20]","[22, 13, 9]",6.0,25.8,26.32,2
48,-,-,-,-,28.0,1
49,-,-,-,-,24.68,2
50,"[110, 121, 30]","[7, 4, 0, 17]",8.7,49.15,50.13,3
51,"[10, 21, 130]","[7, 4, 0, 18]",29.1,50.13,53.18,3
52,"[20, 130]","[14, 0, 20]",16.8,25.05,27.12,3
53,"[10, 21, 20]","[5, 4, 0, 14]",13.4,37.82,29.25,2
54,[130],"[19, 21]",2.0,6.47,8.47,1
55,"[120, 14, 30]","[9, 13, 21, 19]",28.2,32.18,37.53,2
56,"[110, 121, 30]","[7, 4, 0, 20]",12.7,58.38,52.73,4
57,"[120, 30]","[10, 0, 18]",10.0,43.87,37.77,2
58,"[114, 20]","[24, 13, 12]",7.0,13.75,17.75,2
59,"[130, 21]","[15, 0, 3]",6.0,20.03,23.62,2
