id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,12:20:00,6,3,1
1,07:05:00,09:45:00,6,5,1
2,07:00:00,10:25:00,10,1,1
3,11:20:00,12:30:00,11,8,1
4,07:00:00,08:55:00,6,2,1
5,07:00:00,13:15:00,8,7,1
6,07:00:00,09:25:00,10,3,1
7,07:00:00,13:30:00,11,5,1
8,12:10:00,13:50:00,6,13,1
9,07:20:00,09:55:00,11,6,1
10,07:00:00,09:45:00,7,6,1
11,07:00:00,12:20:00,8,2,1
12,08:20:00,13:30:00,7,10,1
13,07:00:00,11:30:00,5,9,1
14,07:00:00,10:40:00,7,5,1
15,07:00:00,09:25:00,10,1,1
16,07:00:00,08:45:00,4,2,1
17,07:00:00,09:25:00,0,3,2
18,07:00:00,08:40:00,6,1,1
19,07:00:00,10:55:00,10,12,1
20,07:00:00,11:40:00,3,5,1
21,07:00:00,11:35:00,6,3,2
22,07:15:00,09:10:00,7,4,1
23,09:00:00,13:30:00,7,2,1
24,12:50:00,13:55:00,0,7,1
25,09:35:00,11:00:00,12,5,1
26,07:00:00,09:05:00,11,4,2
27,07:00:00,13:45:00,13,7,1
28,07:00:00,08:00:00,13,12,2
29,07:00:00,09:20:00,11,13,1
30,07:00:00,10:25:00,2,3,1
31,07:00:00,12:40:00,13,6,1
32,07:00:00,11:45:00,7,11,1
33,07:00:00,11:05:00,12,4,1
34,07:00:00,10:45:00,13,11,1
35,07:00:00,09:40:00,10,6,1
36,08:30:00,13:10:00,5,2,1
37,07:00:00,13:05:00,12,5,1
38,07:00:00,11:10:00,10,13,1
39,07:00:00,08:05:00,6,12,2
40,07:00:00,12:40:00,6,0,1
41,07:10:00,13:20:00,8,9,1
42,07:00:00,12:05:00,13,10,1
43,07:00:00,08:55:00,13,8,1
44,12:15:00,13:20:00,8,13,1
45,07:00:00,11:05:00,10,0,1
46,08:45:00,11:20:00,9,1,1
47,10:05:00,12:50:00,1,3,1
48,07:00:00,12:00:00,7,0,1
49,07:00:00,10:35:00,3,7,2
50,07:05:00,10:00:00,2,10,1
51,10:40:00,13:05:00,4,3,1
52,07:30:00,09:20:00,1,5,1
53,07:00:00,08:40:00,9,10,1
54,08:45:00,11:10:00,2,11,1
55,12:45:00,13:50:00,5,11,1
56,07:00:00,11:20:00,6,1,1
57,09:55:00,13:25:00,4,1,1
58,07:55:00,11:15:00,9,3,1
59,07:00:00,08:05:00,8,12,1
60,07:00:00,13:20:00,8,13,1
61,07:00:00,11:40:00,13,2,1
62,07:00:00,08:10:00,11,3,1
63,07:00:00,11:10:00,10,12,1
64,07:00:00,11:30:00,12,11,1
65,07:00:00,13:35:00,0,10,1
66,07:00:00,08:35:00,11,0,1
67,08:25:00,10:35:00,9,3,1
68,07:00:00,11:20:00,7,1,2
69,07:00:00,10:55:00,9,8,1
70,09:15:00,13:50:00,0,8,1
71,07:00:00,11:15:00,9,13,2
72,07:00:00,13:40:00,13,9,1
73,07:00:00,08:35:00,9,4,1
74,07:00:00,09:30:00,2,7,2
75,07:00:00,08:15:00,6,11,1
76,07:00:00,10:50:00,3,11,2
77,09:20:00,12:05:00,4,1,1
78,07:00:00,13:00:00,13,1,1
79,07:00:00,09:55:00,6,3,1
