id, arrivalTime, startTime, pickUp, dropOff, amount
0,08:35:00,11:30:00,8,9,2
1,07:00:00,08:40:00,7,18,1
2,07:15:00,10:55:00,2,20,1
3,07:00:00,14:00:00,8,9,1
4,07:00:00,14:15:00,0,12,1
5,07:00:00,12:20:00,3,20,1
6,07:00:00,13:15:00,14,16,1
7,13:20:00,16:20:00,9,11,1
8,07:30:00,15:10:00,5,6,1
9,07:00:00,10:55:00,14,4,1
10,07:00:00,09:35:00,7,0,1
11,07:00:00,10:30:00,15,18,2
12,07:00:00,10:35:00,3,0,1
13,07:00:00,12:55:00,0,7,1
14,07:00:00,10:15:00,5,12,1
15,14:15:00,15:40:00,4,20,1
16,07:00:00,11:55:00,15,10,1
17,07:00:00,08:40:00,9,5,1
18,11:20:00,14:30:00,11,20,1
19,09:10:00,12:25:00,1,8,1
20,07:00:00,14:05:00,19,10,1
21,07:00:00,08:55:00,12,0,2
22,08:05:00,09:40:00,15,9,1
23,11:30:00,13:25:00,17,15,1
24,09:25:00,11:40:00,15,20,1
25,10:40:00,13:55:00,9,3,1
26,09:30:00,13:40:00,17,0,1
27,12:45:00,13:55:00,6,2,1
28,07:00:00,14:25:00,12,3,1
29,07:00:00,10:25:00,5,14,2
30,07:00:00,10:30:00,12,20,2
31,07:00:00,14:15:00,17,6,1
32,07:00:00,13:50:00,2,7,2
33,07:00:00,08:45:00,7,17,1
34,07:00:00,11:40:00,9,17,1
35,07:00:00,12:45:00,16,20,1
36,07:00:00,16:00:00,16,20,1
37,07:00:00,13:20:00,9,19,1
38,13:55:00,16:55:00,17,14,1
39,07:00:00,11:55:00,7,11,1
40,07:00:00,11:00:00,8,4,2
41,07:00:00,15:30:00,2,10,1
42,09:35:00,10:45:00,1,8,1
43,07:25:00,13:15:00,7,11,1
44,10:05:00,12:20:00,17,10,1
45,07:00:00,10:15:00,2,14,1
46,07:00:00,10:45:00,9,6,1
47,07:00:00,10:40:00,7,17,1
48,07:00:00,11:55:00,14,0,1
49,07:00:00,12:05:00,2,19,1
50,07:00:00,13:50:00,13,1,1
51,07:00:00,12:25:00,8,11,1
52,11:20:00,14:45:00,13,14,1
53,07:00:00,09:15:00,8,17,1
54,14:10:00,15:10:00,11,20,1
55,07:00:00,10:00:00,19,13,1
56,07:00:00,12:45:00,7,12,1
57,11:20:00,14:40:00,3,15,1
58,12:35:00,14:15:00,9,18,1
59,07:00:00,12:30:00,0,2,1
60,07:00:00,16:10:00,10,15,1
61,08:40:00,12:20:00,2,11,2
62,07:00:00,08:25:00,19,13,2
63,07:00:00,16:45:00,6,16,1
64,09:00:00,16:25:00,17,1,1
65,09:40:00,11:55:00,1,15,2
66,07:00:00,11:25:00,10,3,1
67,11:10:00,12:50:00,15,11,1
68,07:00:00,09:20:00,4,15,2
69,07:00:00,16:00:00,3,12,2
70,07:00:00,14:50:00,6,9,2
71,07:00:00,13:05:00,4,18,1
72,07:00:00,11:45:00,3,9,3
73,09:20:00,10:50:00,1,20,1
74,07:00:00,08:45:00,8,0,1
75,07:00:00,12:30:00,8,9,1
76,07:00:00,11:50:00,13,16,1
77,11:05:00,15:20:00,7,8,1
78,07:00:00,08:10:00,12,10,1
79,07:00:00,10:35:00,10,6,1
