id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,12:35:00,21,3,1
1,08:55:00,09:55:00,14,3,1
2,07:00:00,12:15:00,4,16,2
3,10:45:00,13:10:00,16,27,1
4,10:35:00,11:45:00,5,27,1
5,07:00:00,14:00:00,14,17,2
6,07:00:00,12:30:00,17,20,1
7,08:50:00,11:10:00,9,15,2
8,07:00:00,13:25:00,25,15,1
9,07:00:00,09:15:00,23,24,1
10,07:00:00,10:55:00,5,11,1
11,07:00:00,12:15:00,1,17,1
12,07:00:00,11:35:00,17,3,1
13,07:00:00,12:35:00,12,20,1
14,10:10:00,13:25:00,20,17,1
15,07:20:00,11:00:00,1,24,1
16,07:00:00,09:20:00,25,18,1
17,08:25:00,13:20:00,7,1,1
18,07:00:00,11:55:00,26,9,1
19,08:45:00,10:10:00,25,3,1
20,07:10:00,09:40:00,23,16,1
21,07:00:00,10:35:00,26,17,1
22,08:25:00,12:20:00,16,4,2
23,07:00:00,08:05:00,17,5,2
24,07:00:00,13:10:00,22,6,1
25,07:00:00,08:25:00,21,10,1
26,07:00:00,13:20:00,3,0,1
27,07:00:00,10:30:00,24,19,1
28,07:00:00,09:55:00,6,22,1
29,07:00:00,11:30:00,0,12,2
30,11:20:00,13:55:00,2,7,1
31,07:00:00,09:20:00,26,9,1
32,07:00:00,08:30:00,15,0,1
33,07:00:00,10:45:00,5,12,1
34,07:00:00,09:25:00,25,26,1
35,07:00:00,10:50:00,13,8,1
36,08:25:00,13:40:00,22,1,1
37,07:40:00,08:55:00,11,26,1
38,10:15:00,13:25:00,22,20,1
39,07:00:00,09:15:00,23,1,1
