id, arrivalTime, startTime, pickUp, dropOff, amount
0,08:50:00,12:30:00,21,14,1
1,07:00:00,11:40:00,22,25,1
2,13:00:00,16:20:00,20,15,1
3,07:00:00,10:15:00,9,24,2
4,07:25:00,13:05:00,5,27,1
5,07:00:00,12:05:00,24,21,1
6,07:00:00,11:50:00,21,12,1
7,07:00:00,10:35:00,11,27,2
8,07:00:00,14:15:00,17,11,2
9,07:00:00,08:45:00,14,26,1
10,07:00:00,09:55:00,27,21,2
11,07:00:00,10:45:00,22,10,3
12,07:00:00,14:35:00,2,22,2
13,07:00:00,08:45:00,10,15,1
14,07:00:00,12:10:00,17,2,1
15,07:00:00,13:15:00,5,21,1
16,07:00:00,12:05:00,13,16,1
17,07:00:00,11:30:00,2,6,1
18,07:00:00,09:20:00,19,2,1
19,11:10:00,15:35:00,10,3,1
20,07:00:00,08:20:00,24,21,1
21,10:15:00,15:30:00,19,14,1
22,07:00:00,12:35:00,22,4,1
23,11:20:00,13:35:00,22,5,1
24,07:00:00,16:55:00,2,9,1
25,07:55:00,11:20:00,16,14,2
26,07:00:00,13:55:00,17,20,1
27,08:30:00,10:20:00,10,17,1
28,07:00:00,09:50:00,14,6,3
29,10:40:00,13:55:00,24,10,1
