6 180 480 6 0
0 0.0 0 0.0 480 480
1 2.0 1 120.0 135.0 40.7
2 2.0 1 85.0 100.0 35.88
3 2.0 1 70.0 85.0 35.67
4 2.0 1 110.0 125.0 34.47
5 2.0 1 235.0 250.0 49.53
6 2.0 1 130.0 145.0 58.37
7 2.0 1 230.0 245.0 20.53
8 2.0 1 115.0 130.0 27.42
9 2.0 1 140.0 155.0 55.52
10 2.0 1 180.0 195.0 22.92
11 2.0 1 230.0 245.0 36.33
12 2.0 1 160.0 175.0 37.52
13 2.0 1 220.0 235.0 51.87
14 2.0 1 95.0 110.0 38.35
15 2.0 1 225.0 240.0 51.55
16 2.0 1 185.0 200.0 45.13
17 2.0 1 175.0 190.0 12.95
18 2.0 1 230.0 245.0 48.38
19 2.0 1 190.0 205.0 16.47
20 2.0 1 185.0 200.0 35.85
21 2.0 2 235.0 250.0 20.72
22 2.0 2 235.0 250.0 50.48
23 2.0 1 90.0 105.0 45.13
24 2.0 1 140.0 155.0 37.72
25 2.0 1 225.0 240.0 32.53
26 2.0 1 160.0 175.0 20.03
27 2.0 2 190.0 205.0 33.08
28 2.0 1 80.0 95.0 46.63
29 2.0 1 240.0 255.0 16.47
30 2.0 1 85.0 100.0 45.28
31 2.0 1 70.0 85.0 46.5
32 2.0 1 160.0 175.0 43.62
33 2.0 1 200.0 215.0 34.27
34 2.0 1 160.0 175.0 51.55
35 2.0 1 195.0 210.0 56.85
36 2.0 1 145.0 160.0 16.47
37 2.0 1 100.0 115.0 27.1
38 2.0 1 130.0 145.0 35.7
39 2.0 1 95.0 110.0 48.4
40 2.0 1 170.0 185.0 32.53
41 2.0 1 70.0 85.0 20.72
42 2.0 1 180.0 195.0 34.3
43 2.0 1 60.0 75.0 35.67
44 2.0 1 235.0 250.0 43.62
45 2.0 2 60.0 75.0 45.83
46 2.0 2 85.0 100.0 64.05
47 2.0 1 155.0 170.0 43.85
48 2.0 1 155.0 170.0 40.0
49 2.0 1 65.0 80.0 14.77
50 2.0 1 185.0 200.0 45.93
51 2.0 1 215.0 230.0 33.77
52 2.0 1 80.0 95.0 14.77
53 2.0 1 200.0 215.0 37.95
54 2.0 1 65.0 80.0 40.82
55 2.0 2 105.0 120.0 16.47
56 2.0 1 210.0 225.0 43.98
57 2.0 1 90.0 105.0 32.62
58 2.0 1 115.0 130.0 45.15
59 2.0 1 235.0 250.0 27.62
60 2.0 2 180.0 195.0 44.83
61 2.0 1 185.0 200.0 20.0
62 2.0 1 240.0 255.0 37.92
63 2.0 2 75.0 90.0 19.9
64 2.0 1 220.0 235.0 19.9
65 2.0 1 100.0 115.0 64.05
66 2.0 1 235.0 250.0 27.23
67 2.0 1 190.0 205.0 27.32
68 2.0 1 195.0 210.0 16.47
69 2.0 1 195.0 210.0 41.38
70 2.0 2 185.0 200.0 37.72
71 2.0 1 125.0 140.0 36.25
72 2.0 2 60.0 75.0 45.13
73 2.0 1 205.0 220.0 46.63
74 2.0 1 180.0 195.0 56.17
75 2.0 2 130.0 145.0 64.05
76 2.0 1 210.0 225.0 37.05
77 2.0 2 65.0 80.0 35.7
78 2.0 1 155.0 170.0 50.3
79 2.0 1 70.0 85.0 54.03
80 2.0 1 100.0 115.0 34.1
81 2.0 2 160.0 175.0 22.23
82 2.0 2 115.0 130.0 58.13
83 2.0 1 205.0 220.0 18.43
84 2.0 1 85.0 100.0 14.5
85 2.0 1 65.0 80.0 20.53
