6 200 480 6 0
0 0.0 0 0.0 480 480
1 2.0 1 135.0 150.0 33.92
2 2.0 1 200.0 215.0 16.47
3 2.0 1 100.0 115.0 44.83
4 2.0 1 65.0 80.0 20.72
5 2.0 1 110.0 125.0 38.35
6 2.0 1 110.0 125.0 16.47
7 2.0 2 75.0 90.0 24.45
8 2.0 1 195.0 210.0 46.6
9 2.0 1 75.0 90.0 54.0
10 2.0 2 100.0 115.0 20.03
11 2.0 1 225.0 240.0 13.08
12 2.0 1 110.0 125.0 16.47
13 2.0 1 145.0 160.0 57.47
14 2.0 1 85.0 100.0 22.38
15 2.0 1 195.0 210.0 33.07
16 2.0 2 180.0 195.0 34.3
17 2.0 1 200.0 215.0 16.73
18 2.0 1 195.0 210.0 36.48
19 2.0 1 85.0 100.0 20.03
20 2.0 1 85.0 100.0 37.55
21 2.0 3 235.0 250.0 56.03
22 2.0 1 195.0 210.0 30.65
23 2.0 1 65.0 80.0 44.38
24 2.0 1 70.0 85.0 12.95
25 2.0 1 95.0 110.0 16.47
26 2.0 1 100.0 115.0 30.0
27 2.0 1 215.0 230.0 16.47
28 2.0 3 220.0 235.0 45.28
29 2.0 3 100.0 115.0 45.28
30 2.0 2 70.0 85.0 46.5
31 2.0 1 90.0 105.0 41.5
32 2.0 1 220.0 235.0 41.52
33 2.0 1 110.0 125.0 58.13
34 2.0 1 205.0 220.0 32.65
35 2.0 1 170.0 185.0 45.15
36 2.0 2 145.0 160.0 29.95
37 2.0 1 180.0 195.0 51.78
38 2.0 1 155.0 170.0 51.47
39 2.0 1 220.0 235.0 51.87
40 2.0 1 175.0 190.0 20.72
41 2.0 1 140.0 155.0 27.23
42 2.0 1 165.0 180.0 32.6
43 2.0 1 135.0 150.0 40.8
44 2.0 1 110.0 125.0 20.72
45 2.0 1 205.0 220.0 54.03
46 2.0 3 130.0 145.0 48.58
47 2.0 1 80.0 95.0 58.13
48 2.0 1 200.0 215.0 27.2
49 2.0 1 135.0 150.0 35.82
50 2.0 2 95.0 110.0 27.1
51 2.0 1 225.0 240.0 38.35
52 2.0 1 150.0 165.0 41.98
53 2.0 1 105.0 120.0 54.03
54 2.0 2 70.0 85.0 51.87
55 2.0 1 225.0 240.0 14.77
56 2.0 1 240.0 255.0 48.58
57 2.0 1 220.0 235.0 33.08
58 2.0 1 200.0 215.0 24.45
59 2.0 1 115.0 130.0 14.77
60 2.0 2 190.0 205.0 30.87
61 2.0 1 85.0 100.0 46.6
62 2.0 1 195.0 210.0 22.38
63 2.0 2 200.0 215.0 39.92
64 2.0 1 230.0 245.0 39.5
65 2.0 1 140.0 155.0 51.55
66 2.0 1 155.0 170.0 20.53
67 2.0 1 120.0 135.0 38.23
68 2.0 1 230.0 245.0 56.85
69 2.0 1 195.0 210.0 32.6
70 2.0 1 200.0 215.0 16.47
71 2.0 1 130.0 145.0 37.92
72 2.0 2 85.0 100.0 64.05
73 2.0 1 130.0 145.0 41.52
74 2.0 1 60.0 75.0 45.13
75 2.0 1 205.0 220.0 36.05
76 2.0 2 180.0 195.0 9.7
77 2.0 1 155.0 170.0 51.47
78 2.0 2 210.0 225.0 40.8
79 2.0 1 185.0 200.0 38.23
80 2.0 1 220.0 235.0 27.23
81 2.0 1 110.0 125.0 30.7
82 2.0 1 110.0 125.0 29.95
83 2.0 1 190.0 205.0 14.5
84 2.0 1 165.0 180.0 55.52
85 2.0 2 105.0 120.0 32.62
86 2.0 1 65.0 80.0 45.83
87 2.0 1 135.0 150.0 32.53
88 2.0 1 75.0 90.0 34.3
89 2.0 2 185.0 200.0 44.47
90 2.0 1 150.0 165.0 42.0
91 2.0 1 160.0 175.0 56.03
92 2.0 1 220.0 235.0 31.07
93 2.0 1 215.0 230.0 34.1
94 2.0 1 145.0 160.0 21.92
95 2.0 1 135.0 150.0 34.4
96 2.0 1 195.0 210.0 51.55
97 2.0 2 85.0 100.0 35.67
98 2.0 1 65.0 80.0 32.48
99 2.0 2 160.0 175.0 51.87
100 2.0 1 145.0 160.0 46.35
101 2.0 -1 150.92 183.92 33.92
102 2.0 -1 205.47 231.47 16.47
103 2.0 -1 123.83 159.83 44.83
104 2.0 -1 72.72 100.72 20.72
105 2.0 -1 129.35 163.35 38.35
106 2.0 -1 115.47 141.47 16.47
107 2.0 -2 84.45 114.45 24.45
