6 40 480 6 0
0 0.0 0 0.0 480 480
1 2.0 2 185.0 200.0 46.5
2 2.0 1 160.0 175.0 39.92
3 2.0 1 90.0 105.0 44.47
4 2.0 1 135.0 150.0 41.38
5 2.0 1 65.0 80.0 13.08
6 2.0 1 70.0 85.0 37.95
7 2.0 1 240.0 255.0 24.83
8 2.0 1 235.0 250.0 45.13
9 2.0 1 220.0 235.0 20.0
10 2.0 1 215.0 230.0 16.47
11 2.0 2 240.0 255.0 27.42
12 2.0 2 155.0 170.0 37.92
13 2.0 1 135.0 150.0 9.7
14 2.0 2 180.0 195.0 29.57
15 2.0 1 205.0 220.0 55.52
16 2.0 1 200.0 215.0 44.83
17 2.0 1 150.0 165.0 22.92
18 2.0 1 65.0 80.0 27.0
19 2.0 1 155.0 170.0 29.95
20 2.0 1 150.0 165.0 51.78
21 2.0 -2 210.5 246.5 46.5
22 2.0 -1 179.92 214.92 39.92
23 2.0 -1 113.47 149.47 44.47
24 2.0 -1 156.38 191.38 41.38
25 2.0 -1 69.08 93.08 13.08
26 2.0 -1 88.95 122.95 37.95
27 2.0 -1 249.83 279.83 24.83
28 2.0 -1 259.13 295.13 45.13
29 2.0 -1 227.0 255.0 20.0
30 2.0 -1 220.47 246.47 16.47
31 2.0 -2 251.42 282.42 27.42
32 2.0 -2 173.92 207.92 37.92
33 2.0 -1 137.7 159.7 9.7
34 2.0 -2 192.57 224.57 29.57
35 2.0 -1 237.52 275.52 55.52
36 2.0 -1 223.83 259.83 44.83
37 2.0 -1 158.92 187.92 22.92
38 2.0 -1 76.0 107.0 27.0
39 2.0 -1 167.95 199.95 29.95
40 2.0 -1 179.78 216.78 51.78
41 0.0 0 0.0 480 480
