6 120 480 6 0
0 0.0 0 0.0 480 480
1 2.0 1 115.0 130.0 36.53
2 2.0 2 80.0 95.0 51.55
3 2.0 1 235.0 250.0 37.12
4 2.0 2 210.0 225.0 51.55
5 2.0 2 155.0 170.0 27.98
6 2.0 1 125.0 140.0 42.37
7 2.0 1 180.0 195.0 36.33
8 2.0 1 100.0 115.0 36.25
9 2.0 2 65.0 80.0 37.12
10 2.0 2 115.0 130.0 36.33
11 2.0 1 215.0 230.0 56.85
12 2.0 1 170.0 185.0 14.77
13 2.0 1 210.0 225.0 24.83
14 2.0 1 160.0 175.0 49.58
15 2.0 1 200.0 215.0 42.08
16 2.0 1 100.0 115.0 36.25
17 2.0 1 75.0 90.0 40.63
18 2.0 1 185.0 200.0 37.52
19 2.0 1 230.0 245.0 42.08
20 2.0 1 100.0 115.0 47.08
21 2.0 1 95.0 110.0 57.47
22 2.0 2 230.0 245.0 22.38
23 2.0 1 165.0 180.0 42.08
24 2.0 1 120.0 135.0 24.13
25 2.0 1 75.0 90.0 64.05
26 2.0 1 240.0 255.0 32.53
27 2.0 1 105.0 120.0 58.13
28 2.0 1 240.0 255.0 16.47
29 2.0 1 175.0 190.0 48.93
30 2.0 3 165.0 180.0 27.78
31 2.0 2 220.0 235.0 35.67
32 2.0 1 80.0 95.0 41.98
33 2.0 1 185.0 200.0 32.62
34 2.0 1 140.0 155.0 56.17
35 2.0 2 170.0 185.0 37.53
36 2.0 1 140.0 155.0 20.72
37 2.0 1 160.0 175.0 51.87
38 2.0 1 130.0 145.0 50.25
39 2.0 1 150.0 165.0 41.5
40 2.0 1 110.0 125.0 18.15
41 2.0 1 115.0 130.0 36.48
42 2.0 1 75.0 90.0 48.93
43 2.0 1 165.0 180.0 35.67
44 2.0 1 170.0 185.0 40.8
45 2.0 1 220.0 235.0 58.13
46 2.0 1 125.0 140.0 27.32
47 2.0 1 130.0 145.0 37.87
48 2.0 2 180.0 195.0 38.28
49 2.0 2 170.0 185.0 19.9
50 2.0 1 70.0 85.0 56.03
51 2.0 1 170.0 185.0 20.03
52 2.0 1 185.0 200.0 39.7
53 2.0 1 210.0 225.0 16.47
54 2.0 2 155.0 170.0 24.13
55 2.0 2 140.0 155.0 36.35
56 2.0 2 75.0 90.0 30.0
57 2.0 1 195.0 210.0 34.47
58 2.0 1 95.0 110.0 46.63
59 2.0 1 240.0 255.0 38.28
60 2.0 1 205.0 220.0 37.05
61 2.0 -1 132.53 166.53 36.53
62 2.0 -2 109.55 146.55 51.55
63 2.0 -1 253.12 287.12 37.12
64 2.0 -2 239.55 276.55 51.55
65 2.0 -2 166.98 197.98 27.98
66 2.0 -1 147.37 182.37 42.37
67 2.0 -1 197.33 231.33 36.33
68 2.0 -1 117.25 151.25 36.25
69 2.0 -2 83.12 117.12 37.12
70 2.0 -2 132.33 166.33 36.33
71 2.0 -1 248.85 286.85 56.85
72 2.0 -1 174.77 199.77 14.77
73 2.0 -1 219.83 249.83 24.83
74 2.0 -1 187.58 224.58 49.58
75 2.0 -1 222.08 257.08 42.08
76 2.0 -1 117.25 151.25 36.25
77 2.0 -1 95.63 130.63 40.63
78 2.0 -1 203.52 237.52 37.52
79 2.0 -1 252.08 287.08 42.08
80 2.0 -1 126.08 162.08 47.08
81 2.0 -1 129.47 167.47 57.47
82 2.0 -2 238.38 267.38 22.38
83 2.0 -1 187.08 222.08 42.08
84 2.0 -1 129.13 159.13 24.13
85 2.0 -1 115.05 154.05 64.05
86 2.0 -1 254.53 287.53 32.53
87 2.0 -1 140.13 178.13 58.13
88 2.0 -1 245.47 271.47 16.47
89 2.0 -1 201.93 238.93 48.93
90 2.0 -3 176.78 207.78 27.78
91 2.0 -2 236.67 270.67 35.67
92 2.0 -1 101.98 136.98 41.98
93 2.0 -1 199.62 232.62 32.62
94 2.0 -1 173.17 211.17 56.17
95 2.0 -2 188.53 222.53 37.53
96 2.0 -1 147.72 175.72 20.72
97 2.0 -1 189.87 226.87 51.87
98 2.0 -1 158.25 195.25 50.25
99 2.0 -1 171.5 206.5 41.5
100 2.0 -1 116.15 143.15 18.15
101 2.0 -1 132.48 166.48 36.48
102 2.0 -1 101.93 138.93 48.93
103 2.0 -1 181.67 215.67 35.67
104 2.0 -1 190.8 225.8 40.8
105 2.0 -1 255.13 293.13 58.13
106 2.0 -1 136.32 167.32 27.32
107 2.0 -1 148.87 182.87 37.87
108 2.0 -2 199.28 233.28 38.28
109 2.0 -2 176.9 204.9 19.9
110 2.0 -1 103.03 141.03 56.03
111 2.0 -1 177.03 205.03 20.03
112 2.0 -1 204.7 239.7 39.7
113 2.0 -1 215.47 241.47 16.47
114 2.0 -2 164.13 194.13 24.13
115 2.0 -2 157.35 191.35 36.35
116 2.0 -2 88.0 120.0 30.0
117 2.0 -1 211.47 244.47 34.47
118 2.0 -1 120.63 156.63 46.63
119 2.0 -1 259.28 293.28 38.28
120 2.0 -1 223.05 257.05 37.05
121 0.0 0 0.0 480 480
