id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:40:00,22,1,1
1,07:00:00,10:05:00,18,7,1
2,07:00:00,09:20:00,22,27,1
3,07:00:00,08:40:00,18,9,1
4,07:00:00,08:50:00,23,11,2
5,07:25:00,10:55:00,5,23,3
6,07:00:00,10:30:00,12,4,1
7,07:00:00,08:45:00,26,19,1
8,07:00:00,09:10:00,5,20,1
9,07:00:00,09:55:00,26,3,2
10,07:00:00,08:10:00,1,25,2
11,07:00:00,08:00:00,7,15,1
12,07:00:00,08:15:00,11,20,1
13,07:00:00,08:40:00,18,5,1
14,07:15:00,09:50:00,22,6,1
15,07:00:00,09:35:00,10,18,2
16,07:00:00,09:20:00,8,5,1
17,07:00:00,08:05:00,16,20,2
18,07:00:00,08:45:00,27,2,1
19,07:00:00,10:45:00,23,2,2
