id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,14:25:00,12,0,1
1,07:00:00,09:30:00,12,18,1
2,07:00:00,08:25:00,19,8,1
3,08:15:00,12:00:00,12,20,1
4,07:00:00,11:50:00,15,11,1
5,07:00:00,08:00:00,14,12,1
6,07:00:00,09:40:00,0,12,1
7,07:00:00,09:45:00,4,12,2
8,08:50:00,16:05:00,15,19,1
9,08:55:00,11:55:00,18,13,1
10,08:50:00,14:20:00,19,20,1
11,11:20:00,12:55:00,9,7,1
12,11:00:00,15:35:00,8,10,1
13,11:30:00,14:35:00,7,5,1
14,07:00:00,10:45:00,8,10,1
15,07:00:00,13:10:00,12,2,1
16,09:00:00,16:55:00,1,4,1
17,07:00:00,08:05:00,0,11,1
18,07:40:00,13:10:00,6,19,1
19,07:00:00,08:30:00,7,9,1
20,07:00:00,13:10:00,0,20,1
21,10:55:00,14:45:00,1,3,1
22,07:00:00,16:10:00,4,19,1
23,07:00:00,13:00:00,13,2,2
24,08:25:00,14:45:00,11,1,1
25,07:00:00,15:55:00,19,15,1
26,14:20:00,16:10:00,10,19,1
27,11:25:00,13:35:00,18,19,1
28,11:10:00,12:10:00,3,0,1
29,07:00:00,09:30:00,10,1,1
30,07:00:00,11:55:00,1,9,2
31,12:00:00,13:20:00,14,13,1
32,08:00:00,15:30:00,2,6,1
33,07:00:00,12:10:00,18,2,1
34,07:00:00,14:55:00,14,4,2
35,07:00:00,10:05:00,7,5,1
36,07:00:00,13:25:00,5,7,2
37,07:00:00,08:30:00,1,20,1
38,07:00:00,09:10:00,16,0,1
39,07:00:00,10:55:00,3,2,1
40,07:00:00,10:30:00,16,2,1
41,12:20:00,14:15:00,10,9,1
42,14:45:00,15:55:00,14,9,2
43,07:00:00,09:25:00,16,1,1
44,07:00:00,08:55:00,2,14,1
45,08:20:00,10:15:00,16,13,2
46,07:00:00,09:10:00,2,7,2
47,07:00:00,12:05:00,14,17,1
48,07:00:00,09:50:00,2,10,1
49,07:00:00,09:20:00,17,9,1
50,07:00:00,14:40:00,19,2,1
51,07:00:00,14:25:00,16,15,1
52,07:00:00,08:20:00,3,20,1
53,07:00:00,16:15:00,6,4,1
54,14:00:00,15:15:00,9,10,1
55,07:00:00,09:50:00,2,14,1
56,07:00:00,13:25:00,17,10,1
57,07:00:00,13:40:00,13,12,1
58,08:45:00,16:25:00,17,12,2
59,07:00:00,10:55:00,9,12,1
60,11:25:00,12:50:00,16,14,1
61,07:00:00,11:30:00,6,15,1
62,07:00:00,08:35:00,15,0,1
63,07:00:00,09:05:00,9,16,1
64,08:35:00,14:00:00,5,2,1
65,07:05:00,16:10:00,13,18,1
66,07:00:00,12:45:00,7,4,1
67,09:50:00,10:55:00,1,15,1
68,07:00:00,14:30:00,15,14,1
69,07:00:00,15:25:00,9,16,1
