6 200 660 6 0
0 0.0 0 0.0 660 660
1 2.0 1 350.0 365.0 56.03
2 2.0 1 330.0 345.0 34.47
3 2.0 1 215.0 230.0 46.45
4 2.0 1 280.0 295.0 33.08
5 2.0 1 185.0 200.0 36.62
6 2.0 1 335.0 350.0 55.52
7 2.0 1 355.0 370.0 48.58
8 2.0 1 190.0 205.0 20.72
9 2.0 1 145.0 160.0 45.93
10 2.0 1 410.0 425.0 33.82
11 2.0 1 370.0 385.0 41.0
12 2.0 1 160.0 175.0 45.93
13 2.0 1 285.0 300.0 46.45
14 2.0 1 155.0 170.0 20.72
15 2.0 1 310.0 325.0 45.13
16 2.0 2 335.0 350.0 22.38
17 2.0 2 275.0 290.0 36.3
18 2.0 1 100.0 115.0 39.7
19 2.0 1 140.0 155.0 30.87
20 2.0 2 265.0 280.0 39.7
21 2.0 1 225.0 240.0 34.47
22 2.0 1 370.0 385.0 42.0
23 2.0 1 125.0 140.0 20.72
24 2.0 1 240.0 255.0 20.72
25 2.0 1 400.0 415.0 12.95
26 2.0 1 205.0 220.0 48.32
27 2.0 2 365.0 380.0 34.3
28 2.0 1 75.0 90.0 24.83
29 2.0 1 115.0 130.0 57.47
30 2.0 2 185.0 200.0 50.17
31 2.0 1 295.0 310.0 50.17
32 2.0 1 325.0 340.0 32.53
33 2.0 2 355.0 370.0 29.37
34 2.0 1 280.0 295.0 16.47
35 2.0 1 230.0 245.0 21.92
36 2.0 1 165.0 180.0 27.98
37 2.0 2 295.0 310.0 32.6
38 2.0 1 345.0 360.0 19.9
39 2.0 1 155.0 170.0 34.3
40 2.0 1 135.0 150.0 13.08
41 2.0 2 265.0 280.0 48.58
42 2.0 1 375.0 390.0 56.85
43 2.0 1 175.0 190.0 20.72
44 2.0 1 380.0 395.0 48.58
45 2.0 2 190.0 205.0 38.15
46 2.0 1 270.0 285.0 31.07
47 2.0 1 160.0 175.0 18.43
48 2.0 1 75.0 90.0 36.35
49 2.0 1 60.0 75.0 58.37
50 2.0 1 420.0 435.0 34.4
51 2.0 1 325.0 340.0 41.38
52 2.0 2 240.0 255.0 20.03
53 2.0 1 185.0 200.0 33.37
54 2.0 1 175.0 190.0 51.47
55 2.0 1 330.0 345.0 32.48
56 2.0 1 360.0 375.0 39.5
57 2.0 1 160.0 175.0 44.38
58 2.0 1 410.0 425.0 38.28
59 2.0 1 210.0 225.0 49.53
60 2.0 1 210.0 225.0 16.47
61 2.0 1 60.0 75.0 20.72
62 2.0 1 370.0 385.0 46.45
63 2.0 1 150.0 165.0 42.37
64 2.0 1 335.0 350.0 16.47
65 2.0 1 290.0 305.0 37.12
66 2.0 1 240.0 255.0 27.1
67 2.0 1 80.0 95.0 33.77
68 2.0 2 380.0 395.0 27.62
69 2.0 2 265.0 280.0 47.08
70 2.0 1 230.0 245.0 41.5
71 2.0 1 275.0 290.0 40.43
72 2.0 1 300.0 315.0 40.82
73 2.0 1 155.0 170.0 18.15
74 2.0 2 245.0 260.0 45.28
75 2.0 1 130.0 145.0 18.22
76 2.0 1 300.0 315.0 48.38
77 2.0 1 350.0 365.0 36.48
78 2.0 1 90.0 105.0 30.7
79 2.0 2 310.0 325.0 37.05
80 2.0 1 340.0 355.0 45.13
81 2.0 1 390.0 405.0 41.38
82 2.0 1 170.0 185.0 32.48
83 2.0 1 160.0 175.0 32.6
84 2.0 1 195.0 210.0 38.23
85 2.0 1 405.0 420.0 38.23
86 2.0 1 240.0 255.0 19.9
87 2.0 1 245.0 260.0 24.45
88 2.0 1 90.0 105.0 24.9
89 2.0 1 355.0 370.0 41.38
90 2.0 1 60.0 75.0 22.92
91 2.0 1 300.0 315.0 33.37
92 2.0 1 315.0 330.0 26.57
93 2.0 1 235.0 250.0 32.48
94 2.0 1 380.0 395.0 32.6
95 2.0 1 180.0 195.0 21.92
96 2.0 1 245.0 260.0 36.82
97 2.0 3 190.0 205.0 22.38
98 2.0 2 265.0 280.0 32.62
99 2.0 1 285.0 300.0 36.3
100 2.0 1 195.0 210.0 64.05
101 2.0 -1 383.03 421.03 56.03
102 2.0 -1 346.47 379.47 34.47
103 2.0 -1 240.45 276.45 46.45
104 2.0 -1 295.08 328.08 33.08
105 2.0 -1 202.62 236.62 36.62
106 2.0 -1 367.52 405.52 55.52
107 2.0 -1 381.58 418.58 48.58
108 2.0 -1 197.72 225.72 20.72
109 2.0 -1 169.93 205.93 45.93
