6 80 660 6 0
0 0.0 0 0.0 660 660
1 2.0 1 60.0 75.0 35.7
2 2.0 1 305.0 320.0 50.48
3 2.0 1 340.0 355.0 27.2
4 2.0 2 180.0 195.0 24.83
5 2.0 1 230.0 245.0 20.53
6 2.0 1 255.0 270.0 22.38
7 2.0 2 415.0 430.0 37.87
8 2.0 1 80.0 95.0 38.3
9 2.0 2 90.0 105.0 51.55
10 2.0 1 220.0 235.0 18.43
11 2.0 1 315.0 330.0 31.07
12 2.0 2 105.0 120.0 24.83
13 2.0 1 280.0 295.0 48.58
14 2.0 1 405.0 420.0 44.47
15 2.0 1 195.0 210.0 12.95
16 2.0 1 90.0 105.0 30.7
17 2.0 2 340.0 355.0 44.63
18 2.0 2 65.0 80.0 27.42
19 2.0 1 175.0 190.0 33.07
20 2.0 1 135.0 150.0 37.72
21 2.0 1 150.0 165.0 30.0
22 2.0 1 195.0 210.0 24.9
23 2.0 2 160.0 175.0 36.25
24 2.0 1 160.0 175.0 27.23
25 2.0 1 160.0 175.0 16.47
26 2.0 1 200.0 215.0 36.3
27 2.0 1 280.0 295.0 37.87
28 2.0 1 330.0 345.0 30.87
29 2.0 1 400.0 415.0 37.12
30 2.0 2 355.0 370.0 54.03
31 2.0 1 270.0 285.0 45.13
32 2.0 1 395.0 410.0 34.47
33 2.0 1 280.0 295.0 38.28
34 2.0 1 215.0 230.0 37.92
35 2.0 1 285.0 300.0 18.15
36 2.0 1 320.0 335.0 36.82
37 2.0 1 245.0 260.0 45.83
38 2.0 1 295.0 310.0 27.2
39 2.0 2 100.0 115.0 41.5
40 2.0 1 345.0 360.0 48.32
41 2.0 -1 76.7 110.7 35.7
42 2.0 -1 333.48 370.48 50.48
43 2.0 -1 351.2 382.2 27.2
44 2.0 -2 189.83 219.83 24.83
45 2.0 -1 237.53 265.53 20.53
46 2.0 -1 263.38 292.38 22.38
47 2.0 -2 433.87 467.87 37.87
48 2.0 -1 99.3 133.3 38.3
49 2.0 -2 119.55 156.55 51.55
50 2.0 -1 226.43 253.43 18.43
51 2.0 -1 329.07 361.07 31.07
52 2.0 -2 114.83 144.83 24.83
53 2.0 -1 306.58 343.58 48.58
54 2.0 -1 428.47 464.47 44.47
55 2.0 -1 198.95 222.95 12.95
56 2.0 -1 103.7 135.7 30.7
57 2.0 -2 363.63 399.63 44.63
58 2.0 -2 76.42 107.42 27.42
59 2.0 -1 190.07 223.07 33.07
60 2.0 -1 153.72 187.72 37.72
61 2.0 -1 163.0 195.0 30.0
62 2.0 -1 204.9 234.9 24.9
63 2.0 -2 177.25 211.25 36.25
64 2.0 -1 171.23 202.23 27.23
65 2.0 -1 165.47 191.47 16.47
66 2.0 -1 217.3 251.3 36.3
67 2.0 -1 298.87 332.87 37.87
68 2.0 -1 343.87 375.87 30.87
69 2.0 -1 418.12 452.12 37.12
70 2.0 -2 386.03 424.03 54.03
71 2.0 -1 294.13 330.13 45.13
72 2.0 -1 411.47 444.47 34.47
73 2.0 -1 299.28 333.28 38.28
74 2.0 -1 233.92 267.92 37.92
75 2.0 -1 291.15 318.15 18.15
76 2.0 -1 337.82 371.82 36.82
77 2.0 -1 269.83 305.83 45.83
78 2.0 -1 306.2 337.2 27.2
79 2.0 -2 121.5 156.5 41.5
80 2.0 -1 371.32 408.32 48.32
81 0.0 0 0.0 660 660
