6 60 660 6 0
0 0.0 0 0.0 660 660
1 2.0 1 225.0 240.0 51.55
2 2.0 1 110.0 125.0 32.65
3 2.0 1 85.0 100.0 19.9
4 2.0 1 240.0 255.0 40.43
5 2.0 1 330.0 345.0 51.47
6 2.0 2 345.0 360.0 33.07
7 2.0 1 60.0 75.0 41.52
8 2.0 2 125.0 140.0 45.0
9 2.0 1 415.0 430.0 18.15
10 2.0 2 65.0 80.0 51.78
11 2.0 1 355.0 370.0 27.98
12 2.0 1 345.0 360.0 46.6
13 2.0 2 165.0 180.0 27.32
14 2.0 1 115.0 130.0 42.08
15 2.0 2 295.0 310.0 58.13
16 2.0 2 255.0 270.0 44.83
17 2.0 1 365.0 380.0 16.47
18 2.0 1 140.0 155.0 14.5
19 2.0 1 355.0 370.0 36.25
20 2.0 1 230.0 245.0 48.32
21 2.0 2 330.0 345.0 48.38
22 2.0 1 380.0 395.0 12.95
23 2.0 1 235.0 250.0 50.3
24 2.0 1 95.0 110.0 22.23
25 2.0 1 175.0 190.0 45.13
26 2.0 1 110.0 125.0 27.1
27 2.0 1 365.0 380.0 57.47
28 2.0 1 260.0 275.0 37.72
29 2.0 1 350.0 365.0 45.0
30 2.0 1 300.0 315.0 45.13
31 2.0 -1 254.55 291.55 51.55
32 2.0 -1 124.65 157.65 32.65
33 2.0 -1 91.9 119.9 19.9
34 2.0 -1 260.43 295.43 40.43
35 2.0 -1 359.47 396.47 51.47
36 2.0 -2 360.07 393.07 33.07
37 2.0 -1 81.52 116.52 41.52
38 2.0 -2 149.0 185.0 45.0
39 2.0 -1 421.15 448.15 18.15
40 2.0 -2 94.78 131.78 51.78
41 2.0 -1 366.98 397.98 27.98
42 2.0 -1 370.6 406.6 46.6
43 2.0 -2 176.32 207.32 27.32
44 2.0 -1 137.08 172.08 42.08
45 2.0 -2 330.13 368.13 58.13
46 2.0 -2 278.83 314.83 44.83
47 2.0 -1 370.47 396.47 16.47
48 2.0 -1 144.5 169.5 14.5
49 2.0 -1 372.25 406.25 36.25
50 2.0 -1 256.32 293.32 48.32
51 2.0 -2 356.38 393.38 48.38
52 2.0 -1 383.95 407.95 12.95
53 2.0 -1 263.3 300.3 50.3
54 2.0 -1 103.23 132.23 22.23
55 2.0 -1 199.13 235.13 45.13
56 2.0 -1 121.1 152.1 27.1
57 2.0 -1 399.47 437.47 57.47
58 2.0 -1 278.72 312.72 37.72
59 2.0 -1 374.0 410.0 45.0
60 2.0 -1 324.13 360.13 45.13
61 0.0 0 0.0 660 660
