8 160 840 6 0
0 0.0 0 0.0 840 840
1 2.0 3 215.0 230.0 34.35
2 2.0 1 65.0 80.0 14.57
3 2.0 2 215.0 230.0 26.62
4 2.0 2 390.0 405.0 58.37
5 2.0 2 380.0 395.0 54.7
6 2.0 2 475.0 490.0 46.82
7 2.0 1 250.0 265.0 50.05
8 2.0 1 315.0 330.0 22.43
9 2.0 1 190.0 205.0 54.1
10 2.0 1 235.0 250.0 34.37
11 2.0 2 260.0 275.0 42.48
12 2.0 1 555.0 570.0 40.12
13 2.0 1 160.0 175.0 34.37
14 2.0 2 560.0 575.0 49.7
15 2.0 1 170.0 185.0 32.38
16 2.0 1 510.0 525.0 38.25
17 2.0 1 380.0 395.0 49.75
18 2.0 1 335.0 350.0 53.75
19 2.0 2 525.0 540.0 33.42
20 2.0 1 355.0 370.0 46.57
21 2.0 1 295.0 310.0 35.95
22 2.0 1 600.0 615.0 22.43
23 2.0 1 295.0 310.0 60.73
24 2.0 1 105.0 120.0 22.43
25 2.0 1 455.0 470.0 39.42
26 2.0 1 430.0 445.0 29.98
27 2.0 1 545.0 560.0 46.93
28 2.0 2 235.0 250.0 17.85
29 2.0 1 140.0 155.0 27.0
30 2.0 1 600.0 615.0 30.6
31 2.0 2 195.0 210.0 35.67
32 2.0 1 260.0 275.0 49.35
33 2.0 1 205.0 220.0 14.57
34 2.0 1 80.0 95.0 50.52
35 2.0 1 520.0 535.0 24.72
36 2.0 1 560.0 575.0 32.67
37 2.0 1 235.0 250.0 49.85
38 2.0 1 240.0 255.0 39.92
39 2.0 1 290.0 305.0 34.37
40 2.0 1 95.0 110.0 40.92
41 2.0 1 100.0 115.0 39.53
42 2.0 1 360.0 375.0 27.57
43 2.0 1 75.0 90.0 49.35
44 2.0 2 300.0 315.0 46.35
45 2.0 1 140.0 155.0 42.37
46 2.0 1 385.0 400.0 18.63
47 2.0 1 130.0 145.0 22.43
48 2.0 2 435.0 450.0 29.32
49 2.0 2 485.0 500.0 42.18
50 2.0 1 445.0 460.0 41.08
51 2.0 2 130.0 145.0 49.68
52 2.0 2 175.0 190.0 26.62
53 2.0 1 265.0 280.0 55.08
54 2.0 2 275.0 290.0 37.35
55 2.0 1 160.0 175.0 34.23
56 2.0 2 200.0 215.0 49.75
57 2.0 1 250.0 265.0 26.62
58 2.0 1 385.0 400.0 44.32
59 2.0 1 545.0 560.0 41.12
60 2.0 1 275.0 290.0 27.8
61 2.0 1 70.0 85.0 38.23
62 2.0 1 300.0 315.0 29.32
63 2.0 1 175.0 190.0 18.63
64 2.0 1 390.0 405.0 44.57
65 2.0 1 550.0 565.0 22.55
66 2.0 1 430.0 445.0 32.28
67 2.0 1 510.0 525.0 47.18
68 2.0 1 435.0 450.0 38.3
69 2.0 1 125.0 140.0 50.75
70 2.0 1 545.0 560.0 27.8
71 2.0 1 240.0 255.0 34.23
72 2.0 1 395.0 410.0 53.75
73 2.0 2 145.0 160.0 34.13
74 2.0 2 480.0 495.0 30.48
75 2.0 1 585.0 600.0 41.12
76 2.0 1 375.0 390.0 49.35
77 2.0 1 495.0 510.0 44.67
78 2.0 1 475.0 490.0 42.37
79 2.0 1 125.0 140.0 49.75
80 2.0 1 300.0 315.0 30.53
81 2.0 -3 231.35 264.35 34.35
82 2.0 -1 69.57 94.57 14.57
83 2.0 -2 225.62 256.62 26.62
84 2.0 -2 425.37 463.37 58.37
85 2.0 -2 411.7 449.7 54.7
86 2.0 -2 500.82 536.82 46.82
87 2.0 -1 278.05 315.05 50.05
88 2.0 -1 323.43 352.43 22.43
89 2.0 -1 221.1 259.1 54.1
90 2.0 -1 251.37 284.37 34.37
91 2.0 -2 282.48 317.48 42.48
92 2.0 -1 575.12 610.12 40.12
93 2.0 -1 176.37 209.37 34.37
94 2.0 -2 587.7 624.7 49.7
95 2.0 -1 184.38 217.38 32.38
96 2.0 -1 529.25 563.25 38.25
97 2.0 -1 407.75 444.75 49.75
98 2.0 -1 365.75 403.75 53.75
99 2.0 -2 540.42 573.42 33.42
100 2.0 -1 380.57 416.57 46.57
101 2.0 -1 311.95 345.95 35.95
102 2.0 -1 608.43 637.43 22.43
103 2.0 -1 331.73 370.73 60.73
104 2.0 -1 113.43 142.43 22.43
