8 20 840 6 0
0 0.0 0 0.0 840 840
1 2.0 2 485.0 500.0 50.73
2 2.0 2 465.0 480.0 50.75
3 2.0 1 360.0 375.0 50.57
4 2.0 1 280.0 295.0 14.57
5 2.0 1 415.0 430.0 56.32
6 2.0 1 90.0 105.0 49.7
7 2.0 1 140.0 155.0 36.23
8 2.0 1 380.0 395.0 46.05
9 2.0 1 555.0 570.0 26.62
10 2.0 2 180.0 195.0 37.22
11 2.0 -2 513.73 550.73 50.73
12 2.0 -2 493.75 530.75 50.75
13 2.0 -1 388.57 425.57 50.57
14 2.0 -1 284.57 309.57 14.57
15 2.0 -1 448.32 486.32 56.32
16 2.0 -1 117.7 154.7 49.7
17 2.0 -1 157.23 191.23 36.23
18 2.0 -1 405.05 441.05 46.05
19 2.0 -1 565.62 596.62 26.62
20 2.0 -2 198.22 232.22 37.22
21 0.0 0 0.0 840 840
